YEAR,STATE,n,sales,entry,exit,sls_growth,n_retail,sales_retail,entry_retail,exit_retail,sls_growth_retail,n_card,sales_card,entry_card,exit_card,sls_growth_card
1978,DC,15296,1514623.53278448,0.123430962343096,0.0405334728033473,0.102162182654108,4803,982039.628707267,0.0918176139912555,0.0489277534874037,0.0877834526207079,485,346808.80952381,0.0927835051546392,0.0742268041237113,0.0506110371470357
1978,MT,19330,322346.339456779,0.121727884117951,0.0391619244697362,0.117491081646709,9678,419307.969339893,0.094027691671833,0.0491837156437281,0.1182417852939,602,209583.396946565,0.111295681063123,0.0647840531561462,0.107003326042978
1978,HI,19399,738697.592114486,0.136141038197845,0.0458786535388422,0.118244343950737,8352,746413.85747377,0.116738505747126,0.0535201149425287,0.130079459077987,738,2602457.77080063,0.139566395663957,0.0785907859078591,0.176051946464515
1978,UT,25615,716896.618619131,0.155885223501854,0.0551239508100722,0.167233279025872,10373,851544.85659452,0.120890774125133,0.0656512098717825,0.165914144858267,726,271728.787878788,0.162534435261708,0.0950413223140496,0.146950713412443
1978,KS,51337,737434.139923955,0.118491536318834,0.0424839784171261,0.109114465965679,23823,855193.768851371,0.0831969105486295,0.0499937035637829,0.11077486170135,1656,260841.272600835,0.0791062801932367,0.0833333333333333,0.0902126300129816
1978,NM,21849,368626.630663097,0.121332784109113,0.0449448487344959,0.0897326444460052,10656,358514.103737925,0.0973160660660661,0.0505818318318318,0.0783942181011654,824,149098.671978752,0.129854368932039,0.0898058252427185,0.0861898676881595
1978,ND,14198,573892.964146532,0.117270038033526,0.0283842794759825,0.106537667737242,7707,646459.251259899,0.0855066822369275,0.0346438302841573,0.100112015835718,453,224600.128865979,0.108167770419426,0.0618101545253863,0.146688317955718
1978,SD,14541,421278.394322483,0.120693212296266,0.0321848566123375,0.108070343332337,7876,514572.336825929,0.0824022346368715,0.0388522092432707,0.096254415223937,535,191440.063291139,0.0934579439252336,0.0878504672897196,0.114525038896352
1978,NV,15541,430036.75861073,0.172833151019883,0.0586834824013899,0.161136259319672,6758,512470.796898202,0.159366676531518,0.0747262503699319,0.169160041731337,625,167441.709090909,0.16,0.1136,0.186930217354885
1978,WY,10679,336323.999685337,0.13306489371664,0.0361457065268284,0.136909803227922,4957,458405.203561767,0.104700423643333,0.0385313697801089,0.140169312740533,386,157223.123123123,0.142487046632124,0.0621761658031088,0.132552041241007
1978,AK,9374,287441.29951173,0.118519308726264,0.0402176232131427,0.100922689095928,3434,381691.44350098,0.0975538730343623,0.0492137449039022,0.104638556399311,258,176849.350649351,0.104651162790698,0.0813953488372093,0.205700907711447
1979,MA,120689,1031762.03092898,0.0643306349377325,0.0577268848030889,0.116457863259289,52122,890462.900249324,0.0629676528145505,0.0634856682398987,0.117679607988128,3618,1254277.84913354,0.0809839690436705,0.107241569928137,0.119016156626678
1979,ME,22679,682939.833374585,0.0736364037215045,0.0542792892102826,0.0999747186253042,10703,744485.294914548,0.0731570587685696,0.0681117443707372,0.105556887080505,693,310725.626072041,0.0620490620490621,0.113997113997114,0.0425295567922885
1979,NY,399901,1294872.39952085,0.0825754374207616,0.069807277301132,0.104073209241395,183372,1067558.5478105,0.0817736622821369,0.0771110093143991,0.100399217356237,15448,775491.566475625,0.0993656136716727,0.109205075090627,0.105601818579451
1979,OH,210998,1076963.40280571,0.0760291566744709,0.064171224371795,0.112672320683656,85529,972227.95514683,0.0704205591086064,0.0750622595844684,0.109934584126311,4703,928017.940497564,0.077184775675101,0.121837125239209,0.122628051681513
1979,NH,22469,615340.376552795,0.0804219146379456,0.0514041568383106,0.122306244851153,10041,496918.831868132,0.0810676227467384,0.0609501045712579,0.123248095818659,650,239372.838827839,0.109230769230769,0.0938461538461539,0.170739772201392
1979,RI,21269,794858.474955414,0.0788471484319902,0.0545864873759932,0.165783521139885,8664,672077.591793465,0.070752539242844,0.0659048938134811,0.164881266675628,629,372929.120879121,0.0763116057233704,0.117647058823529,0.184449237471012
1979,TN,85890,900443.825148473,0.084084293864245,0.0775177552683665,0.141602680310561,40342,959420.147658996,0.0767934162907144,0.0858906350701502,0.139626476331519,3266,576371.149628582,0.0878750765462339,0.119718309859155,0.120659188781907
1979,CT,71966,1549739.28797941,0.0790790095322791,0.0795375594030515,0.146602527578441,30190,1006868.01149257,0.0762172904935409,0.0905929115601192,0.145795997138344,2153,433297.937293729,0.0928936367858802,0.112865768694844,0.134456681428795
1979,GA,114148,763645.704302707,0.0932911658548551,0.0807460489890318,0.115822092441426,50807,742844.439188113,0.0905583876237526,0.0890231660991596,0.118659862958794,3659,264876.60841424,0.0978409401475813,0.125170811697185,0.0941860251641855
1979,FL,226439,580862.149328636,0.110117956712404,0.0758173282870884,0.133345825506329,91370,697114.248457097,0.112903578855204,0.0875451461092262,0.149136176954301,8323,213682.959710024,0.131322840321999,0.121110176619008,0.16009775410046
1979,PA,236178,1013541.64629922,0.065675041705832,0.0627831550779497,0.109453213712992,101744,867218.247980064,0.0612910835036955,0.0732623053939299,0.105578763548182,7701,314684.916004887,0.0736268017140631,0.106219971432282,0.0936488973679472
1979,OK,74951,660188.61698324,0.101279502608371,0.0762231324465317,0.139903996466286,31741,816323.019583975,0.0886235468321729,0.0896317066255002,0.142808405194835,2685,201287.450388266,0.0953445065176909,0.127746741154562,0.113354936926791
1979,CA,545721,898050.123162663,0.0965694924695953,0.076958738989337,0.145630240563207,216706,874540.448743628,0.0906896901793213,0.0852214521056178,0.143244912760954,17816,341870.962257736,0.126178715761114,0.124101930848675,0.165621159216382
1979,NC,106741,824645.574152013,0.0824144424354278,0.0579158898642509,0.118811607869508,49892,729957.087320436,0.0785296239878137,0.0688286699270424,0.113674809459035,4117,251114.119006355,0.0981297060966723,0.113675006072383,0.110740686912916
1979,WI,99384,1066102.68354997,0.0825786846977381,0.0559546808339371,0.128611850247583,47206,736663.896840565,0.0749057323221624,0.0649917383383468,0.123587610093756,2571,302281.371191136,0.0750680669000389,0.102683780630105,0.0901657148583464
1979,IL,257298,1292046.28429084,0.0690716600984073,0.0720176604559693,0.115576230216812,109359,1051141.00705637,0.0633326932396968,0.0867052551687561,0.109806876583548,7999,410026.007530121,0.0805100637579698,0.121515189398675,0.107370772683813
1979,DE,11429,1577470.79844498,0.0605477294601452,0.0777845830781346,0.113853362558369,4785,1188841.4813937,0.0560083594566353,0.0942528735632184,0.118670497292292,370,425206.329113924,0.0756756756756757,0.143243243243243,0.107906598100065
1979,VT,11922,449626.266593727,0.0782586814292904,0.0411004864955544,0.129463244069334,5986,395515.224658519,0.0709989976612095,0.0466087537587705,0.125888103257972,413,175563.733333333,0.0799031476997579,0.0871670702179177,0.144244428936941
1979,IA,67275,687743.822685724,0.0787959866220736,0.0608101077666295,0.101500001273471,33605,698065.124573782,0.0696324951644101,0.0740663591727422,0.107109366538171,2320,186755.840080972,0.0728448275862069,0.123706896551724,0.114904371838225
1979,NJ,165615,1038848.43277394,0.0767623705582224,0.0657247230021435,0.108490962623927,70754,909907.156042445,0.0726743364332759,0.0768719789693869,0.105978446120516,6534,409098.137114142,0.086317722681359,0.116008570554025,0.104167148370269
1979,MS,43245,589356.34128802,0.0779280841715805,0.0700196554514973,0.120875455944609,21465,621554.741774151,0.0741206615420452,0.0778476589797345,0.127184573366871,1940,177734.37286203,0.0922680412371134,0.106701030927835,0.115466306953634
1979,MI,179148,1055469.99781604,0.0787505302878067,0.0765065755688034,0.147451668692614,76790,914415.457171659,0.0731084776663628,0.0897773147545253,0.136305566802063,5024,391681.13502434,0.0955414012738854,0.135350318471338,0.135377706890712
1979,MD,77918,758211.793540115,0.11061628891912,0.0834595343822993,0.122007110271212,28974,744392.24088217,0.09518878994961,0.0962242010078001,0.115364924502018,1987,361343.2,0.114242576748868,0.141922496225466,0.122189367966716
1979,VA,93921,779981.663639112,0.0933657009614463,0.0751908518861597,0.120793551514848,37884,751313.684350937,0.0853922500263964,0.0873719776158801,0.125049414130206,2566,328396.246445498,0.103273577552611,0.129384255650818,0.149055923239195
1979,SC,52361,613891.204405344,0.0908500601592788,0.0588415041729532,0.103897700049335,25029,615929.132638668,0.085181189819809,0.0688001917775381,0.10529421484541,2241,170572.515560166,0.0950468540829987,0.0946006247211067,0.104744878862864
1979,CO,67817,885725.642650307,0.103159974637628,0.0855242785732191,0.158258637197996,29105,795166.256288161,0.0931111492870641,0.0962034014774094,0.156638135821703,2016,268144.18872267,0.105654761904762,0.108630952380952,0.177025361431802
1979,KY,72538,662398.817671608,0.0923378091483085,0.0647522677768894,0.102987462289598,33174,768772.850524994,0.0846144571049617,0.0718635075661663,0.100710297541575,2345,310036.404266125,0.0865671641791045,0.11044776119403,0.0803352695559135
1979,IN,107448,834447.982167832,0.0705922865013774,0.066031941031941,0.113887803033477,48888,747048.746495327,0.0664989363442972,0.0794264441171658,0.116182631345672,3105,276786.578845409,0.0808373590982287,0.123349436392915,0.124482849392461
1979,AL,61009,766764.620684614,0.0798242882197709,0.0837581340457965,0.128833641095268,29888,725749.655030954,0.0764855460385439,0.0920770877944326,0.127705333160024,2589,247060.988296489,0.0973348783314021,0.124758594051757,0.109494584913976
1979,LA,84177,797975.029168325,0.0897394775294914,0.077740950615964,0.148970598786862,35782,819812.45082965,0.0841764015426751,0.0788944161869096,0.154340896859701,2961,279555.147928994,0.0969267139479905,0.105369807497467,0.141657811461233
1979,AR,47628,617261.431196551,0.0870076425631981,0.0719744687998656,0.113625286014131,23087,644147.849483236,0.0782691558019665,0.0765798934465284,0.112760089971837,2041,164202.537396122,0.0896619304262616,0.119549240568349,0.117469776562292
1979,WA,91600,723394.074293438,0.0973144104803493,0.0798144104803493,0.148266470311223,37057,797256.527436273,0.08503116820034,0.090482230077988,0.149484362328334,2182,837737.150715072,0.118240146654445,0.120989917506874,0.143168613297243
1979,WV,30250,689123.673886162,0.0591074380165289,0.0747107438016529,0.121649112564651,14465,676900.5875,0.0548911164880747,0.0816453508468718,0.128151398839515,938,1126156.53266332,0.0852878464818763,0.0906183368869936,0.0889058950192802
1979,TX,321657,1138652.101377,0.0941686330470035,0.0925178062345915,0.14931275169254,132931,1139698.85536428,0.0905507368484402,0.100255019521406,0.151539580126581,10117,411840.262878699,0.114065434417317,0.127112780468518,0.145739366752533
1979,MN,93629,1154318.28061451,0.0820792703115488,0.0619359386514862,0.136209811957866,41318,1083267.78921727,0.0769156299917711,0.0745921874243671,0.134586425798955,2451,379114.070839398,0.0971032231742146,0.105263157894737,0.0920760483808321
1979,ID,24869,541174.744891586,0.0892677630785315,0.0654630262575898,0.0972124721723471,10777,621222.264150944,0.0829544400111348,0.076551916117658,0.111732470042972,673,248277.631578947,0.106983655274889,0.12630014858841,0.113971158708416
1979,AZ,54670,683947.84392026,0.0869764038778123,0.0857325772818731,0.1548963467494,22066,717661.635072603,0.0882806127073325,0.102284056920149,0.148294156748026,1432,399040.033500838,0.111033519553073,0.131983240223464,0.15669802394337
1979,MO,110846,902576.341181322,0.0862006748100969,0.0672735146058496,0.130046764823065,49142,970245.598708487,0.0748443286801514,0.0811525782426438,0.128238985565945,3143,964367.119217751,0.07858733693923,0.103086223353484,0.0914376154831964
1979,OR,65368,861472.20788394,0.096928160567862,0.0913290906865745,0.142616196077244,26738,1129158.58815886,0.0859824968210038,0.0929014885182138,0.147398855847838,1662,2621096.18488628,0.126955475330927,0.136582430806258,0.140560996058563
1979,NE,39553,790356.861405143,0.090258640305413,0.0587313225292645,0.121940055973939,18359,876845.132145052,0.0763658151315431,0.0678686202952231,0.119689720801849,1043,323769.12599319,0.0767018216682646,0.0709491850431448,0.0851055566471928
1979,NV,19054,580207.277394229,0.128844337147056,0.0744725516951821,0.138251123566308,7892,652987.029491381,0.127344145970603,0.0843892549417131,0.132776669660774,715,213159.314194577,0.145454545454545,0.123076923076923,0.103650296552732
1979,DC,21137,1500461.75583426,0.153238397123527,0.0888489378814401,0.0835447943838628,5852,1061385.6352459,0.127136021872864,0.109876965140123,0.0823656825162888,556,444118.487394958,0.100719424460432,0.169064748201439,0.0806057750234377
1979,MT,22788,359089.053302656,0.0975952255573109,0.0699052132701422,0.116945014440164,11000,462245.938480219,0.0845454545454546,0.0808181818181818,0.124143275268038,683,249247.972972973,0.102489019033675,0.112737920937042,0.124786531717389
1979,HI,20941,796194.209736001,0.101762093500788,0.08223103003677,0.166381272436361,8814,871591.492401611,0.0992738824597232,0.0837304288631722,0.165680722161995,775,2869928.74251497,0.121290322580645,0.121290322580645,0.206610299481306
1979,UT,35307,782717.093734553,0.0986489931175121,0.0649729515393548,0.128581062551798,13049,1011122.18664148,0.0911180933404859,0.0780136408920224,0.142434007466888,894,893104.283819629,0.118568232662192,0.101789709172259,0.179935439278535
1979,KS,60197,893337.970916394,0.089040982108743,0.0616642025350101,0.125562585386761,26523,1135478.50923335,0.0759717980620594,0.0724277042566829,0.124240498261123,1788,312731.477347341,0.0883668903803132,0.0855704697986577,0.103966635398557
1979,NM,24468,489816.640733742,0.102542095798594,0.0896681379761321,0.134435573790263,11619,530453.566631182,0.0929512006196747,0.100955331784147,0.135698821848088,860,203979.672955975,0.101162790697674,0.151162790697674,0.121349831529603
1979,ND,16284,619536.99127114,0.0814296241709654,0.0489437484647507,0.121737641623314,8520,716847.556608741,0.0688967136150235,0.0618544600938967,0.117722073714772,496,244180.168269231,0.0826612903225806,0.110887096774194,0.12162499998689
1979,SD,16598,451071.936520584,0.0926617664778889,0.0503675141583323,0.119267484579926,8722,562064.859099556,0.0827791790873653,0.0598486585645494,0.121712190371296,556,232606.945010183,0.0719424460431655,0.0953237410071942,0.121545835629751
1979,WY,13160,435170.793832976,0.11436170212766,0.0620060790273556,0.164057911931863,5803,600801.877415577,0.0880579010856454,0.0689298638635189,0.156076720255757,434,207206.603773585,0.1036866359447,0.101382488479263,0.163548908473451
1979,AK,10395,376749.800193778,0.0610870610870611,0.0731120731120731,0.0720416607619071,3794,530685.078611688,0.0680021085925145,0.0869794412229837,0.0946201644452577,271,215591.393442623,0.0959409594095941,0.125461254612546,0.138634380246323
1979,MM,1,0,0,0,,,,,,,,,,,
1980,MA,114244,1287781.70786811,0.0788575329995448,0.0919873253737614,0.18833707536275,50324,1061545.31215271,0.0732851124711867,0.106191876639377,0.186299289525339,3424,1512771.10761705,0.0882009345794393,0.177570093457944,0.183778602768113
1980,ME,21813,698552.026055613,0.101499106037684,0.0914133773437858,0.119181532891445,10461,714804.102062513,0.0967402733964248,0.106490775260491,0.115643047629005,665,413908.241563055,0.108270676691729,0.157894736842105,0.152155246757585
1980,OH,196762,1258426.07968642,0.0923653957573109,0.0982811721775546,0.154102111781866,80247,1098126.04992933,0.0830560644011614,0.117836180791805,0.149020790683405,4353,1122567.24467504,0.103376981392143,0.19710544452102,0.126406308858985
1980,NH,20392,831027.719044559,0.106414280109847,0.0846410357002746,0.180532692162127,9360,517092.312477991,0.099465811965812,0.103952991452991,0.18392339378259,592,262088.219178082,0.0878378378378378,0.157094594594595,0.213894180743803
1980,RI,21075,975323.455899667,0.0766310794780546,0.0861684460260973,0.180234758747103,8572,840282.086527657,0.0710452636490901,0.0964769015398973,0.163073428156293,603,945148.411214953,0.0945273631840796,0.154228855721393,0.118222858888728
1980,TN,77719,1135508.53512118,0.0882795712760072,0.106022980223626,0.185769251247559,37224,1128782.8499513,0.085186976144423,0.12091661293789,0.166679683378723,3037,560695.910808768,0.106354955548238,0.195587751070135,0.104973277829875
1980,CT,66481,1861786.83453273,0.0951399648019735,0.0920714189016411,0.181267222072551,28190,1256920.82991603,0.0875133025895708,0.11053565094005,0.174980485706232,2057,506129.327251996,0.102090422946038,0.177442877977637,0.158747340062974
1980,GA,108373,903060.865707307,0.106705544739003,0.110378046192317,0.20151773205413,48298,876950.972087609,0.0986790343285436,0.120998799122117,0.197015445517709,3447,265445.908469945,0.119814331302582,0.188859878154917,0.146736743253464
1980,FL,219674,744666.373358948,0.126114150969163,0.117756311625409,0.216784087396541,90639,841575.986302054,0.130484669954435,0.139310892662099,0.224071592828553,8262,450371.176552299,0.150205761316872,0.204550956184943,0.223741569724464
1980,NY,374738,1464447.54439209,0.103693780721464,0.111320442549194,0.188313540352344,174457,1144504.30593922,0.0954963114119812,0.121594433012146,0.175774954134157,14708,810363.013809911,0.113339679086212,0.182621702474844,0.14832482377344
1980,PA,218956,1242027.02824289,0.0928908091123331,0.0864374577540693,0.163630327787706,95657,1033387.21304645,0.08166678863021,0.0984559415411313,0.154548254471274,7194,325003.33038443,0.0888240200166806,0.166805671392827,0.116580110157481
1980,CA,518315,1044633.24549133,0.124175453151076,0.120785622642602,0.221803204105879,206318,1043963.83308957,0.109340920326874,0.137787299217712,0.215339374279145,17156,392987.702938508,0.14065050128235,0.213511307997202,0.203346106729577
1980,NC,100797,992048.342595898,0.0887526414476621,0.0965207297836245,0.152152986340453,47414,856135.085887504,0.0834563630995065,0.113616231492808,0.142742640065528,3904,280160.727923628,0.113729508196721,0.19390368852459,0.116416452498816
1980,WI,95177,1213303.83546793,0.0918814419450077,0.0788740977336962,0.15328201156999,45700,836242.199693005,0.0819693654266959,0.0917067833698031,0.14884494056045,2498,376110.1094196,0.0980784627702162,0.152121697357886,0.113028871915912
1980,IL,237322,1488677.19923009,0.0979681614009658,0.10506821954981,0.150271305486416,100957,1249329.83733543,0.0861356815277792,0.114860782313262,0.144172311417182,7366,494590.567593791,0.0996470268802607,0.191012761335868,0.113977529198436
1980,DE,10549,1843947.8080429,0.0983979524125509,0.0938477580813347,0.212156001364596,4455,1274895.625,0.0915824915824916,0.106846240179574,0.197462794998087,348,602185.761589404,0.120689655172414,0.192528735632184,0.243413644713799
1980,VT,11455,569885.201233397,0.0938454823221301,0.0783937145351375,0.183111223961669,5816,546771.560243184,0.0823590096286107,0.093707015130674,0.181534824171431,391,210329.805013928,0.0971867007672634,0.145780051150895,0.148647664422837
1980,IA,64270,878688.040733056,0.0738291582386806,0.0854519993776257,0.172344213472466,32258,841048.346172788,0.0702151404302809,0.103695207390415,0.172636799581963,2131,383731.400220507,0.0821210699202253,0.189113092444862,0.129128589603059
1980,NJ,158780,1204960.0138834,0.100642398286938,0.106701095855901,0.161316476109947,67822,1056012.70230292,0.0901182507151072,0.114417150777034,0.151588182989498,6081,428503.198326678,0.0996546620621608,0.187962506166749,0.110476652211415
1980,TX,301315,1438418.23267863,0.128088545210162,0.115852181272091,0.212330072134803,125998,1451261.39975909,0.114374831346529,0.129240146668995,0.204757982526084,9728,456360.225981873,0.134662828947368,0.203638980263158,0.185479557800009
1980,MI,166676,1170225.39362505,0.0897309750653963,0.0968645755837673,0.155422811376833,71492,914238.740506733,0.0840373748111677,0.114949924467073,0.147125414709483,4644,695626.246597714,0.110034453057709,0.21640826873385,0.109773904397255
1980,MS,40401,715738.02726111,0.0928937402539541,0.0979183683572189,0.149363520154069,20321,702845.346447607,0.0867083312829093,0.108754490428621,0.137631051050651,1852,194885.303834808,0.102051835853132,0.163606911447084,0.147058378524713
1980,ND,15875,745692.662484139,0.0907716535433071,0.0791811023622047,0.151639004840754,8310,818800.146838885,0.0850782190132371,0.0948255114320096,0.158202162486886,473,242164.35768262,0.0951374207188161,0.152219873150106,0.145119811866452
1980,OK,68614,922885.289059582,0.120733378027808,0.101262133092372,0.210077896419547,28979,1063827.272869,0.0954139204251354,0.118568618654888,0.205512177477315,2425,239437.879776328,0.105154639175258,0.189690721649485,0.175153561434074
1980,MD,73082,980146.534341379,0.10764620563203,0.103171779644783,0.17462532236979,27653,934167.095669195,0.0964090695403754,0.127038657650165,0.166654041064674,1822,583922.608695652,0.107574094401756,0.213501646542261,0.143238936007358
1980,VA,89227,965991.540663953,0.106201037802459,0.0974480818586302,0.175277237989269,36335,927773.962687036,0.0943442961332049,0.119911930645383,0.157268176879078,2433,312740.375,0.127414714344431,0.198109330045212,0.145685336105251
1980,SC,50250,769799.517664815,0.0942885572139303,0.094407960199005,0.191541678819216,24057,674537.787188044,0.0855052583447645,0.110653863740284,0.181416206748294,2114,193366.523628463,0.0922421948912015,0.189687795648061,0.161569257322474
1980,CO,66035,950353.02161673,0.138699174680094,0.114999621412887,0.198313596940217,27993,808367.407249722,0.126067231093488,0.133711999428429,0.191091710790658,1919,385722.504537205,0.121417404898385,0.199062011464304,0.193961870065641
1980,KY,66196,866443.522286231,0.0954589401172276,0.0970149253731343,0.145562997247244,30953,912852.978721046,0.0859367428036055,0.113010047491358,0.13936282645777,2202,1255303.75400213,0.106267029972752,0.193006357856494,0.0990179090867415
1980,IN,96021,1036342.4360686,0.0816383916018371,0.0940106851626207,0.146869361554789,44379,895286.005945849,0.0763649473850245,0.111178710651434,0.139770157320847,2762,293898.133848134,0.0941346850108617,0.181028240405503,0.113517412425388
1980,AL,58241,944942.601037658,0.10755309833279,0.107638948507065,0.16523580557608,28672,855709.205612896,0.103620256696429,0.120012555803571,0.148752935797581,2465,271094.411897251,0.11237322515213,0.188640973630832,0.123813215999472
1980,WA,89078,882704.985981663,0.10560407732549,0.10065335997665,0.183853290253643,36212,915251.881634988,0.102866453109466,0.126670716889429,0.180419896455757,2133,552571.368421053,0.125644631973746,0.195030473511486,0.149212477938766
1980,LA,79106,1015765.32328839,0.111318989710009,0.104631759917073,0.190625249081772,34323,959245.925483164,0.101564548553448,0.116481659528596,0.172486026925263,2840,301054.489379085,0.114788732394366,0.175352112676056,0.174631586323682
1980,AR,45357,774511.685907102,0.0858081442776198,0.0903719381793329,0.147781644677804,22189,764702.643556895,0.0762990671053225,0.109739059894542,0.147181125761634,1915,185725.643564356,0.0835509138381201,0.176501305483029,0.128452498437966
1980,WV,27940,782480.240054981,0.0859341445955619,0.094738725841088,0.132368414796515,13594,792911.410005798,0.0775342062674709,0.102986611740474,0.117320156643146,929,1297514.07178841,0.101184068891281,0.188374596340151,0.110257698166794
1980,MN,88596,1332976.69071987,0.0872161271389228,0.0862454286875254,0.177300730779107,39209,1329753.09823927,0.0766660715652019,0.103241602693259,0.175563367211437,2306,471593.765838824,0.0862966175195143,0.161751951431049,0.142457104482054
1980,ID,20664,803988.973394496,0.0982384823848238,0.0994483159117305,0.137244213096397,9348,759057.116468302,0.0851519041506204,0.123234916559692,0.156317202291947,581,296379.6812749,0.122203098106713,0.223752151462995,0.11854986605038
1980,AZ,49124,945010.400843584,0.12617050728768,0.118964253725267,0.245334838358692,20405,904854.514316865,0.128105856407743,0.144768439108062,0.227375829705863,1321,475265.29143898,0.129447388342165,0.224829674489023,0.191854341254841
1980,MO,107052,1057284.56924584,0.092982849456339,0.0919553114374323,0.155401191418303,47303,1086459.17679135,0.0851108809166438,0.112403018836015,0.150419683101581,3019,1896115.05850234,0.0914210003312355,0.176217290493541,0.0959591503508185
1980,OR,63128,1033027.49722937,0.106878088962109,0.111012545938411,0.171602090158949,25712,1202374.26007622,0.0975420037336652,0.137912258867455,0.170147605692467,1593,281450.396341463,0.134337727558067,0.232893910860013,0.115064352036048
1980,NE,38411,912665.678082391,0.0909114576553591,0.0847934185519773,0.151552587835236,18008,944344.820970266,0.0805752998667259,0.0989560195468681,0.160618851584776,1036,357964.310148233,0.0743243243243243,0.143822393822394,0.13919396418808
1980,DC,18068,1868090.13874493,0.124861633827762,0.108700464910339,0.199163292581953,5258,1270005.47698745,0.109547356409281,0.130848231266641,0.185726241905447,485,1431418.22660099,0.134020618556701,0.2,0.163896193768601
1980,NV,18459,781632.100886245,0.145457500406306,0.123950376510103,0.204063659055085,7694,789304.740203193,0.131661034572394,0.156615544580192,0.189940859142623,677,243795.830564784,0.127031019202363,0.217134416543575,0.112527574462187
1980,MT,21498,450183.029564157,0.100520978695693,0.0806121499674388,0.131292227069306,10312,536636.318859365,0.0895073700543057,0.0983320403413499,0.129406909222428,625,260816.605166052,0.08,0.1536,0.123867790941775
1980,HI,21359,839549.607419828,0.112271173744089,0.108010674657053,0.207364270699706,8966,723530.457458841,0.101383002453714,0.13082757082311,0.195395929715868,776,630052.906976744,0.125,0.179123711340206,0.130737776733512
1980,UT,28801,976140.832191259,0.11812089857991,0.110447553904378,0.187962267015626,11130,1201474.73568061,0.107726864330638,0.133243486073675,0.186141309388711,784,1273884.65256798,0.130102040816327,0.224489795918367,0.208326301401743
1980,KS,56708,988981.460602102,0.0948543415391127,0.0941313394935459,0.190250587765172,25011,1185064.19883148,0.0784454839870457,0.113550037983287,0.195192501548644,1680,396278.962395543,0.0738095238095238,0.180952380952381,0.137471254379004
1980,NM,24287,569160.18347016,0.127269732778853,0.109853007781941,0.213833563424409,11415,610691.492966002,0.110468681559352,0.125361366622865,0.203537020784836,818,217397.412987013,0.114914425427873,0.187041564792176,0.183331672805669
1980,SD,16298,608678.22999323,0.0855933243342741,0.0749171677506442,0.163818660866205,8583,705280.718229906,0.0746825119422114,0.0864499592217173,0.167133143936316,537,246530.953389831,0.100558659217877,0.130353817504656,0.129322527105788
1980,WY,12632,604772.747729929,0.125237492083597,0.101329955668144,0.203958172637384,5597,812709.96400976,0.109701625871002,0.111666964445239,0.210531558689428,413,248629.807692308,0.108958837772397,0.145278450363196,0.21901844897981
1980,AK,10361,553019.298929336,0.1376315027507,0.0933307595791912,0.172002485556531,3835,715297.272991007,0.128292046936115,0.111082138200782,0.192068070676956,267,233617.012448133,0.123595505617978,0.168539325842697,0.192557913319761
1980,MM,1,0,0,0,,,,,,,,,,,
1982,MA,125323,1355184.5660169,0.0722293593354771,0.0492806587777184,0.258164372936035,52401,1134207.20361384,0.0518692391366577,0.0521173260052289,0.273898388831758,3512,1847660.50980392,0.0794419134396355,0.0831435079726652,0.281244731700096
1982,WA,102635,961525.281719142,0.0834510644516978,0.0455595069907926,0.276967602330103,39156,1005821.2569728,0.0504392685667586,0.0564664419246093,0.313095615128347,2250,648593.776846517,0.0533333333333333,0.0884444444444445,0.322609790719902
1982,CA,579154,1097570.86835155,0.0755843868815548,0.103357656167444,0.29349172002583,220281,1051486.81896679,0.057285921164331,0.108752003123283,0.311242770524712,17881,507142.858040617,0.0739891504949388,0.143224651865108,0.331844146840049
1982,TX,351899,1527866.17762615,0.0901537088766947,0.0598040915148949,0.370401756274536,138859,1604340.40930275,0.061371607169863,0.0682922965022073,0.387245891852742,10388,365920.929929142,0.0767231420870235,0.101848286484405,0.384761667243834
1982,ME,24502,657354.32880247,0.121418659701249,0.0339564117214921,0.144125064373521,10889,724531.994583751,0.081642024060979,0.0390302139774084,0.175439067022993,698,579641.421232877,0.111747851002865,0.0616045845272206,0.207660732687559
1982,OH,218661,1268715.06143421,0.0774623732627217,0.0469310942509181,0.167762917464637,83877,1156654.18526674,0.0522670100265866,0.0545441539396974,0.178236290821624,4378,1222716.28222524,0.0623572407492006,0.0879396984924623,0.200541997380352
1982,KY,72306,888500.996540067,0.0850828423643958,0.0445329571543164,0.132813967675516,31979,988438.891455208,0.0592889083461021,0.048094061728009,0.157942658262687,2165,1308702.63993541,0.069284064665127,0.079445727482679,0.178308762468169
1982,OK,81635,1142052.23820745,0.12949102713297,0.0509462852942978,0.310619066922714,31345,1338335.82062429,0.0869676184399426,0.0574573297176583,0.338909652096264,2504,276896.31294964,0.110223642172524,0.0890575079872205,0.338623275933334
1982,FL,246927,818818.386703475,0.0758280787439203,0.115993795737202,0.294378905317848,99878,835905.852600192,0.0701355653897755,0.117052804421394,0.344570945269581,8885,278280.502943435,0.0819358469330332,0.134271243669105,0.333838010848399
1982,MI,180697,1059112.95180385,0.071456637354245,0.0526461424373399,0.173065014944901,73918,907982.321529254,0.0499337103276604,0.0605535864065586,0.194908433114884,4505,797082.671177267,0.0681465038845727,0.100998890122087,0.158232556551926
1982,NV,20699,841379.376294219,0.0931929078699454,0.0662833953331079,0.283367065273281,8159,944644.650155637,0.0747640642235568,0.078073293295747,0.314081156537802,684,252256.846405229,0.0818713450292398,0.144736842105263,0.247605464407054
