sic87,naics97,mapping_ec,mapping_official,mapping_all,weight_mapping_ec,weight_mapping_official,weight_mapping_all,weight_emp,weight_estabs,weight_pay,weight_ship,rw1,tot_rw,rw2,weight_hybrid,source,weight_shipments,emp,estabs,shipments,pay,test
4789,488999,1,1,1,.25,.25,.2,.047666434,.049650893,.066048078,,,.2,.80000001,.038133148,both,.097801149,1240.24462890625,64,249380.78125,43536.48046875,1
4789,722310,,1,1,,.25,.2,,,,,.2,.2,.80000001,.2,official,,,,,,1
4800,485///,0,1,1,0,.06666667,.05882353,0,0,0,0,.05882353,.05882353,.94117647,.05882353,,,,,,,.99999994
4800,513///,14,14,14,.875,.93333334,.82352942,.98924994,.98106909,.99159431,.99179709,,.05882353,.94117647,.93105876,,,,,,,.99999994
4800,561///,1,0,1,.0625,0,.05882353,.0083080297,.0080326721,.0066745412,.006568796,,.05882353,.94117647,.0078193219,,,,,,,.99999994
4800,812///,1,0,1,.0625,0,.05882353,.0024419965,.01089826,.0017311765,.0016341086,,.05882353,.94117647,.0022983497,,,,,,,.99999994
4810,5133//,5,5,5,.83333331,1,.83333331,.98795247,.98763156,.99088925,.99104482,,0,1,.98795247,,,,,,,1
4810,5614//,1,0,1,.16666667,0,.16666667,.012047554,.012368412,.0091107059,.0089551592,,0,1,.012047554,,,,,,,1
4812,513321,1,1,1,.33333334,.33333334,.33333334,.47647876,.52747422,.43422729,,,0,1,.47647876,both,.44341809,70445,3427,16970204,2583708,1
4812,513322,1,1,1,.33333334,.33333334,.33333334,.49707463,.41742343,.53617436,,,0,1,.49707463,both,.53987193,73490,2712,20661622,3190306,1
4812,513330,1,1,1,.33333334,.33333334,.33333334,.026446616,.055102356,.029598355,,,0,1,.026446616,both,.016709972,3910,358,639513,176114,1
4813,513310,1,1,1,.33333334,.5,.33333334,.9552111,.92578298,.96492624,,,0,1,.9552111,both,.95755762,813944,20632,208612981,39513278,1
4813,513330,1,1,1,.33333334,.5,.33333334,.030651009,.058242843,.024639208,,,0,1,.030651009,both,.031914085,26118,1298,6952785,1008964,1
4813,561421,1,,1,.33333334,,.33333334,.014137862,.015974155,.010434527,,,0,1,.014137862,fk,.01052831,12047,356,2293692,427289,1
4820,5133//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
4822,513310,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,1483,183,177571,51262,1
4830,5131//,3,3,3,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
4832,513111,1,1,1,.5,.5,.5,.044587243,.043951262,.060081605,,,0,1,.044587243,both,.079952791,5648,303,851348,216563,1
4832,513112,1,1,1,.5,.5,.5,.95541275,.95604873,.9399184,,,0,1,.95541275,both,.92004722,121025,6591,9796786,3387918,1
4833,513120,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,123042,1895,29777076,6264436,1
4840,5132//,2,2,2,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
4841,513210,1,1,1,.5,.5,.5,.15192342,.10557812,.22080474,,,0,1,.15192342,both,.22889857,26488,494,10389609,1358211,1
4841,513220,1,1,1,.5,.5,.5,.84807658,.89442188,.77919525,,,0,1,.84807658,both,.77110147,147863,4185,34999969,4792975,1
4890,4853//,0,1,1,0,.25,.2,0,0,0,0,.2,.2,.80000001,.2,,,,,,,1
4890,5133//,3,3,3,.75,.75,.60000002,.85570496,.74376661,.8941201,.91914231,,.2,.80000001,.68456399,,,,,,,1
4890,8129//,1,0,1,.25,0,.2,.14429502,.25623342,.10587993,.080857664,,.2,.80000001,.11543602,,,,,,,1
4899,485310,,1,1,,.25,.2,,,,,.2,.2,.80000001,.2,official,,,,,,1
4899,513322,1,1,1,.25,.25,.2,.096454769,.13103448,.062373295,,,.2,.80000001,.077163815,both,.036423773,2367,247,257036,65287,1
4899,513340,1,1,1,.25,.25,.2,.48618582,.27639258,.57253653,,,.2,.80000001,.38894865,both,.72216409,11931,521,5096182,599282,1
4899,513390,1,1,1,.25,.25,.2,.27306437,.33633953,.25921026,,,.2,.80000001,.2184515,both,.16055447,6701,634,1133004,271319,1
4899,812990,1,,1,.25,,.2,.14429502,.25623342,.10587993,,,.2,.80000001,.11543602,fk,.080857664,3541,483,570598,110826,1
4900,221///,9,18,18,1,.62068963,.62068963,1,1,1,1,,.37931034,.62068963,.62068963,,,,,,,1
4900,486///,0,2,2,0,.068965517,.068965517,0,0,0,0,.068965517,.37931034,.62068963,.068965517,,,,,,,1
4900,488///,0,1,1,0,.034482758,.034482758,0,0,0,0,.034482758,.37931034,.62068963,.034482758,,,,,,,1
4900,561///,0,1,1,0,.034482758,.034482758,0,0,0,0,.034482758,.37931034,.62068963,.034482758,,,,,,,1
4900,562///,0,7,7,0,.24137931,.24137931,0,0,0,0,.24137931,.37931034,.62068963,.24137931,,,,,,,1
4910,2211//,6,6,6,1,1,1,1,1,.99999994,1,,0,1,1,,,,,,,1
4911,221111,1,1,1,.16666667,.16666667,.16666667,.01765975,.048615582,.017867289,,,0,1,.01765975,both,.015614587,6344,302,2651104,341334,1
4911,221112,1,1,1,.16666667,.16666667,.16666667,.19877517,.13425627,.20045847,,,0,1,.19877517,both,.21817079,71407,834,37041869,3829528,1
4911,221113,1,1,1,.16666667,.16666667,.16666667,.07379014,.0090148104,.087599158,,,0,1,.07379014,both,.057772651,26508,56,9808861,1673481,1
4911,221119,1,1,1,.16666667,.16666667,.16666667,.030592788,.043142304,.032073434,,,0,1,.030592788,both,.040429778,10990,268,6864322,612726,1
4911,221121,1,1,1,.16666667,.16666667,.16666667,.0045624729,.015936896,.0034801366,,,0,1,.0045624729,both,.0030833799,1639,99,523508,66484,1
4911,221122,1,1,1,.16666667,.16666667,.16666667,.67461967,.74903411,.65852147,,,0,1,.67461967,both,.66492879,242347,4653,112894143,12580294,1
4920,2212//,0,3,3,,.60000002,.60000002,,,,,.60000002,1,0,.60000002,,,,,,,1
4920,4862//,0,2,2,,.40000001,.40000001,,,,,.40000001,1,0,.40000001,,,,,,,1
4922,486210,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
4923,221210,,1,1,,.5,.5,,,,,.5,1,0,.5,official,,,,,,1
4923,486210,,1,1,,.5,.5,,,,,.5,1,0,.5,official,,,,,,1
4924,221210,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
4925,221210,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
4930,2211//,0,3,3,,.60000002,.60000002,,,,,.60000002,1,0,.60000002,,,,,,,1
4930,2212//,0,2,2,,.40000001,.40000001,,,,,.40000001,1,0,.40000001,,,,,,,1
4931,221122,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
4932,221210,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
4939,221112,,1,1,,.33333334,.33333334,,,,,.33333334,1,0,.33333334,official,,,,,,1
4939,221122,,1,1,,.33333334,.33333334,,,,,.33333334,1,0,.33333334,official,,,,,,1
4939,221210,,1,1,,.33333334,.33333334,,,,,.33333334,1,0,.33333334,official,,,,,,1
4940,2213//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
4941,221310,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,26597,3721,4347227,800537,1
4950,2213//,0,1,1,,.1,.1,,,,,.1,1,0,.1,,,,,,,1
4950,4881//,0,1,1,,.1,.1,,,,,.1,1,0,.1,,,,,,,1
4950,5617//,0,1,1,,.1,.1,,,,,.1,1,0,.1,,,,,,,1
4950,5622//,0,4,4,,.40000001,.40000001,,,,,.40000001,1,0,.40000001,,,,,,,1
4950,5629//,0,3,3,,.30000001,.30000001,,,,,.30000001,1,0,.30000001,,,,,,,1
4952,221320,,1,1,,1,1,,,,,1,1,0,1,official,,,,,,1
4953,562211,,1,1,,.2,.2,,,,,.2,1,0,.2,official,,,,,,1
4953,562212,,1,1,,.2,.2,,,,,.2,1,0,.2,official,,,,,,1
4953,562213,,1,1,,.2,.2,,,,,.2,1,0,.2,official,,,,,,1
4953,562219,,1,1,,.2,.2,,,,,.2,1,0,.2,official,,,,,,1
4953,562920,,1,1,,.2,.2,,,,,.2,1,0,.2,official,,,,,,1
4959,488119,,1,1,,.25,.25,,,,,.25,1,0,.25,official,,,,,,1
4959,561710,,1,1,,.25,.25,,,,,.25,1,0,.25,official,,,,,,1
4959,562910,,1,1,,.25,.25,,,,,.25,1,0,.25,official,,,,,,1
4959,562998,,1,1,,.25,.25,,,,,.25,1,0,.25,official,,,,,,1
4960,2213//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
4961,221330,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,1767,83,573063,80995,1
4970,2213//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
4971,221310,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,1336,331,106608,24871,1
497\,484///,1,,1,.083333336,,.083333336,.020338982,.020338982,.020338982,,,0,1,.020338982,fk,.020338982,2862.051727294922,42,35950.76184082031,155301.029296875,1
497\,4931//,1,,1,.083333336,,.083333336,.016464891,.016464891,.016464891,,,0,1,.016464891,fk,.016464891,2316.899017333984,34,29102.99768066406,125719.880859375,1
497\,514210,1,,1,.083333336,,.083333336,.0096852295,.0096852304,.0096852295,,,0,1,.0096852295,fk,.0096852304,1362.881774902344,20,17119.41040039063,73952.87109375,1
497\,5411//,1,,1,.083333336,,.083333336,.0024213074,.0024213076,.0024213074,,,0,1,.0024213074,fk,.0024213076,340.7204437255859,5,4279.852600097656,18488.2177734375,1
497\,5412//,1,,1,.083333336,,.083333336,.022276029,.022276029,.022276029,,,0,1,.022276029,fk,.022276029,3134.628082275391,46,39374.64392089844,170091.603515625,1
497\,5417//,1,,1,.083333336,,.083333336,.0014527845,.0014527845,.0014527845,,,0,1,.0014527845,fk,.0014527845,204.4322662353516,3,2567.911560058594,11092.9306640625,1
497\,5418//,1,,1,.083333336,,.083333336,.016464891,.016464891,.016464891,,,0,1,.016464891,fk,.016464891,2316.899017333984,34,29102.99768066406,125719.880859375,1
497\,551114,1,,1,.083333336,,.083333336,.77869248,.77869248,.77869248,,,0,1,.77869248,fk,.77869248,109575.6947021484,1608,1376400.596191406,5945810.8359375,1
497\,5613//,1,,1,.083333336,,.083333336,.0058111381,.0058111381,.0058111381,,,0,1,.0058111381,fk,.0058111381,817.7290649414063,12,10271.64624023438,44371.72265625,1
497\,56161/,1,,1,.083333336,,.083333336,.00048426149,.00048426149,.00048426149,,,0,1,.00048426149,fk,.00048426149,68.14408874511719,1,855.9705200195313,3697.6435546875,1
497\,811///,1,,1,.083333336,,.083333336,.061016947,.061016951,.061016947,,,0,1,.061016947,fk,.061016951,8586.155181884766,126,107852.2855224609,465903.087890625,1
497\,949999,1,,1,.083333336,,.083333336,.06489104,.06489104,.06489104,,,0,1,.06489104,fk,.06489104,9131.307891845703,134,114700.0496826172,495484.236328125,1
50--,31----,2,2,2,.021978023,.021276595,.021276595,.0017261454,.0014508889,.0015840617,.000850607,,0,1,.0017261454,,,,,,,1
50--,42----,70,70,70,.76923078,.74468082,.74468082,.90074557,.87831736,.92645127,.96521038,,0,1,.90074557,,,,,,,1
50--,44----,18,21,21,.1978022,.22340426,.22340426,.092910148,.11154776,.067891948,.032307953,,0,1,.092910148,,,,,,,1
50--,54----,1,1,1,.010989011,.010638298,.010638298,.0046181548,.0086839972,.0040727085,.0016310674,,0,1,.0046181548,,,,,,,1
5000,421///,38,38,38,.7037037,.7037037,.66666669,.87146246,.85974437,.89947963,.94451028,,0,1,.87146246,,,,,,,1
5000,441///,2,3,3,.037037037,.055555556,.052631579,.046109568,.055524096,.028661223,.012368101,,0,1,.046109568,,,,,,,1
5000,442///,2,2,2,.037037037,.037037037,.03508772,.0088074952,.0099532427,.0075441049,.0033490309,,0,1,.0088074952,,,,,,,1
5000,443///,1,1,1,.018518519,.018518519,.01754386,.0063173799,.0083255013,.0053763725,.0025021397,,0,1,.0063173799,,,,,,,1
5000,444///,7,6,8,.12962963,.11111111,.14035088,.062080774,.061252322,.054062992,.030942269,,0,1,.062080774,,,,,,,1
5000,446///,2,2,2,.037037037,.037037037,.03508772,.002903762,.0043554706,.0022992562,.00072975102,,0,1,.002903762,,,,,,,1
5000,453///,1,2,2,.018518519,.037037037,.03508772,.00071976666,.00079756405,.00048155733,.00020445934,,0,1,.00071976666,,,,,,,1
5000,454///,1,0,1,.018518519,0,.01754386,.0015987669,.000047438753,.0020948732,.0053939149,,0,1,.0015987669,,,,,,,1
5010,4211//,4,4,4,.66666669,.5714286,.5714286,.67702204,.61030072,.73017639,.94937563,,0,1,.67702204,,,,,,,1
5010,4413//,2,3,3,.33333334,.42857143,.42857143,.32297793,.38969931,.26982361,.050624333,,0,1,.32297793,,,,,,,1
5012,421110,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,150947,7664,428356355,4638901,1
5013,421120,1,1,1,.5,.5,.5,.50918597,.43708655,.595146,,,0,1,.50918597,both,.79020208,156038,12620,83214728,5065064,1
5013,441310,1,1,1,.5,.5,.5,.49081403,.56291348,.40485397,,,0,1,.49081403,both,.20979787,150408,16253,22093428,3445560,1
5014,421130,1,1,1,.5,.5,.5,.44304311,.43938363,.49812937,,,0,1,.44304311,both,.72230589,22939,1939,16508934,782893,1
5014,441320,1,1,1,.5,.5,.5,.55695689,.56061637,.50187063,,,0,1,.55695689,both,.27769414,28837,2474,6346943,788773,1
5015,421140,1,1,1,1,.5,.5,1,1,1,,,.5,.5,.5,both,1,45807,7105,5272107,971776,1
5015,441310,,1,1,,.5,.5,,,,,.5,.5,.5,.5,official,,,,,,1
5020,4212//,2,2,2,.5,.5,.5,.82140082,.81954521,.82670569,.90688789,,0,1,.82140082,,,,,,,1
5020,4421//,1,1,1,.25,.25,.25,.072262824,.065957107,.069046639,.036608905,,0,1,.072262824,,,,,,,1
5020,4422//,1,1,1,.25,.25,.25,.10633636,.11449766,.10424764,.056503221,,0,1,.10633636,,,,,,,1
5021,421210,1,1,1,.5,.5,.5,.82636654,.84515399,.84469634,,,0,1,.82636654,both,.9133082,65930,6697,31898583,2415323,1
5021,442110,1,1,1,.5,.5,.5,.17363349,.15484604,.15530367,,,0,1,.17363349,both,.086691774,13853,1227,3027833,444075,1
5023,421220,1,1,1,.5,.5,.5,.81786096,.80054313,.81230468,,,0,1,.81786096,both,.90219486,91535,8549,43107895,2901653,1
5023,442210,1,1,1,.5,.5,.5,.18213902,.19945687,.18769534,,,0,1,.18213902,both,.097805187,20385,2130,4673243,670471,1
5030,4213//,4,4,4,.5,.66666669,.5,.60231888,.63615286,.61088789,.75086486,,0,1,.60231888,,,,,,,1
5030,4441//,4,2,4,.5,.33333334,.5,.39768112,.36384714,.38911214,.24913514,,0,1,.39768112,,,,,,,1
5031,421310,1,1,1,.5,1,.5,.6496197,.69241786,.67083329,,,0,1,.6496197,both,.81624836,88905,6767,60455924,3126436,1
5031,444190,1,,1,.5,,.5,.35038033,.30758211,.32916671,,,0,1,.35038033,fk,.18375167,47952,3006,13609678,1534090,1
5032,421320,1,1,1,.5,.5,.5,.60841167,.66564012,.60361338,,,0,1,.60841167,both,.74560732,23753,3026,10711750,761681,1
5032,444190,1,1,1,.5,.5,.5,.39158833,.33435988,.39638662,,,0,1,.39158833,both,.25439271,15288,1520,3654727,500188,1
5033,421330,1,1,1,.5,1,.5,.45015919,.49469081,.45375898,,,0,1,.45015919,both,.55575299,16402,1584,9811545,601826,1
5033,444190,1,,1,.5,,.5,.54984081,.50530916,.54624099,,,0,1,.54984081,fk,.44424698,20034,1618,7842961,724486,1
5039,421390,1,1,1,.5,.5,.5,.57688534,.58907461,.56739813,,,0,1,.57688534,both,.64654487,26475,2890,8196656,806233,1
5039,444190,1,1,1,.5,.5,.5,.42311463,.41092539,.4326019,,,0,1,.42311463,both,.35345513,19418,2016,4480973,614697,1
5040,4214//,7,7,7,.63636363,.63636363,.58333331,.942734,.91295421,.9572798,.94809353,,0,1,.942734,,,,,,,1
5040,4431//,1,1,1,.090909094,.090909094,.083333336,.032329619,.056527428,.022838783,.014848251,,0,1,.032329619,,,,,,,1
5040,4461//,1,1,1,.090909094,.090909094,.083333336,.01307113,.024781076,.0089367563,.0038362141,,0,1,.01307113,,,,,,,1
5040,4532//,1,2,2,.090909094,.18181819,.16666667,.0036834546,.0054151989,.0020456512,.001213307,,0,1,.0036834546,,,,,,,1
5040,4541//,1,0,1,.090909094,0,.083333336,.0081817983,.00032209361,.0088990023,.032008685,,0,1,.0081817983,,,,,,,1
5043,421410,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,21195,1379,16679051,929865,1
5044,421420,1,1,1,1,.5,.5,1,1,1,,,.5,.5,.5,both,.99999994,143381,7319,36646598,5421076,1
5044,453210,,1,1,,.5,.5,,,,,.5,.5,.5,.5,official,,,,,,1
5045,421430,1,1,1,.33333334,.5,.33333334,.91168225,.85703439,.94004214,,,0,1,.91168225,both,.92422122,317662,16929,221447412,17305512,1
5045,443120,1,1,1,.33333334,.5,.33333334,.070480861,.14215562,.043146197,,,0,1,.070480861,both,.02401315,24558,2808,5753655,794291,1
5045,454110,1,,1,.33333334,,.33333334,.017836899,.00081000355,.016811671,,,0,1,.017836899,fk,.051765651,6215,16,12403274,309491,1
5046,421440,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,52186,5380,15914735,1754684,1
5047,421450,1,1,1,.5,.5,.5,.92449486,.88822299,.94868654,,,0,1,.92449486,both,.975339,121572,9782,58791711,5746165,1
5047,446199,1,1,1,.5,.5,.5,.07550513,.11177699,.051313452,,,0,1,.07550513,both,.024661008,9929,1231,1486522,310804,1
5048,421460,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,28260,1781,6865265,867808,1
5049,421490,1,1,1,.5,.5,.5,.91926128,.91180331,.94684678,,,0,1,.91926128,both,.95914888,31857,2781,11038778,1267327,1
5049,453210,1,1,1,.5,.5,.5,.080738708,.088196725,.053153187,,,0,1,.080738708,both,.040851146,2798,269,470153,71144,1
5050,4215//,2,2,2,1,1,1,1,1,1,.99999994,,0,1,1,,,,,,,1
5051,421510,1,1,1,1,1,1,1,1,1,,,0,1,1,both,.99999994,168950,11827,135695563,6637599,1
5052,421520,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,5079,756,14798047,260429,1
5060,4216//,3,3,3,.75,.75,.75,.86854118,.86316741,.90055829,.93871397,,0,1,.86854118,,,,,,,1
5060,4441//,1,1,1,.25,.25,.25,.13145885,.13683259,.099441752,.061286036,,0,1,.13145885,,,,,,,1
5063,421610,1,1,1,.5,.5,.5,.6675362,.68905193,.70792115,,,0,1,.6675362,both,.78617418,144585,13431,85861019,6028387,1
5063,444190,1,1,1,.5,.5,.5,.3324638,.31094807,.29207882,,,0,1,.3324638,both,.21382579,72010,6061,23352714,2487232,1
5064,421620,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,50922,3895,54683947,2079747,1
5065,421690,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,280259,20908,217146922,14416583,1
5070,4217//,4,4,4,.80000001,.66666669,.66666669,.78413719,.78712028,.80297285,.84565276,,0,1,.78413719,,,,,,,1
5070,4441//,1,2,2,.2,.33333334,.33333334,.2158628,.21287975,.19702713,.15434726,,0,1,.2158628,,,,,,,1
5072,421710,1,1,1,1,.5,.5,1,1,1,,,.5,.5,.5,both,1,110963,9473,44063674,3865008,1
5072,444130,,1,1,,.5,.5,,,,,.5,.5,.5,.5,official,,,,,,1
5074,421720,1,1,1,.5,.5,.5,.42102283,.44655788,.44698128,,,0,1,.42102283,both,.57674325,43887,4625,22928107,1582219,1
5074,444190,1,1,1,.5,.5,.5,.57897717,.55344212,.55301869,,,0,1,.57897717,both,.42325673,60352,5732,16826336,1957569,1
5075,421730,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,51252,5524,20062710,2013489,1
5078,421740,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,13131,1572,5135271,517245,1
5080,4218//,7,7,7,.77777779,.77777779,.77777779,.99021262,.98783302,.99331945,.995233,,0,1,.99021262,,,,,,,1
5080,4442//,1,1,1,.11111111,.11111111,.11111111,.0080455169,.009099463,.0057048523,.004187542,,0,1,.0080455169,,,,,,,1
5080,4461//,1,1,1,.11111111,.11111111,.11111111,.0017418923,.0030675242,.00097575842,.00057945686,,0,1,.0017418923,,,,,,,1
5082,421810,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,87611,5321,44725989,3604644,1
5083,421820,1,1,1,.5,.5,.5,.94171232,.93268496,.94425875,,,0,1,.94171232,both,.96631986,101413,9782,39713264,2860510,1
5083,444210,1,1,1,.5,.5,.5,.058287676,.067315027,.055741273,,,0,1,.058287676,both,.033680134,6277,706,1384167,168861,1
5084,421830,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,315416,33444,131684528,13073826,1
5085,421830,1,1,1,.5,.5,.5,.15892234,.1290136,.17268039,,,0,1,.15892234,both,.11299235,26592,2230,8262424,1093873,1
5085,421840,1,1,1,.5,.5,.5,.84107763,.8709864,.82731962,,,0,1,.84107763,both,.88700765,140735,15055,64861321,5240795,1
5087,421850,1,1,1,.5,.5,.5,.97780752,.96622199,.98424715,,,0,1,.97780752,both,.98819864,59878,6808,16038492,1804565,1
5087,446120,1,1,1,.5,.5,.5,.022192465,.03377803,.015752841,,,0,1,.022192465,both,.011801335,1359,238,191536,28882,1
5088,421860,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,40905,4003,23682313,1723585,1
5090,4219//,5,5,5,1,1,1,1,1,1,.99999994,,0,1,1,,,,,,,1
5091,421910,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,59861,6080,28233685,1897111,1
5092,421920,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,36337,3229,20166025,1229055,1
5093,421930,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,114992,9088,38748659,3229092,1
5094,421940,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,49820,7689,32398553,1702770,1
5099,421990,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,80266,11040,58087120,2661973,1
5100,311///,1,1,1,.023809524,.025,.023809524,.0013585247,.001028012,.0012198259,.00093755143,,0,1,.0013585247,,,,,,,1
5100,313///,1,1,1,.023809524,.025,.023809524,.0028703697,.0030405221,.0030077463,.00090693065,,0,1,.0028703697,,,,,,,1
5100,422///,32,32,32,.76190478,.80000001,.76190478,.9146952,.88572752,.94121677,.97109044,,0,1,.9146952,,,,,,,1
5100,444///,3,2,3,.071428575,.050000001,.071428575,.033038236,.056970358,.023176959,.012165383,,0,1,.033038236,,,,,,,1
5100,453///,1,1,1,.023809524,.025,.023809524,.0291648,.02089747,.014226455,.0076757306,,0,1,.0291648,,,,,,,1
5100,454///,3,2,3,.071428575,.050000001,.071428575,.0075588431,.0079847705,.0062829172,.0036870644,,0,1,.0075588431,,,,,,,1
5100,541///,1,1,1,.023809524,.025,.023809524,.011314047,.024351373,.010869319,.003536856,,0,1,.011314047,,,,,,,1
5110,4221//,3,3,3,.60000002,.75,.60000002,.7219311,.80267423,.84474969,.87213838,,0,1,.7219311,,,,,,,1
5110,4532//,1,1,1,.2,.25,.2,.25754768,.19459076,.13491045,.11070615,,0,1,.25754768,,,,,,,1
5110,4541//,1,0,1,.2,0,.2,.020521231,.002735008,.020339845,.017155511,,0,1,.020521231,,,,,,,1
5111,422110,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,33135,2309,38397487,1547334,1
5112,422120,1,1,1,.33333334,.5,.33333334,.57072294,.67375648,.6995737,,,0,1,.57072294,both,.65970469,109766,8046,33271034,3308237,1
5112,453210,1,1,1,.33333334,.5,.33333334,.39759681,.32172164,.2610665,,,0,1,.39759681,both,.29463705,76469,3842,14859497,1234566,1
5112,454110,1,,1,.33333334,,.33333334,.031680256,.0045218556,.03935983,,,0,1,.031680256,fk,.045658253,6093,54,2302693,186130,1
5113,422130,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,71449,5493,45393964,2874737,1
5120,4222//,1,1,1,1,1,1,1,1,1,1,,0,1,1,,,,,,,1
5122,422210,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,190127,8053,203147771,8394864,1
5130,3133//,1,1,1,.2,.2,.2,.034988377,.02628609,.032542627,.013949872,,0,1,.034988377,,,,,,,1
5130,4223//,4,4,4,.80000001,.80000001,.80000001,.9650116,.97371393,.96745735,.98605013,,0,1,.9650116,,,,,,,1
5131,313311,1,1,1,.5,.5,.5,.14210457,.089799196,.13939515,,,0,1,.14210457,both,.063769102,7526,559,1755733,261011,1
5131,422310,1,1,1,.5,.5,.5,.85789543,.91020077,.86060488,,,0,1,.85789543,both,.9362309,45435,5666,25776927,1611443,1
5136,422320,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,62253,5006,33360264,2166205,1
5137,422330,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,76256,8217,40603484,2799463,1
5139,422340,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,23630,1818,24363745,1182466,1
5140,3116//,1,1,1,.1,.1,.1,.0041491892,.0045054709,.0039375159,.0030722034,,0,1,.0041491892,,,,,,,1
5140,4224//,9,9,9,.89999998,.89999998,.89999998,.9958508,.99549454,.99606246,.9969278,,0,1,.9958508,,,,,,,1
5141,422410,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,168190,4138,146689286,5541000,1
5142,422420,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,85067,3838,69114831,2800272,1
5143,422430,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,47742,2862,34594779,1637129,1
5144,422440,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,17792,1040,13809561,490567,1
5145,422450,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,60010,2621,27169914,1835202,1
5146,422460,1,1,1,1,1,1,1,1,1,,,0,1,1,both,1,27402,2960,13165780,684365,1
5147,311612,1,1,1,.5,.5,.5,.066186033,.050453816,.0662935,,,0,1,.066186033,both,.03415437,3562,189,1815012,105856,1
5147,422470,1,1,1,.5,.5,.5,.93381399,.94954616,.93370652,,,0,1,.93381399,both,.96584558,50256,3557,51326415,1490922,1
