psu2,hh_size,age_category,gender,weight,store_installment_debt,bank_installment_debt,store_revolving_debt,has_charge_account,income,year
38,2,5,1,184,0,0,0,0,326,1949
38,1,3,1,225,0,0,0,0,0,1949
44,2,5,2,378,0,0,0,0,330,1949
44,1,3,2,492,50,0,20,1,0,1949
29,4,3,1,234,0,0,0,1,0,1949
29,1,5,1,258,0,0,0,1,2120,1949
21,1,4,1,234,0,0,0,0,360,1949
21,1,6,2,258,0,0,0,0,0,1949
16,2,5,1,234,0,0,100,1,540,1949
16,1,2,1,258,0,0,0,0,0,1949
18,6,2,1,234,0,0,20,1,0,1949
18,1,1,2,258,0,0,0,0,0,1949
64,1,1,2,258,0,0,200,1,0,1949
64,1,3,1,208,0,0,0,0,748,1949
75,3,3,1,208,0,0,0,1,848,1949
75,1,1,2,225,0,0,0,0,0,1949
16,2,6,1,411,0,0,0,0,712,1949
16,1,3,1,492,0,0,0,0,0,1949
16,1,2,1,492,0,0,0,0,0,1949
16,1,1,1,135,0,0,0,0,0,1949
21,2,4,1,411,0,270,0,0,699,1949
21,4,1,1,492,50,0,110,1,0,1949
21,1,1,2,492,0,0,40,1,0,1949
82,1,3,2,135,0,0,0,1,0,1949
16,2,6,1,234,0,0,0,0,491,1949
16,4,2,1,258,0,0,0,0,0,1949
79,2,4,1,208,0,0,0,0,845,1949
79,1,1,2,225,0,0,0,0,0,1949
79,1,1,1,225,0,0,0,1,0,1949
69,4,5,1,208,0,0,0,0,550,1949
69,1,3,1,225,0,130,0,0,0,1949
90,1,6,1,411,0,100,0,0,652,1949
90,2,3,1,492,0,0,0,1,0,1949
90,1,1,1,492,0,0,0,1,0,1949
71,1,3,2,411,0,0,0,0,950,1949
71,1,5,2,492,0,0,0,0,0,1949
16,2,4,1,135,0,0,0,0,1104,1949
16,1,1,2,135,0,0,0,0,0,1949
16,2,5,1,135,0,0,0,1,1022,1949
16,1,3,2,135,0,0,0,1,0,1949
16,1,6,2,135,0,0,0,1,0,1949
76,3,4,1,208,50,0,0,1,650,1949
76,1,2,1,225,0,0,0,1,0,1949
68,1,3,1,258,0,0,0,0,0,1949
68,1,4,1,258,0,0,0,0,145,1949
92,3,4,1,234,0,2450,0,0,0,1949
92,3,4,1,234,0,0,0,0,0,1949
16,4,2,1,234,0,0,0,0,550,1949
48,2,6,1,184,0,0,0,0,198,1949
48,1,1,2,225,0,500,0,0,0,1949
75,3,6,1,411,0,0,0,0,350,1949
75,1,1,2,492,0,0,10,1,0,1949
14,1,1,1,411,0,0,0,0,0,1949
67,2,5,1,411,50,0,30,1,0,1949
77,1,5,2,208,0,0,0,0,0,1949
16,3,6,1,135,0,0,0,0,0,1949
16,2,3,1,234,0,550,0,1,687,1949
70,1,1,1,258,0,0,0,0,142,1949
85,1,1,2,225,0,0,0,0,488,1949
85,1,1,2,225,50,0,0,0,0,1949
41,3,3,1,378,0,0,0,0,451,1949
17,2,3,1,411,0,0,0,0,0,1949
17,3,1,1,492,0,0,0,0,0,1949
18,2,2,1,492,0,350,0,0,0,1949
18,2,1,1,492,50,0,0,0,0,1949
91,1,1,2,492,0,0,10,1,0,1949
89,2,2,2,258,0,0,0,0,0,1949
35,1,3,1,492,0,0,0,0,151,1949
84,2,5,1,234,0,0,0,0,200,1949
77,2,6,1,234,0,0,0,0,0,1949
44,4,2,1,353,0,0,50,1,0,1949
44,2,6,1,492,0,0,0,0,470,1949
91,5,4,1,234,0,0,0,0,587,1949
91,1,1,1,258,0,0,0,0,0,1949
91,2,6,1,234,0,0,0,0,372,1949
91,1,3,1,258,0,4500,0,0,0,1949
76,3,1,1,208,0,3000,0,0,432,1949
66,3,2,1,208,0,90,0,0,510,1949
11,3,2,1,234,50,220,90,1,265,1949
43,2,4,1,378,0,0,30,1,342,1949
76,6,2,1,208,0,0,50,1,420,1949
16,8,2,1,411,0,4000,0,0,269,1949
76,2,6,1,319,0,0,0,0,140,1949
66,2,3,2,411,0,0,0,0,170,1949
64,5,2,1,208,0,0,20,1,250,1949
66,5,3,1,411,50,0,0,0,450,1949
17,2,2,1,411,0,0,20,1,300,1949
78,2,1,1,208,0,0,0,0,225,1949
78,1,5,2,208,0,0,0,0,98,1949
78,2,2,1,319,50,0,0,0,190,1949
76,3,2,1,208,0,0,0,0,645,1949
76,3,2,1,208,0,0,50,1,272,1949
11,5,5,1,508,0,0,0,0,490,1949
15,1,3,1,234,0,0,0,0,700,1949
89,1,5,2,473,0,0,0,0,112,1949
17,3,2,1,508,0,0,10,1,420,1949
15,2,4,1,552,0,100,0,0,280,1949
15,2,2,1,552,50,50,0,0,430,1949
16,2,5,1,508,0,0,0,0,254,1949
14,2,3,1,411,0,0,0,0,480,1949
78,3,5,1,208,0,0,0,0,105,1949
66,2,2,1,411,0,0,0,0,436,1949
15,2,3,1,135,0,0,0,0,800,1949
85,2,1,1,208,0,0,90,1,280,1949
15,2,1,1,234,0,0,30,1,396,1949
64,2,4,2,411,0,0,0,0,116,1949
43,1,2,1,319,0,0,0,0,320,1949
68,2,6,1,208,0,0,0,0,780,1949
16,3,2,1,135,0,50,0,0,300,1949
65,2,3,2,208,0,0,0,0,333,1949
43,1,1,1,319,0,0,0,0,288,1949
90,3,2,1,208,0,0,70,1,450,1949
40,3,1,1,411,0,840,0,0,228,1949
74,2,1,1,411,350,550,0,0,346,1949
36,3,5,1,411,0,1200,10,1,252,1949
86,3,2,1,208,0,0,20,1,318,1949
68,3,2,1,135,0,0,0,0,296,1949
19,2,2,1,411,0,0,0,0,318,1949
17,2,1,1,411,0,2000,0,0,550,1949
51,1,2,1,552,0,0,0,1,90,1949
87,4,2,1,411,0,0,0,1,480,1949
12,2,2,1,411,0,0,0,0,566,1949
80,6,2,1,411,0,0,20,1,335,1949
17,2,5,1,508,0,0,0,1,480,1949
16,2,2,1,234,0,0,0,0,514,1949
16,3,3,1,234,0,0,0,0,341,1949
76,3,2,1,208,0,0,0,0,134,1949
12,3,4,1,411,0,0,0,0,336,1949
12,4,3,1,411,0,0,0,0,1000,1949
86,2,1,1,208,0,0,40,1,505,1949
35,3,2,1,378,0,50,0,0,228,1949
40,2,4,1,208,0,30,50,1,340,1949
62,1,6,2,319,0,0,0,0,101,1949
62,1,2,2,208,0,0,0,0,90,1949
62,3,3,1,208,0,0,0,0,511,1949
13,3,3,1,411,0,2500,0,1,600,1949
85,1,6,2,208,0,0,0,0,100,1949
80,4,2,1,411,0,170,0,0,359,1949
47,1,1,2,319,0,0,0,0,178,1949
47,2,1,1,208,0,0,0,0,300,1949
18,5,3,1,508,0,0,30,1,287,1949
47,2,3,1,552,0,1000,0,0,420,1949
47,1,1,1,552,0,0,100,1,400,1949
82,4,1,1,208,0,0,20,1,164,1949
32,5,3,1,208,0,0,150,1,450,1949
15,2,4,1,411,50,0,40,1,250,1949
21,2,4,1,552,0,0,0,0,235,1949
76,2,2,1,208,0,0,10,1,485,1949
87,4,2,1,411,0,0,0,0,408,1949
66,1,1,1,319,0,0,0,0,131,1949
66,1,2,2,319,0,0,70,1,142,1949
21,2,5,1,234,0,0,0,1,1405,1949
45,4,3,1,378,0,0,0,1,200,1949
87,2,3,1,411,0,0,0,0,28,1949
47,3,4,1,411,0,0,100,1,958,1949
47,1,2,2,135,50,0,0,0,100,1949
74,2,4,1,208,0,0,0,0,350,1949
93,5,2,1,208,50,0,10,1,308,1949
47,2,5,1,378,0,0,0,0,460,1949
62,2,4,1,411,0,160,0,0,285,1949
13,2,3,2,411,0,0,50,1,346,1949
36,2,5,1,473,0,0,0,0,360,1949
16,6,3,1,411,0,0,0,0,300,1949
17,4,2,1,552,0,0,0,1,320,1949
84,3,2,1,208,0,0,20,1,265,1949
62,1,6,2,208,0,0,0,1,405,1949
71,3,3,1,135,0,0,0,0,500,1949
16,3,2,1,135,0,0,0,0,360,1949
40,5,2,1,411,0,160,0,0,379,1949
12,3,2,1,411,0,0,0,0,223,1949
47,5,3,1,411,50,0,0,0,450,1949
12,2,2,1,234,0,0,0,0,630,1949
47,1,5,1,378,150,0,0,0,305,1949
63,5,3,1,411,50,0,0,0,159,1949
62,2,5,1,411,0,0,0,0,218,1949
62,4,2,1,135,0,350,10,1,270,1949
47,3,4,1,411,0,0,110,1,1324,1949
76,2,2,1,208,0,7500,30,1,729,1949
74,2,1,2,319,0,0,0,0,180,1949
16,5,2,2,508,0,0,0,0,189,1949
18,1,4,2,411,0,0,0,1,225,1949
74,2,4,2,411,0,0,0,0,32,1949
73,2,2,1,473,0,0,30,1,360,1949
13,2,6,1,411,0,0,0,0,290,1949
47,3,1,2,378,0,0,30,1,248,1949
33,5,4,1,208,0,0,100,1,2660,1949
20,2,4,1,234,0,3000,0,0,275,1949
18,3,4,1,508,0,0,0,0,456,1949
20,3,2,1,234,0,0,0,0,360,1949
12,4,2,1,135,0,50,0,1,550,1949
84,4,1,1,208,0,200,100,1,400,1949
64,2,2,1,208,0,660,60,1,560,1949
15,2,6,1,411,0,0,0,0,612,1949
20,2,3,1,234,0,0,0,0,420,1949
66,4,2,1,411,0,0,0,0,530,1949
20,5,3,1,234,0,0,0,0,687,1949
12,1,4,2,552,0,0,0,0,300,1949
12,1,5,2,552,0,0,0,0,110,1949
71,1,6,2,411,0,0,0,0,58,1949
87,3,6,1,473,0,0,0,0,285,1949
47,3,3,1,378,0,800,0,0,240,1949
15,5,2,1,508,0,0,0,0,410,1949
16,2,5,1,508,0,0,0,0,94,1949
14,2,4,1,135,0,500,50,1,700,1949
12,1,2,2,234,0,0,0,0,320,1949
12,4,2,1,508,0,0,60,1,478,1949
65,3,4,1,208,0,0,0,1,400,1949
14,1,4,2,319,0,0,0,0,236,1949
16,1,5,2,508,0,0,0,0,85,1949
40,4,5,1,473,0,0,0,1,221,1949
82,2,1,1,208,0,0,0,0,300,1949
87,2,3,1,411,0,350,0,0,267,1949
87,3,3,1,411,0,0,0,0,261,1949
87,2,2,1,552,0,0,0,0,300,1949
87,1,6,1,552,0,0,0,0,47,1949
51,3,2,1,378,0,0,0,1,180,1949
43,2,4,1,378,0,0,0,0,320,1949
40,6,3,1,208,0,0,0,0,108,1949
40,2,4,1,208,0,0,0,0,400,1949
16,4,2,1,234,0,0,0,0,305,1949
16,5,3,1,411,0,0,0,0,575,1949
12,2,3,1,508,0,0,0,0,840,1949
12,1,1,2,135,0,0,0,0,45,1949
12,2,4,1,112,0,0,0,0,260,1949
85,2,2,1,208,0,0,0,0,259,1949
17,2,4,2,508,0,0,40,1,476,1949
76,2,5,1,208,0,720,20,1,700,1949
11,5,4,1,508,0,0,0,1,1210,1949
12,1,1,2,135,0,0,0,0,45,1949
18,3,2,1,234,0,0,0,1,281,1949
12,2,4,1,234,0,0,0,1,600,1949
12,4,2,1,234,0,0,0,1,495,1949
20,4,2,1,411,0,0,0,1,370,1949
82,3,3,2,208,0,0,20,1,296,1949
37,1,2,1,552,0,0,0,0,337,1949
37,1,2,1,552,0,0,0,0,250,1949
16,6,4,1,135,0,0,0,0,300,1949
40,1,5,1,135,0,0,0,1,1050,1949
82,2,3,1,208,50,0,40,1,364,1949
82,3,3,2,208,0,0,0,0,250,1949
87,3,6,1,473,0,0,0,0,76,1949
87,5,3,1,135,0,3000,0,1,1200,1949
37,3,2,1,411,0,0,0,0,503,1949
47,1,1,2,552,0,0,0,0,65,1949
46,3,5,1,411,0,70,0,0,270,1949
12,1,1,2,135,0,0,0,0,45,1949
85,2,5,2,208,0,0,0,1,350,1949
14,4,2,1,411,0,0,0,0,460,1949
20,4,3,2,411,0,0,0,0,144,1949
87,2,6,1,411,0,0,0,0,300,1949
11,3,2,1,135,0,0,500,1,1350,1949
84,2,5,1,473,0,0,0,1,316,1949
33,8,3,1,378,0,0,10,1,169,1949
33,2,6,1,208,0,0,0,0,240,1949
33,2,3,1,378,0,0,0,0,142,1949
90,2,5,1,411,0,0,0,0,210,1949
85,2,5,1,208,0,1000,50,1,510,1949
74,1,2,1,411,150,0,0,0,312,1949
71,2,3,1,208,0,2000,0,0,590,1949
78,2,4,1,208,0,0,0,0,202,1949
41,1,1,1,378,0,0,0,1,200,1949
85,3,4,1,208,0,600,0,1,720,1949
15,1,2,1,319,0,0,0,0,520,1949
51,3,3,1,208,0,0,20,1,580,1949
41,1,5,2,411,0,0,0,0,65,1949
82,2,2,2,319,0,0,0,0,200,1949
16,2,2,1,234,0,110,40,1,350,1949
79,2,2,1,208,50,0,20,1,455,1949
48,1,2,1,319,0,1800,0,0,390,1949
11,4,4,1,411,0,0,0,0,0,1949
11,1,1,2,492,0,0,20,1,0,1949
33,2,2,1,208,0,0,0,0,345,1949
33,2,6,1,208,50,0,0,1,470,1949
32,2,5,1,411,0,0,10,1,200,1949
12,2,3,2,411,0,0,30,1,82,1949
32,4,2,1,378,0,120,230,1,400,1949
91,4,4,1,208,0,0,0,0,353,1949
41,2,4,1,208,0,400,30,1,350,1949
91,4,4,1,411,0,0,0,0,520,1949
16,4,5,1,234,0,0,10,1,350,1949
76,2,6,1,112,0,0,50,1,210,1949
37,3,3,1,208,0,0,0,0,530,1949
20,2,3,1,508,0,0,0,0,410,1949
91,1,2,2,552,0,0,0,0,158,1949
17,1,2,1,552,0,0,0,0,363,1949
11,3,2,1,135,350,0,20,1,380,1949
18,3,3,1,234,350,600,20,1,385,1949
21,2,6,2,234,0,0,0,1,497,1949
92,2,6,1,473,0,0,0,0,394,1949
16,3,2,1,508,0,0,0,0,420,1949
15,3,5,1,234,0,0,0,1,8500,1949
12,1,2,2,552,0,0,0,0,168,1949
12,1,2,2,552,0,0,0,0,142,1949
12,1,1,2,552,0,0,0,0,70,1949
12,1,1,2,552,0,0,0,0,210,1949
12,1,1,2,552,0,0,0,0,110,1949
12,3,3,1,411,0,0,0,0,385,1949
37,4,1,1,411,0,0,0,1,236,1949
37,1,5,1,552,50,40,0,0,100,1949
91,1,2,1,319,0,0,0,0,240,1949
81,3,3,1,208,0,400,0,0,800,1949
16,1,4,1,234,0,0,0,1,400,1949
12,1,3,1,135,0,0,0,0,540,1949
12,1,2,1,135,0,0,0,0,660,1949
66,1,6,2,208,0,0,0,0,244,1949
12,1,4,1,411,0,0,0,0,398,1949
62,1,-,2,411,0,0,0,1,300,1949
41,2,3,1,208,0,0,0,0,393,1949
16,3,3,1,508,0,0,0,0,635,1949
11,3,3,1,234,0,0,0,0,258,1949
19,2,2,1,508,0,0,0,0,330,1949
10,4,2,1,234,0,0,40,1,294,1949
19,5,2,1,411,0,40,0,0,320,1949
46,2,4,1,208,0,0,20,1,200,1949
20,2,5,1,411,0,0,0,0,266,1949
36,3,2,1,411,0,0,0,0,185,1949
16,2,4,1,411,0,0,0,0,406,1949
16,2,6,1,508,0,0,0,0,85,1949
16,2,5,1,508,0,0,0,0,347,1949
15,1,3,2,319,0,0,0,1,180,1949
84,2,3,1,411,0,0,0,0,530,1949
16,6,3,1,411,0,0,0,1,321,1949
62,2,3,1,411,0,0,0,0,355,1949
16,2,4,1,234,0,0,10,1,800,1949
16,1,3,1,411,0,500,0,0,249,1949
85,2,2,1,135,0,0,100,1,350,1949
12,2,1,2,552,0,0,0,0,178,1949
16,3,4,1,135,0,0,0,0,890,1949
93,4,2,1,411,0,0,0,0,296,1949
51,2,4,1,411,0,0,0,0,260,1949
63,4,3,1,411,0,0,10,1,350,1949
93,2,5,1,208,0,0,0,1,627,1949
44,2,3,1,208,0,2000,30,1,330,1949
17,2,5,1,411,0,0,0,0,360,1949
32,4,2,1,208,0,0,0,0,910,1949
32,3,1,1,208,0,0,20,1,360,1949
79,2,5,1,473,0,90,0,1,489,1949
14,4,2,1,135,0,0,0,1,483,1949
40,4,3,1,411,0,150,50,1,363,1949
15,1,4,2,234,0,0,0,1,120,1949
85,2,6,1,208,0,0,0,0,157,1949
17,2,4,1,508,0,0,0,0,400,1949
33,2,4,1,411,0,0,100,1,343,1949
33,5,3,1,208,0,0,0,0,255,1949
33,4,3,1,208,0,0,0,0,660,1949
76,2,4,1,208,0,0,0,0,638,1949
76,3,1,1,208,50,0,0,1,470,1949
21,2,3,2,234,0,0,0,0,236,1949
40,2,4,1,411,0,0,0,1,277,1949
40,1,1,2,492,0,0,0,0,0,1949
73,4,2,1,208,0,0,50,1,595,1949
73,3,3,2,225,0,0,30,1,0,1949
85,5,4,1,225,0,0,0,0,0,1949
85,2,1,1,208,0,0,0,0,775,1949
47,1,4,2,378,0,0,0,0,840,1949
47,1,2,1,492,0,0,0,0,0,1949
47,1,1,1,492,0,0,0,0,0,1949
16,4,3,1,508,0,0,0,0,1363,1949
16,1,2,1,492,0,0,0,0,0,1949
12,3,4,2,411,0,0,0,0,967,1949
12,2,1,1,492,0,0,0,0,0,1949
76,2,6,2,208,0,0,0,0,573,1949
76,1,2,1,225,0,0,0,0,0,1949
76,1,5,2,225,0,0,0,0,0,1949
16,1,4,2,234,0,0,0,0,0,1949
16,1,2,2,258,0,0,0,0,0,1949
16,4,4,1,508,0,0,0,0,837,1949
16,2,2,1,492,0,0,0,0,0,1949
12,1,4,2,234,0,0,0,0,497,1949
12,3,2,1,258,0,0,0,0,0,1949
12,2,5,1,411,0,0,0,0,720,1949
12,1,1,1,492,0,0,0,0,0,1949
12,1,5,2,492,0,0,0,0,0,1949
11,1,2,2,258,50,0,0,0,601,1949
11,1,2,2,258,0,0,0,0,0,1949
12,4,3,1,411,0,0,0,0,634,1949
12,1,1,2,492,0,0,0,0,0,1949
16,1,3,2,508,0,0,0,0,930,1949
16,1,1,1,492,0,0,30,1,0,1949
16,1,1,1,492,0,0,10,1,0,1949
16,1,1,1,492,0,0,0,0,0,1949
13,4,5,1,234,0,0,0,0,536,1949
17,2,6,1,411,0,0,0,0,600,1949
17,1,3,1,492,0,0,0,0,0,1949
13,1,2,2,508,0,0,0,1,0,1949
36,2,2,1,411,0,0,0,0,295,1949
36,1,2,1,492,0,0,20,1,0,1949
10,2,6,2,411,0,0,0,0,340,1949
16,3,4,1,508,0,0,0,0,1050,1949
16,2,2,1,492,0,0,0,0,0,1949
20,2,1,1,411,350,60,30,1,0,1949
16,4,4,1,411,0,0,0,0,400,1949
16,1,1,1,492,0,0,0,0,0,1949
41,1,3,2,492,0,0,40,1,0,1949
84,5,4,1,208,0,0,0,0,1117,1949
91,3,3,1,411,0,520,0,1,364,1949
91,2,5,1,208,0,0,0,0,406,1949
91,1,1,1,225,0,0,0,0,0,1949
65,5,3,1,208,0,0,0,0,463,1949
92,2,2,1,473,0,0,0,0,430,1949
82,5,2,1,208,0,0,0,0,506,1949
17,3,3,1,234,0,0,30,1,455,1949
65,2,6,1,208,0,0,0,0,650,1949
65,3,3,1,208,0,0,10,1,352,1949
65,3,3,1,112,0,0,10,1,945,1949
65,3,2,1,208,0,0,0,0,310,1949
76,8,3,1,208,0,0,0,0,465,1949
76,3,4,1,208,0,1170,0,0,300,1949
92,2,6,1,473,0,0,0,0,190,1949
92,4,2,1,208,0,0,20,1,480,1949
17,3,3,1,112,0,0,100,1,920,1949
16,3,5,1,112,0,0,500,1,1770,1949
66,2,4,2,473,0,0,0,0,308,1949
82,1,5,2,208,0,0,0,0,670,1949
11,1,6,2,508,0,0,0,0,77,1949
65,4,2,1,112,0,300,0,1,530,1949
65,4,3,1,208,0,0,0,0,230,1949
82,1,5,1,208,0,0,0,0,96,1949
68,4,2,1,208,0,200,30,1,100,1949
73,2,6,1,473,0,0,0,0,101,1949
68,5,4,1,208,0,10,0,0,100,1949
11,3,2,1,508,0,0,30,1,216,1949
17,4,2,1,234,0,0,50,1,390,1949
17,4,4,2,508,50,250,0,0,150,1949
51,4,2,1,208,0,400,50,1,300,1949
12,4,5,1,234,0,0,250,1,0,1949
35,1,4,2,208,0,0,0,0,55,1949
73,2,5,1,208,0,0,0,0,275,1949
91,2,3,1,208,0,0,0,1,350,1949
12,4,3,1,112,0,0,200,1,770,1949
12,2,1,1,234,0,0,0,0,406,1949
12,2,4,1,112,0,0,200,1,1200,1949
12,2,4,2,234,0,0,0,0,392,1949
85,8,3,1,208,150,30,10,1,316,1949
85,3,1,1,208,0,50,0,0,302,1949
12,3,3,1,112,0,0,150,1,3879,1949
16,3,5,2,508,0,0,0,0,410,1949
35,1,6,2,411,0,0,0,0,51,1949
35,2,5,1,208,0,0,0,0,245,1949
35,3,4,2,411,0,0,0,1,0,1949
82,2,6,1,208,0,0,0,0,58,1949
86,1,6,2,208,0,0,0,1,52,1949
64,3,5,1,208,0,0,0,1,384,1949
64,5,3,1,473,0,450,200,1,200,1949
64,5,3,1,208,0,0,0,0,365,1949
12,3,3,1,234,0,0,0,0,356,1949
86,3,3,2,208,0,0,40,1,230,1949
17,4,2,1,234,50,0,0,0,333,1949
88,6,4,2,473,0,0,0,0,258,1949
90,4,2,2,473,0,0,10,1,111,1949
17,3,4,1,234,0,150,10,1,360,1949
85,2,6,1,208,0,0,0,0,310,1949
11,4,3,1,234,0,0,50,1,946,1949
66,2,6,2,473,0,0,0,0,287,1949
36,2,3,1,473,50,0,20,1,190,1949
78,2,6,1,208,0,0,0,0,277,1949
78,3,2,1,208,0,0,0,0,300,1949
14,4,3,1,508,0,0,0,0,370,1949
64,4,4,1,208,0,0,0,0,335,1949
36,2,6,2,473,0,0,0,0,52,1949
76,8,3,1,208,0,0,10,1,307,1949
15,2,2,1,508,0,0,0,0,492,1949
90,7,4,1,473,0,0,80,1,383,1949
90,7,5,1,473,0,0,90,1,263,1949
15,3,1,2,508,50,0,0,0,278,1949
14,3,4,1,234,0,0,0,1,600,1949
14,3,3,1,112,0,0,30,1,500,1949
89,3,5,2,208,0,0,70,1,198,1949
73,4,3,1,208,0,0,0,1,360,1949
35,2,3,1,411,0,110,0,0,177,1949
15,3,3,1,112,0,0,0,0,374,1949
15,2,6,1,508,0,0,0,0,290,1949
15,2,3,1,508,0,0,0,0,657,1949
16,4,3,1,234,0,0,40,1,332,1949
88,2,5,1,473,0,0,0,0,300,1949
91,3,5,1,208,0,0,0,0,400,1949
91,2,5,1,473,0,0,0,0,96,1949
16,5,5,1,508,0,0,0,0,1014,1949
42,2,4,1,208,0,0,30,1,268,1949
42,1,4,2,411,0,0,0,0,192,1949
85,3,3,1,208,0,0,0,1,484,1949
48,2,6,1,208,0,0,0,1,466,1949
78,4,3,1,208,0,0,0,0,458,1949
43,2,2,1,411,0,0,0,1,240,1949
16,3,2,1,508,0,0,0,0,160,1949
16,4,4,1,234,0,0,0,0,400,1949
64,2,6,1,112,0,0,150,1,3800,1949
12,3,3,1,234,0,0,0,0,249,1949
12,4,5,1,112,0,1000,0,1,1200,1949
15,2,3,1,234,0,170,0,0,500,1949
16,4,3,1,234,0,0,0,0,1300,1949
76,2,5,1,112,0,3000,70,1,450,1949
16,2,3,2,234,0,0,0,0,200,1949
64,2,5,1,208,0,0,50,1,181,1949
64,1,6,2,135,0,0,0,0,172,1949
64,1,6,2,135,0,0,0,0,150,1949
64,2,5,1,135,0,0,0,1,260,1949
91,2,4,2,208,0,0,10,1,350,1949
68,3,4,1,208,0,0,0,0,400,1949
15,4,2,1,234,0,1220,100,1,510,1949
65,3,5,1,208,0,0,0,0,455,1949
64,2,2,1,208,0,0,20,1,675,1949
16,2,3,1,508,0,100,0,0,365,1949
16,4,3,1,234,0,0,0,0,450,1949
40,4,2,1,208,0,0,90,1,400,1949
65,2,5,2,208,0,0,0,0,163,1949
36,2,6,1,473,0,0,0,1,63,1949
36,4,3,1,473,0,0,0,1,351,1949
90,4,4,1,208,0,0,40,1,340,1949
89,3,5,1,208,0,0,0,0,200,1949
84,3,3,1,208,0,1000,0,0,490,1949
48,4,5,1,411,0,70,0,0,96,1949
87,3,2,1,208,0,0,10,1,800,1949
85,2,1,1,208,0,250,10,1,561,1949
64,2,5,1,112,0,0,0,0,1020,1949
15,2,5,1,112,0,0,0,1,500,1949
90,2,4,2,473,0,0,0,0,210,1949
11,4,3,1,234,0,0,0,1,600,1949
11,3,2,1,234,0,0,0,1,361,1949
88,6,3,1,208,0,0,0,1,460,1949
16,3,2,1,508,0,0,0,0,432,1949
15,1,4,1,112,0,0,0,0,4420,1949
51,2,6,1,411,0,0,10,1,117,1949
51,4,3,1,208,0,100,30,1,395,1949
85,8,4,1,208,0,100,20,1,650,1949
79,2,6,1,473,0,0,0,1,142,1949
79,4,2,1,208,50,300,0,1,385,1949
79,4,2,1,473,0,700,0,0,260,1949
12,2,4,2,508,0,0,0,0,270,1949
73,3,4,1,208,0,0,0,0,580,1949
14,3,3,1,112,0,0,0,1,400,1949
17,3,2,1,508,150,0,0,1,383,1949
16,2,5,1,112,0,2000,30,1,1550,1949
43,7,4,1,411,0,0,10,1,137,1949
16,4,3,1,234,0,0,0,0,1100,1949
11,3,2,1,234,0,0,0,0,312,1949
48,1,4,2,208,0,0,0,0,92,1949
17,4,3,1,234,50,0,0,1,662,1949
86,2,6,1,208,0,0,0,0,84,1949
44,4,2,1,208,0,0,0,0,457,1949
65,8,3,1,208,0,400,60,1,560,1949
65,1,3,2,208,0,0,0,0,0,1949
37,2,6,1,473,0,0,0,0,80,1949
14,5,3,1,112,0,0,0,0,0,1949
14,2,2,1,234,0,1400,0,0,451,1949
17,2,1,1,234,0,0,0,1,480,1949
16,5,3,1,112,0,0,0,1,1150,1949
62,5,3,1,208,0,0,150,1,530,1949
12,2,3,1,234,0,0,10,1,650,1949
82,2,6,1,208,0,0,0,0,166,1949
90,2,3,2,473,0,0,0,0,106,1949
79,8,3,1,208,0,0,0,1,500,1949
19,2,3,1,234,0,0,100,1,430,1949
15,2,6,1,508,0,0,0,0,156,1949
15,1,6,1,234,0,0,0,0,108,1949
19,3,3,1,508,50,0,0,0,295,1949
48,5,3,1,411,0,70,50,1,230,1949
71,5,5,1,473,0,0,0,0,283,1949
47,4,3,1,208,0,0,20,1,400,1949
78,2,2,1,208,0,0,0,0,200,1949
84,2,2,1,208,0,0,30,1,351,1949
12,2,4,1,234,0,0,0,0,285,1949
82,1,6,2,208,0,0,0,0,60,1949
79,2,6,1,473,0,0,0,0,155,1949
82,2,6,1,208,0,0,0,0,175,1949
16,6,4,1,508,0,0,0,0,532,1949
63,1,5,2,473,0,0,0,0,120,1949
79,4,2,1,112,0,300,0,0,335,1949
79,3,3,1,208,0,0,0,0,264,1949
47,3,4,1,112,0,0,150,1,1012,1949
47,1,5,2,208,0,0,0,1,0,1949
82,2,3,1,208,50,30,0,0,270,1949
78,3,4,1,208,0,0,0,0,280,1949
82,1,5,2,208,0,0,0,0,112,1949
40,7,3,1,473,0,260,10,1,300,1949
32,2,4,1,208,0,0,0,1,350,1949
15,6,3,1,112,0,0,30,1,680,1949
15,3,5,1,234,0,0,0,1,1500,1949
71,1,5,2,473,0,0,0,0,212,1949
11,2,2,1,234,0,0,50,1,330,1949
21,4,2,1,112,0,5000,0,0,1958,1949
21,2,3,1,508,0,150,0,0,357,1949
76,1,2,2,208,0,0,0,1,78,1949
91,6,4,1,208,0,0,0,0,386,1949
91,3,1,1,473,0,0,40,1,250,1949
91,2,5,1,208,0,0,0,1,250,1949
91,2,2,1,208,0,1500,0,0,637,1949
87,4,2,1,208,50,0,30,1,300,1949
16,2,4,2,508,0,0,30,1,215,1949
41,2,5,2,411,0,0,0,0,150,1949
47,3,5,2,208,0,0,0,0,420,1949
47,4,4,2,208,0,0,0,1,117,1949
15,3,4,1,234,0,0,200,1,7380,1949
37,5,2,1,473,50,0,0,1,230,1949
85,2,3,1,112,0,0,0,0,635,1949
85,5,3,1,208,0,200,0,0,427,1949
33,6,3,1,411,0,110,0,0,250,1949
47,3,4,1,208,0,0,0,1,500,1949
85,4,2,2,208,0,0,0,0,232,1949
90,2,5,1,208,0,0,60,1,400,1949
19,2,4,1,508,0,0,0,0,404,1949
93,4,3,1,208,0,0,0,0,300,1949
16,5,4,1,508,0,0,0,0,568,1949
