psu,weight,durable_price,durable,item_code1,item_code2,item_code3,item_code4,item_code5,item_code6,item_code_a1,item_code_a2,item_code_a3,payment_method,year,code_string,code_a_string,television,refrigerator,washing_machine,cook_stove,clothes_dryer,dishwasher,freezer,credit_use,psu2,city_cca
5724,32,289,234,4,0,0,0,0,0,0,0,0,1,1959,400000,000,0,0,0,1,0,0,0,0,57,Denver
9024,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,90,
5919,31,340,340,&,0,0,0,0,0,3,0,0,2,1959,&00000,300,0,0,0,0,0,0,1,1,59,
5722,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,57,Denver
9041,31,0,0,&,0,0,0,0,0,3,0,0,2,1959,&00000,300,0,0,0,0,0,0,1,1,90,
9022,31,510,410,3,5,0,0,0,0,0,0,0,2,1959,350000,000,0,0,1,0,0,0,0,1,90,
3846,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,38,
5920,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,59,
4204,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,42,
5436,33,250,250,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,54,Columbus
-108,29,60,60,&,0,0,0,0,0,2,0,0,1,1959,&00000,200,0,0,0,0,0,0,0,0,-1,Newark
-105,29,160,160,&,0,0,0,0,0,3,0,0,1,1959,&00000,300,0,0,0,0,0,0,1,0,-1,Newark
5810,31,289,239,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,58,
3632,32,0,0,5,&,0,0,0,0,2,0,0,2,1959,5&0000,200,0,0,0,0,0,0,0,1,36,Columbus
4027,34,312,312,8,0,0,0,0,0,0,0,0,2,1959,800000,000,0,0,0,0,0,0,0,1,40,
4010,34,50,50,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,40,
9912,31,1770,1770,1,2,3,4,5,&,5,0,0,2,1959,12345&,500,1,1,1,1,0,0,0,1,99,
9026,31,610,585,4,5,0,0,0,0,0,0,0,2,1959,450000,000,0,0,0,1,0,0,0,1,90,
8514,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,85,Duluth-Superior
3419,32,199,199,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,34,St. Paul
5530,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,55,
0903,29,125,125,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,09,"Washington, D.C."
6937,31,400,375,8,0,0,0,0,0,0,0,0,1,1959,800000,000,0,0,0,0,0,0,0,0,69,
1307,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,13,Newark
0615,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,06,
1901,40,139,139,&,0,0,0,0,0,1,0,0,2,1959,&00000,100,0,0,0,0,0,0,0,1,19,"Washington, D.C."
3829,34,0,0,&,0,0,0,0,0,5,0,0,2,1959,&00000,500,0,0,0,0,0,0,0,1,38,
8838,31,583,583,2,4,5,0,0,0,0,0,0,3,1959,245000,000,0,1,0,1,0,0,0,0.5,88,
2507,33,3550,3550,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,25,Columbus
5526,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,55,
5552,31,50,50,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,55,
1308,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,13,Newark
6904,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,69,
5528,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,55,
7809,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,78,
2501,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,25,Columbus
1124,32,100,100,&,0,0,0,0,0,5,0,0,1,1959,&00000,500,0,0,0,0,0,0,0,0,11,Newark
1744,31,1025,865,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,17,Long Beach
0120,31,233,233,3,&,0,0,0,0,5,0,0,2,1959,3&0000,500,0,0,1,0,0,0,0,1,01,
5544,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,55,
1102,32,400,400,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,11,Newark
1231,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,12,Newark
6757,31,315,215,2,0,0,0,0,0,0,0,0,2,1959,200000,000,0,1,0,0,0,0,0,1,67,Central CA
5550,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,55,
7813,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,78,
6720,31,275,225,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,67,Central CA
6716,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,67,Central CA
1752,31,100,100,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,17,Long Beach
6008,31,340,340,5,&,0,0,0,0,3,0,0,2,1959,5&0000,300,0,0,0,0,0,0,1,1,60,
1751,31,425,425,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,17,Long Beach
6845,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,68,
5120,34,325,300,4,0,0,0,0,0,0,0,0,2,1959,400000,000,0,0,0,1,0,0,0,1,51,
6738,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,67,Central CA
6737,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,67,Central CA
6728,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,67,Central CA
0421,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,04,
9802,29,175,150,&,0,0,0,0,0,1,5,0,3,1959,&00000,150,0,0,0,0,0,0,0,0.5,98,
1246,32,100,100,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,12,Newark
5527,32,100,100,8,0,0,0,0,0,0,0,0,1,1959,800000,000,0,0,0,0,0,0,0,0,55,
1149,32,300,300,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,11,Newark
6010,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,60,
7816,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,78,
4401,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,44,
6603,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,66,
0614,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,06,
3055,31,800,800,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,30,
8517,31,75,75,&,0,0,0,0,0,2,0,0,1,1959,&00000,200,0,0,0,0,0,0,0,0,85,Duluth-Superior
3620,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,36,Columbus
2717,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,27,San Jose
1525,33,460,460,5,0,0,0,0,0,0,0,0,3,1959,500000,000,0,0,0,0,0,0,0,0.5,15,Chicago
1527,33,140,140,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,15,Chicago
2429,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,24,
5904,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,59,
7822,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,78,
7820,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,78,
5510,32,95,95,5,&,0,0,0,0,5,0,0,1,1959,5&0000,500,0,0,0,0,0,0,0,0,55,
3524,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,35,Indianapolis
4703,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,47,Seattle
5105,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,51,
1327,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,13,Newark
3508,32,300,300,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,35,Indianapolis
2424,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,24,
5916,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,59,
3152,35,1333,1333,3,5,0,0,0,0,0,0,0,3,1959,350000,000,0,0,1,0,0,0,0,0.5,31,
5545,31,190,190,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,55,
3418,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,34,St. Paul
7518,33,184,134,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,75,
8520,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,85,Duluth-Superior
5813,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,58,
6113,34,290,290,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,61,
4533,32,700,630,2,3,0,0,0,0,0,0,0,3,1959,230000,000,0,1,1,0,0,0,0,0.5,45,
0753,30,380,380,1,4,0,0,0,0,0,0,0,3,1959,140000,000,1,0,0,1,0,0,0,0.5,07,Long Beach
6552,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,65,
6543,33,1246,1246,2,4,5,&,0,0,3,0,0,1,1959,245&00,300,0,1,0,1,0,0,1,0,65,
3729,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,37,
3732,32,440,440,3,5,0,0,0,0,0,0,0,1,1959,350000,000,0,0,1,0,0,0,0,0,37,
4819,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,48,
8522,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,85,Duluth-Superior
6710,30,179,179,4,0,0,0,0,0,0,0,0,2,1959,400000,000,0,0,0,1,0,0,0,1,67,Central CA
6708,30,269,269,2,0,0,0,0,0,0,0,0,1,1959,200000,000,0,1,0,0,0,0,0,0,67,Central CA
6709,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,67,Central CA
6626,33,438,408,5,6,0,0,0,0,0,0,0,1,1959,560000,000,0,0,0,0,1,0,0,0,66,
3918,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,39,
9832,31,280,280,&,0,0,0,0,0,3,0,0,2,1959,&00000,300,0,0,0,0,0,0,1,1,98,
6905,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,69,
0773,28,285,285,3,4,0,0,0,0,0,0,0,1,1959,340000,000,0,0,1,1,0,0,0,0,07,Long Beach
6011,31,210,210,4,5,0,0,0,0,0,0,0,2,1959,450000,000,0,0,0,1,0,0,0,1,60,
6749,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,67,Central CA
6843,31,210,210,1,5,&,0,0,0,5,0,0,3,1959,15&000,500,1,0,0,0,0,0,0,0.5,68,
2515,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,25,Columbus
5216,34,350,300,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,52,
5131,34,270,270,3,&,0,0,0,0,5,0,0,1,1959,3&0000,500,0,0,1,0,0,0,0,0,51,
5730,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,57,Denver
5819,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,58,
5823,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,58,
6625,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,66,
6628,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,66,
9903,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,99,
5824,31,243,243,1,2,3,4,&,0,1,0,0,1,1959,1234&0,100,1,1,1,1,0,0,0,0,58,
9836,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,98,
1230,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,12,Newark
6627,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,66,
3203,35,80,80,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,32,
1157,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,11,Newark
0740,28,516,516,2,3,4,0,0,0,0,0,0,2,1959,234000,000,0,1,1,1,0,0,0,1,07,Long Beach
-136,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-1,Newark
-136,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-1,Newark
-136,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-1,Newark
6601,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,66,
0134,34,37,37,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,01,
5825,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,58,
4720,32,768,768,4,5,0,0,0,0,0,0,0,2,1959,450000,000,0,0,0,1,0,0,0,1,47,Seattle
3202,35,340,340,3,&,0,0,0,0,5,0,0,3,1959,3&0000,500,0,0,1,0,0,0,0,0.5,32,
3858,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,38,
3402,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,34,St. Paul
4231,34,400,300,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,42,
8826,31,835,835,1,2,4,5,0,0,0,0,0,3,1959,124500,000,1,1,0,1,0,0,0,0.5,88,
3869,31,200,175,6,0,0,0,0,0,0,0,0,1,1959,600000,000,0,0,0,0,1,0,0,0,38,
4207,35,350,315,2,0,0,0,0,0,0,0,0,2,1959,200000,000,0,1,0,0,0,0,0,1,42,
9904,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,99,
3864,31,764,764,3,5,8,0,0,0,0,0,0,3,1959,358000,000,0,0,1,0,0,0,0,0.5,38,
3535,32,235,235,6,0,0,0,0,0,0,0,0,2,1959,600000,000,0,0,0,0,1,0,0,1,35,Indianapolis
3730,32,579,579,1,3,5,0,0,0,0,0,0,1,1959,135000,000,1,0,1,0,0,0,0,0,37,
4602,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,46,Columbus
4115,34,686,456,2,3,0,0,0,0,0,0,0,2,1959,230000,000,0,1,1,0,0,0,0,1,41,
7423,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,74,Wichita
1119,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,11,Newark
5942,31,370,370,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,59,
6009,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,60,
6022,31,444,444,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,60,
1116,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,11,Newark
1329,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,13,Newark
3541,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,35,Indianapolis
3939,31,445,445,1,5,0,0,0,0,0,0,0,1,1959,150000,000,1,0,0,0,0,0,0,0,39,
6729,31,139,139,4,0,0,0,0,0,0,0,0,1,1959,400000,000,0,0,0,1,0,0,0,0,67,Central CA
3634,32,235,235,&,0,0,0,0,0,3,0,0,2,1959,&00000,300,0,0,0,0,0,0,1,1,36,Columbus
6624,33,398,344,3,5,0,0,0,0,0,0,0,1,1959,350000,000,0,0,1,0,0,0,0,0,66,
3527,32,0,0,&,0,0,0,0,0,5,0,0,2,1959,&00000,500,0,0,0,0,0,0,0,1,35,Indianapolis
4250,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,42,
3944,31,600,600,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,39,
3943,31,500,460,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,39,
9840,31,380,380,2,4,0,0,0,0,0,0,0,2,1959,240000,000,0,1,0,1,0,0,0,1,98,
4604,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,46,Columbus
3534,32,268,268,2,0,0,0,0,0,0,0,0,2,1959,200000,000,0,1,0,0,0,0,0,1,35,Indianapolis
4029,34,175,175,4,0,0,0,0,0,0,0,0,2,1959,400000,000,0,0,0,1,0,0,0,1,40,
7825,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,78,
5811,31,229,194,5,6,0,0,0,0,0,0,0,1,1959,560000,000,0,0,0,0,1,0,0,0,58,
5619,32,450,450,3,6,0,0,0,0,0,0,0,2,1959,360000,000,0,0,1,0,1,0,0,1,56,Columbus
5802,31,648,648,3,5,0,0,0,0,0,0,0,2,1959,350000,000,0,0,1,0,0,0,0,1,58,
5330,35,139,139,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,53,
3220,35,200,200,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,32,
6754,31,15,15,&,0,0,0,0,0,5,0,0,2,1959,&00000,500,0,0,0,0,0,0,0,1,67,Central CA
4733,32,400,400,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,47,Seattle
6842,31,30,30,4,&,0,0,0,0,6,0,0,3,1959,4&0000,600,0,0,0,1,0,0,0,0.5,68,
1748,31,180,180,8,0,0,0,0,0,0,0,0,1,1959,800000,000,0,0,0,0,0,0,0,0,17,Long Beach
3831,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,38,
3761,31,190,170,4,0,0,0,0,0,0,0,0,1,1959,400000,000,0,0,0,1,0,0,0,0,37,
1912,40,534,534,4,5,0,0,0,0,0,0,0,2,1959,450000,000,0,0,0,1,0,0,0,1,19,"Washington, D.C."
6623,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,66,
6505,32,410,340,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,65,
7061,31,5000,5000,2,3,4,5,6,0,0,0,0,1,1959,234560,000,0,1,1,1,1,0,0,0,70,
5727,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,57,Denver
8917,31,260,260,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,89,"Washington, D.C."
6704,30,514,514,4,&,0,0,0,0,3,0,0,3,1959,4&0000,300,0,0,0,1,0,0,1,0.5,67,Central CA
3731,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,37,
6602,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,66,
5215,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,52,
3722,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,37,
2306,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,23,
5549,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,55,
6204,36,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,62,
8423,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,84,Omaha
8034,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,80,
6542,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,65,
3013,34,600,600,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,30,
6828,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,68,
3142,35,240,240,4,0,0,0,0,0,0,0,0,2,1959,400000,000,0,0,0,1,0,0,0,1,31,
6719,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,67,Central CA
0735,28,70,70,6,0,0,0,0,0,0,0,0,1,1959,600000,000,0,0,0,0,1,0,0,0,07,Long Beach
5902,31,0,0,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,59,
5902,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,59,
3816,34,180,0,3,&,0,0,0,0,2,0,0,2,1959,3&0000,200,0,0,1,0,0,0,0,1,38,
5733,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,57,Denver
8920,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,89,"Washington, D.C."
8919,31,500,500,4,5,0,0,0,0,0,0,0,2,1959,450000,000,0,0,0,1,0,0,0,1,89,"Washington, D.C."
5907,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,59,
5908,31,510,445,1,4,0,0,0,0,0,0,0,2,1959,140000,000,1,0,0,1,0,0,0,1,59,
3935,34,650,650,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,39,
5507,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,55,
-405,31,28,28,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,-4,Chicago
3946,31,0,0,5,&,0,0,0,0,4,0,0,3,1959,5&0000,400,0,0,0,0,0,0,0,0.5,39,
0436,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,04,
0737,28,2925,2925,2,3,4,5,0,0,0,0,0,2,1959,234500,000,0,1,1,1,0,0,0,1,07,Long Beach
4251,35,440,440,2,5,0,0,0,0,0,0,0,3,1959,250000,000,0,1,0,0,0,0,0,0.5,42,
1128,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,11,Newark
4234,35,1080,1020,4,5,0,0,0,0,0,0,0,2,1959,450000,000,0,0,0,1,0,0,0,1,42,
5945,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,59,
5945,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,59,
7501,32,910,910,5,6,&,0,0,0,3,6,0,1,1959,56&000,360,0,0,0,0,1,0,1,0,75,
-404,31,575,575,3,4,0,0,0,0,0,0,0,1,1959,340000,000,0,0,1,1,0,0,0,0,-4,Chicago
0729,28,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,07,Long Beach
0749,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,07,Long Beach
5531,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,55,
3530,32,299,299,3,&,0,0,0,0,2,0,0,2,1959,3&0000,200,0,0,1,0,0,0,0,1,35,Indianapolis
0730,28,468,468,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,07,Long Beach
3145,35,545,495,1,3,0,0,0,0,0,0,0,1,1959,130000,000,1,0,1,0,0,0,0,0,31,
5736,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,57,Denver
5747,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,57,Denver
8918,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,89,"Washington, D.C."
4253,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,42,
1127,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,11,Newark
8036,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,80,
5336,34,517,517,1,3,0,0,0,0,0,0,0,3,1959,130000,000,1,0,1,0,0,0,0,0.5,53,
3135,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,31,
0731,28,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,07,Long Beach
3126,34,439,389,1,3,0,0,0,0,0,0,0,2,1959,130000,000,1,0,1,0,0,0,0,1,31,
5745,30,392,392,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,57,Denver
0728,28,219,219,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,07,Long Beach
6212,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,62,
-106,29,1105,1105,5,6,7,&,0,0,2,0,0,3,1959,567&00,200,0,0,0,0,1,1,0,0.5,-1,Newark
