weight,debt,durable,durable_debt,income,year,has_card,card_spend,card_bal,has_card_s,card_spend_s,card_bal_s
1,,2100,0,37500,1977,1,5400,0,1,600,
1,,0,0,10500,1977,1,0,0,1,,
1,,0,0,8250,1977,1,1080,200,1,1080,150
1,,0,0,,1977,1,4500,0,,,
1,,0,0,37500,1977,1,9600,650,1,2400,150
1,,1473,1275,11750,1977,0,0,0,,,
1,,210,0,3500,1977,0,0,0,,,
1,,0,0,37500,1977,1,0,0,,,
1,,0,0,5500,1977,1,192,0,1,192,
1,,1427,0,10500,1977,1,2520,0,1,,
1,,974,479,27500,1977,1,0,350,1,,350
1,,0,0,5500,1977,1,0,183,1,,183
1,,0,0,23750,1977,1,0,120,1,,20
1,,1428,1318,16250,1977,1,3000,450,1,600,250
1,,0,0,16250,1977,1,0,0,1,,
1,,1110,580,32500,1977,1,3240,0,1,240,
1,,750,0,23750,1977,1,1440,550,1,240,50
1,,0,0,3500,1977,1,0,0,1,,
1,,500,0,23750,1977,1,720,60,1,720,60
1,,0,0,2500,1977,0,0,0,,,
1,,0,0,,1977,1,720,0,1,720,
1,,0,0,18750,1977,1,3840,0,1,,
1,,0,0,,1977,1,0,0,1,,
1,,0,0,,1977,1,180,15,1,,
1,,0,0,27500,1977,1,4056,350,1,780,100
1,,0,0,,1977,1,1920,160,,,
1,,0,0,21250,1977,0,0,0,,,
1,,0,0,2500,1977,0,0,0,,,
1,,0,0,8250,1977,0,0,0,,,
1,,0,0,37500,1977,1,9000,100,1,3600,
1,,0,0,4500,1977,0,0,0,,,
1,,0,0,18750,1977,1,1440,360,1,240,60
1,,0,0,23750,1977,0,0,0,,,
1,,440,0,5500,1977,1,600,500,1,600,500
1,,0,0,11750,1977,1,3600,1700,1,,
1,,429,429,16250,1977,1,60,5,1,60,5
1,,0,0,4500,1977,0,0,0,,,
1,,0,0,5500,1977,1,0,0,1,,
1,,0,0,27500,1977,1,0,0,1,,
1,,774,774,13750,1977,0,0,0,,,
1,,0,0,,1977,1,336,0,1,,
1,,0,0,,1977,0,0,0,,,
1,,1050,400,37500,1977,1,12468,100,1,1200,
1,,839,0,27500,1977,1,240,200,1,,
1,,300,0,,1977,0,0,0,,,
1,,0,0,6750,1977,0,0,0,,,
1,,0,0,8250,1977,0,0,0,,,
1,,0,0,23750,1977,1,3360,0,1,2400,
1,,100,0,27500,1977,1,2460,0,1,,
1,,645,0,11750,1977,1,0,0,1,,
1,,0,0,11750,1977,1,0,0,1,,
1,,0,0,16250,1977,1,1344,0,1,600,
1,,350,0,27500,1977,1,5712,300,1,2112,
1,,0,0,3500,1977,1,0,8,1,,8
1,,284,0,8250,1977,1,0,0,1,,
1,,0,0,3500,1977,0,0,0,,,
1,,645,180,2500,1977,0,0,0,,,
1,,0,0,6750,1977,0,0,0,,,
1,,831,0,62500,1977,0,0,0,,,
1,,3200,0,,1977,0,0,0,,,
1,,0,0,8250,1977,1,0,0,1,,
1,,0,0,10500,1977,0,0,0,,,
1,,0,0,27500,1977,1,0,100,1,,100
1,,0,0,2500,1977,0,0,0,,,
1,,0,0,3500,1977,0,0,0,,,
1,,0,0,5500,1977,0,0,0,,,
1,,450,0,10500,1977,1,960,600,1,,300
1,,300,0,5500,1977,1,600,50,,,
1,,1600,0,27500,1977,1,1500,50,1,300,
1,,0,0,6750,1977,1,480,0,1,,
1,,0,0,13750,1977,1,480,40,,,
1,,3055,3055,11750,1977,1,0,400,1,,400
1,,489,489,1000,1977,0,0,0,,,
1,,0,0,8250,1977,0,0,0,,,
1,,60,0,13750,1977,0,0,0,,,
1,,3400,3400,21250,1977,0,0,0,,,
1,,980,600,16250,1977,1,0,0,1,,
1,,0,0,13750,1977,0,0,0,,,
1,,0,0,8250,1977,1,480,0,1,480,
1,,0,0,16250,1977,1,768,10,1,288,10
1,,0,0,6750,1977,0,0,0,,,
1,,0,0,1000,1977,0,0,0,,,
1,,150,0,1000,1977,0,0,0,,,
1,,3000,3000,21250,1977,1,10320,650,1,3840,250
1,,0,0,62500,1977,1,2400,0,1,,
1,,0,0,5500,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,0,0,5500,1977,0,0,0,,,
1,,27,0,1000,1977,0,0,0,,,
1,,120,0,8250,1977,0,0,0,,,
1,,0,0,1000,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,0,0,9500,1977,1,180,1000,1,180,1000
1,,29700,27200,37500,1977,1,13200,1300,1,2400,800
1,,0,0,23750,1977,1,600,0,1,180,
1,,350,0,32500,1977,1,8376,550,1,576,
1,,2500,0,62500,1977,1,11400,1800,1,2400,
1,,200,0,10500,1977,0,0,0,,,
1,,0,0,2500,1977,1,0,0,1,,
1,,0,0,2500,1977,0,0,0,,,
1,,4000,0,16250,1977,1,1200,40,1,,
1,,869,869,13750,1977,1,0,326,1,,326
1,,0,0,,1977,1,240,0,1,240,
1,,25000,25000,,1977,1,1740,0,,,
1,,0,0,16250,1977,0,0,0,,,
1,,2336.86995491815,875,18750,1977,1,120,55,1,120,55
1,,0,0,,1977,1,1800,25,1,1800,25
1,,977,500,37500,1977,1,516,500,1,,300
1,,468,468,27500,1977,1,540,15,1,180,15
1,,1200,1200,21250,1977,1,360,0,1,360,
1,,4443,0,13750,1977,1,180,0,1,,
1,,575,0,18750,1977,1,2820,0,1,420,
1,,0,0,21250,1977,1,600,0,1,600,
1,,570,170,,1977,1,5040,0,1,840,
1,,490,0,,1977,1,180,0,1,,
1,,0,0,21250,1977,1,2400,175,1,1200,50
1,,200,0,4500,1977,0,0,0,,,
1,,60,0,4500,1977,0,0,0,,,
1,,400,0,4500,1977,1,0,0,1,,
1,,399,399,10500,1977,0,0,0,,,
1,,0,0,27500,1977,1,0,0,,,
1,,476,300,13750,1977,1,0,250,1,,
1,,300,0,23750,1977,1,600,130,1,600,100
1,,0,0,16250,1977,1,2040,0,1,300,
1,,650,0,21250,1977,0,0,0,,,
1,,700,0,13750,1977,1,0,0,1,,
1,,0,0,10500,1977,0,0,0,,,
1,,0,0,6750,1977,1,0,500,1,,250
1,,0,0,13750,1977,1,5220,200,1,600,
1,,0,0,,1977,1,9000,0,1,7200,
1,,0,0,11750,1977,0,0,0,,,
1,,0,0,2500,1977,0,0,0,,,
1,,0,0,1000,1977,0,0,0,,,
1,,2025,0,16250,1977,1,900,0,1,,
1,,800,0,18750,1977,1,0,87,1,,87
1,,700,700,21250,1977,1,0,0,1,,
1,,2725,0,27500,1977,1,3360,22,1,600,
1,,0,0,6750,1977,1,0,0,1,,
1,,529,379,21250,1977,1,900,1150,1,,750
1,,0,0,27500,1977,1,0,0,1,,
1,,600,0,13750,1977,1,11760,0,1,,
1,,1200,0,8250,1977,0,0,0,,,
1,,0,0,13750,1977,1,600,0,1,,
1,,0,0,5500,1977,0,0,0,,,
1,,900,350,11750,1977,1,0,0,1,,
1,,500,500,16250,1977,1,0,0,1,,
1,,1500,0,21250,1977,1,5040,425,1,,25
1,,1200,1200,,1977,1,16800,900,1,16800,900
1,,0,0,13750,1977,1,864,124,1,504,24
1,,0,0,3500,1977,0,0,0,,,
1,,160,0,3500,1977,1,1080,80,1,1080,80
1,,390,0,6750,1977,0,0,0,,,
1,,0,0,8250,1977,0,0,0,,,
1,,0,0,3500,1977,1,0,0,1,,
1,,0,0,5500,1977,1,0,0,1,,
1,,420,0,18750,1977,1,1560,0,1,120,
1,,1800,0,9500,1977,1,1200,0,1,,
1,,0,0,8250,1977,0,0,0,,,
1,,559,559,4500,1977,0,0,0,,,
1,,0,0,2500,1977,0,0,0,,,
1,,6032,5667,11750,1977,0,0,0,,,
1,,0,0,,1977,1,5040,0,1,,
1,,400,0,10500,1977,1,4800,0,1,1200,
1,,0,0,3500,1977,0,0,0,,,
1,,0,0,1000,1977,0,0,0,,,
1,,900,900,21250,1977,1,0,292,1,,292
1,,2138,1100,16250,1977,1,0,600,1,,600
1,,712,562,,1977,0,0,0,,,
1,,420,320,13750,1977,0,0,0,,,
1,,2525,2525,21250,1977,1,480,220,1,480,220
1,,489,0,21250,1977,0,0,0,,,
1,,1495,0,21250,1977,1,1200,500,1,,200
1,,0,0,13750,1977,0,0,0,,,
1,,801,801,13750,1977,0,0,0,,,
1,,4390,4180,,1977,0,0,0,,,
1,,0,0,13750,1977,1,2748,0,1,480,
1,,0,0,21250,1977,1,840,70,1,240,20
1,,0,0,11750,1977,1,240,20,1,240,20
1,,150,0,,1977,1,324,0,1,,
1,,1100,1100,11750,1977,1,480,60,1,480,60
1,,0,0,21250,1977,0,0,0,,,
1,,1000,1000,13750,1977,0,0,0,,,
1,,0,0,23750,1977,1,900,219,1,,
1,,0,0,9500,1977,1,1200,40,1,1200,40
1,,0,0,3500,1977,0,0,0,,,
1,,1300,1300,,1977,1,0,30,1,,
1,,0,0,,1977,1,0,0,,,
1,,439,0,21250,1977,1,0,0,,,
1,,200,0,6750,1977,0,0,0,,,
1,,150,0,13750,1977,0,0,0,,,
1,,238,238,9500,1977,0,0,0,,,
1,,1900,0,13750,1977,1,600,0,,,
1,,1725,1300,,1977,1,2232,0,1,1800,
1,,0,0,13750,1977,0,0,0,,,
1,,0,0,5500,1977,1,300,20,1,300,20
1,,1071,486,23750,1977,1,18276,1532,1,,
1,,0,0,,1977,1,0,0,,,
1,,500,0,21250,1977,0,0,0,,,
1,,0,0,3500,1977,0,0,0,,,
1,,1500,0,8250,1977,1,0,310,1,,10
1,,0,0,,1977,1,0,0,1,,
1,,0,0,9500,1977,0,0,0,,,
1,,2800,2800,13750,1977,1,1200,0,1,,
1,,0,0,2500,1977,0,0,0,,,
1,,800,0,9500,1977,1,0,200,,,
1,,1080,1080,13750,1977,1,0,800,1,,300
1,,0,0,21250,1977,0,0,0,,,
1,,0,0,2500,1977,0,0,0,,,
1,,0,0,4500,1977,0,0,0,,,
1,,174,0,,1977,1,744,0,1,444,
1,,200,0,27500,1977,1,0,0,1,,
1,,0,0,10500,1977,1,264,20,1,,20
1,,0,0,23750,1977,0,0,0,,,
1,,850,850,2500,1977,1,1200,221,1,,200
1,,229,0,2500,1977,0,0,0,,,
1,,0,0,8250,1977,1,2400,300,1,,100
1,,600,0,2500,1977,0,0,0,,,
1,,550,0,37500,1977,1,3600,0,1,600,
1,,0,0,3500,1977,1,228,0,1,228,
1,,800,300,5500,1977,1,264,425,1,264,425
1,,0,0,1000,1977,0,0,0,,,
1,,185,0,9500,1977,0,0,0,,,
1,,260,0,3500,1977,0,0,0,,,
1,,0,0,1000,1977,0,0,0,,,
1,,220,0,8250,1977,0,0,0,,,
1,,0,0,18750,1977,1,0,0,1,,
1,,0,0,4500,1977,1,600,0,1,600,
1,,0,0,13750,1977,1,0,0,1,,
1,,0,0,2500,1977,0,0,0,,,
1,,475,0,2500,1977,1,0,0,1,,
1,,0,0,21250,1977,1,600,200,1,600,200
1,,0,0,3500,1977,0,0,0,,,
1,,1200,0,27500,1977,1,0,0,1,,
1,,1800,0,32500,1977,1,4080,0,,,
1,,1850,1600,16250,1977,1,4500,765,1,3000,250
1,,0,0,,1977,0,0,0,,,
1,,5335.47981967262,1800,21250,1977,1,1392,116,,,
1,,500,500,10500,1977,1,2604,700,1,,
1,,488,0,11750,1977,1,240,300,,,
1,,5000,0,13750,1977,1,1440,0,1,600,
1,,0,0,9500,1977,0,0,0,,,
1,,1340,1000,37500,1977,1,3960,1600,1,1800,1000
1,,0,0,18750,1977,1,2280,20,,,
1,,0,0,8250,1977,1,0,0,1,,
1,,850,0,37500,1977,1,3132,0,1,288,
1,,280,0,6750,1977,1,3600,0,,,
1,,0,0,8250,1977,0,0,0,,,
1,,450,0,8250,1977,0,0,0,,,
1,,0,0,2500,1977,1,0,13,1,,13
1,,2334,875,16250,1977,0,0,0,,,
1,,0,0,13750,1977,0,0,0,,,
1,,0,0,13750,1977,1,1200,100,1,840,70
1,,390,0,16250,1977,1,2280,190,1,1200,100
1,,0,0,2500,1977,0,0,0,,,
1,,2964.15545537368,1000,6750,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,900,900,21250,1977,1,2028,963,1,996,500
1,,359,359,10500,1977,0,0,0,,,
1,,0,0,16250,1977,1,600,450,,,
1,,0,0,,1977,1,0,0,,,
1,,400,400,32500,1977,1,7800,50,1,600,50
1,,389,0,16250,1977,1,10800,70,,,70
1,,400,0,23750,1977,1,4320,100,1,2400,
1,,0,0,27500,1977,1,0,150,1,,150
1,,1000,400,16250,1977,1,600,0,1,180,
1,,0,0,6750,1977,0,0,0,,,
1,,116,116,10500,1977,1,0,300,1,,300
1,,925,925,,1977,0,0,0,,,
1,,220,0,37500,1977,1,2100,380,1,900,
1,,1550,0,62500,1977,1,3240,0,1,1200,
1,,475,475,27500,1977,1,7560,1200,1,7200,1100
1,,0,0,4500,1977,0,0,0,,,
1,,100,0,8250,1977,1,600,290,1,,140
1,,237,0,21250,1977,1,1260,105,1,,
1,,0,0,27500,1977,1,0,0,,,
1,,0,0,21250,1977,1,480,0,1,,
1,,639,639,11750,1977,1,600,250,1,600,150
1,,300,0,27500,1977,1,6000,0,1,1200,
1,,3300,300,16250,1977,1,840,150,1,840,150
1,,1200,900,16250,1977,1,600,175,1,600,175
1,,0,0,11750,1977,1,1920,160,1,,
1,,0,0,27500,1977,1,2040,0,1,240,
1,,0,0,13750,1977,1,6960,0,1,,
1,,630,100,8250,1977,1,360,225,1,180,100
1,,1220,0,62500,1977,1,3804,262,1,144,12
1,,485,0,13750,1977,1,660,55,,,
1,,0,0,,1977,0,0,0,,,
1,,400,400,32500,1977,1,0,166,1,,166
1,,50,0,4500,1977,0,0,0,,,
1,,0,0,27500,1977,1,6216,0,1,216,
1,,2278.49327322421,600,32500,1977,1,1440,200,,,
1,,400,0,8250,1977,0,0,0,,,
1,,0,0,18750,1977,0,0,0,,,
1,,2349,0,23750,1977,0,0,0,,,
1,,350,0,13750,1977,1,2940,0,1,600,
1,,220,220,13750,1977,1,1800,2500,1,1800,2500
1,,0,0,27500,1977,1,0,0,,,
1,,204.526726420784,69,5500,1977,0,0,0,,,
1,,0,0,11750,1977,1,600,250,1,600,250
1,,1040,350,27500,1977,1,4680,500,1,1080,500
1,,349,349,8250,1977,1,552,248,1,552,248
1,,300,0,6750,1977,1,0,0,1,,
1,,737,437,8250,1977,0,0,0,,,
1,,0,0,9500,1977,1,2760,195,1,1560,95
1,,1850,0,,1977,1,180,15,1,,
1,,0,0,27500,1977,1,120,0,1,120,
1,,2700,2400,21250,1977,1,8304,0,1,,
1,,125,0,9500,1977,0,0,0,,,
1,,6000,0,37500,1977,1,9960,300,1,,
1,,7410.38863843419,2500,18750,1977,0,0,0,,,
1,,0,0,62500,1977,1,0,0,1,,
1,,249,0,,1977,0,0,0,,,
1,,400,0,5500,1977,1,1104,0,1,,
1,,0,0,10500,1977,1,168,0,,,
1,,1000,0,18750,1977,1,3600,375,1,1800,75
1,,259,259,5500,1977,0,0,0,,,
1,,2600,0,62500,1977,1,12720,0,1,1200,
1,,0,0,9500,1977,0,0,0,,,
1,,0,0,3500,1977,0,0,0,,,
1,,895,895,32500,1977,1,3300,550,1,1200,300
1,,350,350,21250,1977,1,2640,900,1,1500,700
1,,0,0,6750,1977,1,300,63,,,
1,,950,0,11750,1977,1,0,0,1,,
1,,0,0,13750,1977,0,0,0,,,
1,,0,0,11750,1977,1,216,60,1,216,60
1,,3380,2530,13750,1977,1,0,200,1,,200
1,,0,0,62500,1977,1,0,0,1,,
1,,35,0,8250,1977,1,0,0,1,,
1,,0,0,5500,1977,0,0,0,,,
1,,300,0,2500,1977,0,0,0,,,
1,,1257,940,11750,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,0,0,2500,1977,0,0,0,,,
1,,1615,565,16250,1977,1,180,15,,,
1,,0,0,11750,1977,1,1632,0,1,240,
1,,4700,4700,37500,1977,1,3780,0,1,,
1,,0,0,16250,1977,1,120,100,1,120,
1,,279,0,3500,1977,0,0,0,,,
1,,240,0,13750,1977,1,2256,0,1,1200,
1,,480,0,27500,1977,1,3540,0,1,1800,
1,,0,0,,1977,1,0,0,,,
1,,0,0,32500,1977,1,600,0,1,600,
1,,800,0,27500,1977,1,2400,100,1,,
1,,300,0,4500,1977,1,420,0,1,300,
1,,80,0,13750,1977,1,0,0,,,
1,,0,0,8250,1977,0,0,0,,,
1,,0,0,37500,1977,1,8556,0,1,4800,
1,,1029,0,21250,1977,1,720,0,,,
1,,0,0,21250,1977,1,0,250,1,,
1,,1415,0,27500,1977,1,3480,240,1,2400,200
1,,630,630,8250,1977,0,0,0,,,
1,,300,0,18750,1977,0,0,0,,,
1,,0,0,62500,1977,1,0,0,1,,
1,,160,0,13750,1977,1,1212,732,1,372,304
1,,350,0,,1977,1,0,200,1,,200
1,,380,380,4500,1977,1,4572,400,1,4572,400
1,,465,465,5500,1977,0,0,0,,,
1,,500,500,5500,1977,0,0,0,,,
1,,1200,0,27500,1977,1,600,0,1,,
1,,0,0,3500,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,575,575,11750,1977,1,0,10,1,,10
1,,0,0,,1977,0,0,0,,,
1,,0,0,62500,1977,1,0,0,1,,
1,,0,0,,1977,0,0,0,,,
1,,0,0,5500,1977,1,360,4,1,360,4
1,,0,0,,1977,0,0,0,,,
1,,0,0,32500,1977,1,0,40,1,,
1,,1100,1100,10500,1977,1,0,800,1,,800
1,,0,0,9500,1977,1,8736,611,,,
1,,1000,1000,23750,1977,1,5400,1450,1,,900
1,,1700,0,21250,1977,1,3000,350,,,
1,,400,0,11750,1977,0,0,0,,,
1,,400,400,5500,1977,1,360,0,1,360,
1,,0,0,9500,1977,0,0,0,,,
1,,0,0,3500,1977,0,0,0,,,
1,,0,0,10500,1977,1,276,100,1,276,100
1,,400,0,13750,1977,1,300,25,,,
1,,400,0,6750,1977,0,0,0,,,
1,,629,0,11750,1977,1,0,280,,,
1,,300,300,8250,1977,0,0,0,,,
1,,1589,1100,,1977,0,0,0,,,
1,,0,0,32500,1977,1,1020,900,1,,500
1,,0,0,5500,1977,1,900,0,1,900,
1,,224,0,,1977,1,0,0,1,,
1,,700,0,3500,1977,0,0,0,,,
1,,439,289,13750,1977,1,1920,300,1,1800,100
1,,300,0,16250,1977,1,0,0,,,
1,,20,0,13750,1977,1,0,0,1,,
1,,10,0,6750,1977,0,0,0,,,
1,,550,550,8250,1977,0,0,0,,,
1,,400,0,27500,1977,1,4440,0,1,840,
1,,675,0,13750,1977,1,6000,900,1,,400
1,,1200,400,21250,1977,1,3468,614,1,1500,450
1,,0,0,18750,1977,1,1200,0,1,1200,
1,,350,0,,1977,1,0,0,1,,
1,,0,0,16250,1977,1,0,0,1,,
1,,200,0,62500,1977,1,3120,260,1,2400,200
1,,100,0,18750,1977,1,1200,100,1,,
1,,0,0,3500,1977,0,0,0,,,
1,,149,149,3500,1977,0,0,0,,,
1,,60,0,2500,1977,0,0,0,,,
1,,0,0,2500,1977,0,0,0,,,
1,,600,0,16250,1977,0,0,0,,,
1,,0,0,,1977,1,0,0,1,,
1,,1220,0,16250,1977,0,0,0,,,
1,,450,0,8250,1977,1,0,0,,,
1,,0,0,6750,1977,0,0,0,,,
1,,0,0,,1977,1,0,0,1,,
1,,2142,1792,16250,1977,1,0,0,1,,
1,,12150,9450,27500,1977,1,5520,0,1,1200,
1,,0,0,3500,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,1179,1179,23750,1977,1,300,350,1,,
1,,0,0,18750,1977,0,0,0,,,
1,,0,0,8250,1977,0,0,0,,,
1,,240,0,13750,1977,1,1200,70,1,600,20
1,,0,0,16250,1977,1,324,0,,,
1,,1300,0,16250,1977,1,336,800,1,,500
1,,375,0,27500,1977,1,600,250,,,
1,,0,0,11750,1977,1,240,100,1,240,100
1,,975,0,21250,1977,1,21600,0,1,1200,
1,,0,0,21250,1977,1,780,0,1,,
1,,1300,1000,23750,1977,1,0,0,1,,
1,,0,0,13750,1977,1,6000,0,,,
1,,0,0,,1977,1,0,0,1,,
1,,0,0,11750,1977,0,0,0,,,
1,,0,0,13750,1977,1,1200,150,1,1200,150
1,,1262,600,13750,1977,1,0,162,1,,162
1,,980,980,10500,1977,0,0,0,,,
1,,0,0,21250,1977,1,1440,700,1,,450
1,,1000,1000,21250,1977,1,660,55,1,,
1,,1050,0,37500,1977,1,12840,1095,1,3960,330
1,,0,0,13750,1977,1,660,235,1,240,200
1,,0,0,1000,1977,0,0,0,,,
1,,0,0,62500,1977,1,4500,0,1,600,
1,,0,0,,1977,1,0,0,,,
1,,0,0,16250,1977,1,4800,400,1,2400,200
1,,0,0,32500,1977,1,0,0,1,,
1,,269,0,32500,1977,0,0,0,,,
1,,900,0,37500,1977,1,1320,900,1,,900
1,,2208,2208,27500,1977,1,13920,2050,1,3600,900
1,,0,0,16250,1977,1,0,0,1,,
1,,670,0,21250,1977,0,0,0,,,
1,,500,0,32500,1977,1,0,0,1,,
1,,600,0,32500,1977,1,600,1600,1,,400
1,,0,0,18750,1977,1,0,200,1,,200
1,,0,0,8250,1977,0,0,0,,,
1,,0,0,21250,1977,1,1200,0,,,
1,,585,0,11750,1977,0,0,0,,,
1,,500,0,21250,1977,1,2400,43,,,
1,,0,0,11750,1977,1,360,749,1,,200
1,,4429,2800,23750,1977,1,3600,400,1,,300
1,,2400,0,,1977,1,12780,1065,1,2400,200
1,,350,0,13750,1977,1,1200,0,,,
1,,300,0,27500,1977,0,0,0,,,
1,,1589,0,18750,1977,0,0,0,,,
1,,900,400,32500,1977,1,0,60,1,,60
1,,0,0,1000,1977,1,0,600,1,,
1,,759,759,10500,1977,1,144,350,1,144,350
1,,0,0,11750,1977,1,108,550,1,60,400
1,,0,0,,1977,1,6000,300,1,1200,100
1,,400,0,10500,1977,1,216,35,1,,
1,,569,569,13750,1977,1,0,100,1,,100
1,,5948,5149,23750,1977,1,0,700,1,,700
1,,0,0,8250,1977,1,720,0,1,,
1,,3765,400,37500,1977,1,12600,0,1,1200,
1,,620,0,18750,1977,1,0,120,1,,120
1,,585,585,1000,1977,0,0,0,,,
1,,0,0,4500,1977,0,0,0,,,
1,,0,0,23750,1977,0,0,0,,,
1,,1764,1764,16250,1977,1,960,380,1,960,380
1,,1100,1100,16250,1977,1,1800,0,1,1200,
1,,1200,0,27500,1977,1,480,50,1,,50
1,,800,800,27500,1977,1,6600,500,1,3960,330
1,,230,230,13750,1977,0,0,0,,,
1,,498,0,3500,1977,1,0,0,1,,
1,,110,0,5500,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,950,650,18750,1977,1,2100,850,1,600,500
1,,100,0,1000,1977,0,0,0,,,
1,,0,0,8250,1977,0,0,0,,,
1,,0,0,6750,1977,1,180,0,1,180,
1,,250,250,3500,1977,1,600,200,1,600,200
1,,1850,0,,1977,1,5400,20,1,,
1,,1530,0,16250,1977,1,0,0,1,,
1,,0,0,5500,1977,0,0,0,,,
1,,0,0,4500,1977,0,0,0,,,
1,,0,0,5500,1977,0,0,0,,,
1,,0,0,6750,1977,0,0,0,,,
1,,0,0,9500,1977,1,0,200,1,,200
1,,0,0,6750,1977,0,0,0,,,
1,,0,0,62500,1977,1,840,0,1,240,
1,,0,0,10500,1977,0,0,0,,,
1,,700,700,1000,1977,0,0,0,,,
1,,0,0,,1977,1,240,20,1,240,20
1,,1000,0,27500,1977,1,1200,12,1,1200,12
1,,500,0,16250,1977,1,24,0,1,24,
1,,0,0,,1977,1,0,300,1,,300
1,,700,375,13750,1977,1,3600,300,1,3600,300
1,,280,0,13750,1977,1,360,16,1,60,
1,,375,375,13750,1977,1,0,600,1,,600
1,,465,265,4500,1977,0,0,0,,,
1,,0,0,10500,1977,0,0,0,,,
1,,319,319,27500,1977,1,1740,0,1,360,
1,,0,0,18750,1977,1,780,0,1,,
1,,400,400,18750,1977,1,0,30,,,
1,,1185.66218214947,400,16250,1977,1,6600,300,,,
1,,300,0,27500,1977,1,0,0,,,
1,,607,0,3500,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,1700,1500,21250,1977,1,6660,1155,1,,600
1,,800,0,8250,1977,0,0,0,,,
1,,565,0,18750,1977,1,0,0,1,,
1,,0,0,,1977,1,360,0,,,
1,,0,0,,1977,1,672,200,,,
1,,319,0,,1977,1,4800,20,1,1200,20
1,,1100,0,,1977,0,0,0,,,
1,,2580,0,62500,1977,1,7320,0,1,720,
1,,205,0,11750,1977,0,0,0,,,
1,,2775,2700,11750,1977,0,0,0,,,
1,,0,0,,1977,1,0,0,1,,
1,,0,0,,1977,1,0,0,,,
1,,0,0,62500,1977,1,240,0,,,
1,,998,998,3500,1977,0,0,0,,,
1,,115,0,,1977,0,0,0,,,
1,,0,0,5500,1977,0,0,0,,,
1,,0,0,5500,1977,1,1692,200,1,132,
1,,0,0,18750,1977,1,240,35,1,,
1,,0,0,5500,1977,0,0,0,,,
1,,3574,479,21250,1977,1,444,0,1,444,
1,,951,0,2500,1977,0,0,0,,,
1,,1150,0,37500,1977,1,732,0,1,192,
1,,636,460,11750,1977,0,0,0,,,
1,,1650,0,62500,1977,1,9780,0,1,9000,
1,,0,0,62500,1977,1,10536,0,1,4800,
1,,600,0,16250,1977,0,0,0,,,
1,,2100,2100,37500,1977,1,1404,342,1,,200
1,,33800,0,,1977,1,240,0,,,
1,,700,0,37500,1977,1,9960,600,1,2400,100
1,,0,0,8250,1977,0,0,0,,,
1,,0,0,,1977,1,0,0,1,,
1,,500,0,,1977,1,0,0,1,,
1,,500,500,2500,1977,1,120,0,,,
1,,0,0,11750,1977,1,600,800,1,,500
1,,2100,1500,9500,1977,1,3960,50,1,,
1,,679,0,27500,1977,1,4248,350,1,48,
1,,460,460,21250,1977,1,336,0,1,,
1,,0,0,18750,1977,0,0,0,,,
1,,1754,0,18750,1977,0,0,0,,,
1,,0,0,2500,1977,0,0,0,,,
1,,0,0,3500,1977,0,0,0,,,
1,,0,0,13750,1977,1,600,0,1,,
1,,3100,0,,1977,1,0,0,,,
1,,625,0,16250,1977,1,0,50,1,,50
1,,0,0,,1977,1,960,40,1,960,40
1,,780,0,32500,1977,1,1080,0,1,1080,
1,,11050,0,62500,1977,1,0,0,1,,
1,,0,0,23750,1977,1,3600,300,1,,
1,,2151,0,21250,1977,1,540,375,1,540,375
1,,0,0,18750,1977,0,0,0,,,
1,,0,0,23750,1977,0,0,0,,,
1,,2000,0,,1977,0,0,0,,,
1,,474.264872859788,160,37500,1977,1,480,40,1,120,20
1,,100,0,16250,1977,1,900,305,1,300,200
1,,9400,0,62500,1977,1,6000,0,1,2400,
1,,0,0,4500,1977,0,0,0,,,
1,,319,319,2500,1977,0,0,0,,,
1,,998,598,23750,1977,1,360,850,1,360,850
1,,215,0,5500,1977,0,0,0,,,
1,,1100,350,5500,1977,0,0,0,,,
1,,4852,4852,4500,1977,1,660,729,1,420,700
1,,400,250,18750,1977,1,3600,0,1,960,
1,,1600,1600,16250,1977,1,0,600,1,,600
1,,0,0,62500,1977,1,14400,600,,,
1,,900,0,21250,1977,1,1200,1658,1,,700
1,,0,0,21250,1977,1,11400,1600,1,7200,600
1,,1504,1504,3500,1977,1,0,46,1,,46
1,,875,875,,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,300,0,10500,1977,1,0,100,1,,100
1,,0,0,,1977,0,0,0,,,
1,,827,300,32500,1977,1,27948,2000,1,2100,
1,,0,0,32500,1977,1,18180,0,1,3600,
1,,1189,0,27500,1977,1,720,60,1,720,60
1,,0,0,37500,1977,1,1440,0,,,
1,,6350,0,,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,0,0,62500,1977,1,2100,0,1,900,
1,,680,480,32500,1977,1,4800,0,1,1200,
