weight,loc_code,hh_size,age_category,race,gender,ar_bor,mortgage_bor,installment_debt,better_off,auto,auto_bor,bank_auto_bor,durable,durable_bor,bank_durable_bor,item_name,income,year
457,40,4,3,1,1,0,0,0,-1,0,0,0,110,0,0,Other,1600,1947
457,40,5,4,1,1,0,0,0,1,0,0,0,0,0,0,,4500,1947
457,40,2,3,1,2,0,0,0,1,800,0,0,0,0,0,,2900,1947
457,39,2,4,1,1,0,0,0,0,400,0,0,200,0,0,Other,3300,1947
457,39,1,4,1,2,0,0,0,-1,0,0,0,0,0,0,,2200,1947
239,39,3,3,1,1,0,0,0,0,200,0,0,400,0,0,Refrigerator,2600,1947
239,39,3,3,1,1,0,0,0,1,0,0,0,400,0,0,Furniture,5000,1947
398,54,2,3,1,1,0,0,0,-1,0,0,0,0,0,0,,700,1947
124,60,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,2900,1947
124,60,3,2,1,1,0,0,0,0,0,0,0,0,0,0,,2800,1947
239,60,4,4,1,1,800,0,750,-1,0,0,0,0,0,0,,14200,1947
124,60,2,4,1,1,0,0,300,0,1700,765,0,0,0,0,,6000,1947
331,61,1,2,1,1,0,0,0,0,0,0,0,0,0,0,,980,1947
202,61,2,4,2,1,0,0,0,-1,0,0,0,180,81,0,Refrigerator,2000,1947
331,61,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,,1100,1947
331,61,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,,2100,1947
202,61,2,4,2,2,100,0,100,-1,0,0,0,0,0,0,,900,1947
398,54,1,4,1,1,750,0,0,1,0,0,0,0,0,0,,500,1947
398,51,3,2,2,1,0,0,0,-1,0,0,0,0,0,0,,200,1947
398,82,5,3,1,2,0,0,0,0,0,0,0,0,0,0,,1300,1947
398,82,8,5,1,1,0,0,0,-1,0,0,0,0,0,0,,600,1947
239,68,1,5,1,2,0,0,0,-1,0,0,0,0,0,0,,800,1947
239,68,5,3,1,1,200,0,300,-1,0,0,0,490,220.5,0,Furniture,5000,1947
457,68,7,2,1,2,1100,100,750,-1,0,0,0,0,0,0,,2100,1947
143,69,4,3,1,1,0,0,0,0,0,0,0,0,0,0,,3500,1947
239,77,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,1400,1947
239,81,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,4500,1947
239,81,3,4,1,1,0,100,0,-1,0,0,0,0,0,0,,8000,1947
493,81,6,-,1,2,200,0,0,1,0,0,0,0,0,0,,4800,1947
493,66,3,4,1,1,0,0,0,1,0,0,0,150,0,0,Washing machine,4500,1947
239,12,4,2,1,1,130,0,0,0,0,0,0,0,0,0,,4300,1947
493,12,1,5,1,1,0,0,0,0,0,0,0,30,0,0,Radio,700,1947
239,12,2,2,1,1,0,0,100,0,0,0,0,250,112.5,0,Furniture,4800,1947
143,16,1,4,1,2,0,0,0,-1,0,0,0,0,0,0,,3900,1947
239,17,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,6000,1947
143,17,3,4,1,2,0,0,0,1,0,0,0,0,0,0,,1900,1947
214,17,1,2,1,1,0,0,0,0,1500,0,0,0,0,0,,3000,1947
143,17,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,10000,1947
143,17,5,2,1,1,0,0,0,1,0,0,0,300,0,0,Furniture,5500,1947
239,17,3,2,-,1,0,0,0,0,0,0,0,0,0,0,,7000,1947
143,17,2,2,1,1,0,0,0,0,0,0,0,230,0,0,Furniture,4600,1947
143,17,4,4,1,2,0,0,0,0,0,0,0,0,0,0,,7800,1947
457,64,4,2,1,1,0,0,100,-1,0,0,0,60,48,0,Furniture,1800,1947
239,67,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,1500,1947
239,67,5,4,1,1,0,0,0,1,0,0,0,0,0,0,,3700,1947
239,67,2,4,1,2,0,0,0,1,0,0,0,0,0,0,,1300,1947
239,67,4,4,1,2,0,0,0,0,0,0,0,0,0,0,,2200,1947
202,77,7,4,1,1,0,0,0,0,0,0,0,0,0,0,,2600,1947
239,77,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,2200,1947
398,79,1,4,1,2,0,0,0,-1,0,0,0,0,0,0,,1200,1947
398,79,3,3,1,1,200,0,300,-1,0,0,0,40,32,0,Radio,2300,1947
398,79,5,3,1,1,0,0,0,1,0,0,0,0,0,0,,2500,1947
493,66,2,4,1,2,0,0,0,-1,0,0,0,0,0,0,,2100,1947
493,66,2,5,1,1,0,0,0,1,0,0,0,0,0,0,,2700,1947
457,82,1,4,1,2,1000,0,0,1,0,0,0,100,0,0,Other,1000,1947
493,81,3,2,1,1,0,0,0,1,0,0,0,950,427.5,0,Refrigerator,3300,1947
239,81,7,2,1,1,0,0,0,0,0,0,0,0,0,0,,30000,1947
239,81,4,4,1,1,0,0,0,1,0,0,0,0,0,0,,3800,1947
398,52,8,2,1,1,0,0,0,1,0,0,0,0,0,0,,1300,1947
398,52,8,3,2,2,0,0,0,-1,0,0,0,0,0,0,,600,1947
398,52,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,4800,1947
398,52,2,2,1,1,0,0,0,1,1600,0,0,400,0,0,Furniture,5700,1947
398,52,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,0,1947
398,52,1,5,2,2,0,0,0,-1,0,0,0,0,0,0,,1380,1947
398,52,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,100,1947
239,49,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,3000,1947
239,49,1,4,-,2,0,0,0,-1,0,0,0,0,0,0,,1900,1947
239,50,4,3,1,1,0,0,0,1,0,0,0,0,0,0,,9900,1947
493,55,6,3,1,2,0,0,0,-1,0,0,0,0,0,0,,2800,1947
239,55,3,5,1,1,0,0,0,-1,0,0,0,0,0,0,,3700,1947
124,59,2,2,1,1,0,0,0,1,0,0,0,200,0,0,Washing machine,3500,1947
398,38,4,2,1,1,0,0,0,0,0,0,0,0,0,0,,900,1947
398,38,6,3,1,1,0,0,0,1,0,0,0,50,0,0,Radio,1400,1947
398,38,4,4,2,1,0,0,0,0,0,0,0,0,0,0,,1100,1947
398,38,4,3,2,1,0,0,0,1,0,0,0,170,0,0,Refrigerator,1200,1947
398,45,5,3,1,1,400,0,0,1,0,0,0,0,0,0,,1300,1947
457,39,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,200,1947
239,0,-,-,-,-,0,0,0,1,0,0,0,300,0,0,Furniture,5300,1947
239,39,2,1,1,1,850,0,750,1,0,0,0,1000,800,0,Furniture,2800,1947
239,39,4,3,1,1,150,0,0,1,0,0,0,0,0,0,,3300,1947
239,40,3,3,1,1,0,0,0,-1,0,0,0,0,0,0,,1500,1947
457,35,4,3,1,1,0,0,0,0,0,0,0,500,0,0,Furniture,4700,1947
457,35,5,3,1,1,3000,400,1500,0,0,0,0,170,0,0,Other,3500,1947
457,35,4,1,1,1,0,0,0,0,0,0,0,350,0,0,Radio,2400,1947
457,35,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,2200,1947
493,34,4,4,1,1,0,0,0,-1,0,0,0,170,76.5,0,Furniture,3100,1947
493,34,2,2,1,1,0,0,0,0,0,0,0,30,0,0,Radio,1800,1947
493,34,2,2,1,1,0,0,0,-1,0,0,0,0,0,0,,700,1947
143,56,4,3,1,1,0,0,0,1,0,0,0,0,0,0,,9000,1947
124,56,2,4,1,1,0,0,100,1,0,0,0,750,600,0,Furniture,3900,1947
493,55,2,4,1,2,0,0,0,-1,0,0,0,0,0,0,,2800,1947
239,13,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,2100,1947
124,13,2,5,1,1,0,0,0,1,0,0,0,0,0,0,,16000,1947
143,13,3,3,1,1,0,0,0,1,0,0,0,0,0,0,,7600,1947
124,13,3,3,1,1,1500,0,0,0,1500,0,1500,0,0,0,,5900,1947
605,13,1,1,1,2,0,0,0,-1,0,0,0,0,0,0,,1900,1947
239,12,3,2,1,1,0,0,0,1,0,0,0,0,0,0,,7100,1947
493,12,2,2,1,1,0,0,100,0,0,0,0,2500,375,0,Furniture,4800,1947
124,13,5,3,1,1,0,0,0,1,2100,0,0,0,0,0,,5300,1947
124,13,4,3,1,1,0,0,0,1,0,0,0,0,0,0,,4800,1947
124,13,4,4,1,1,0,0,0,0,600,480,0,0,0,0,,8400,1947
493,13,4,3,1,1,0,0,0,0,0,0,0,0,0,0,,6000,1947
124,13,3,3,1,2,0,0,0,0,0,0,0,0,0,0,,3600,1947
239,13,4,2,1,2,0,0,0,1,0,0,0,0,0,0,,3600,1947
493,20,2,3,2,2,0,0,0,-1,0,0,0,0,0,0,,1500,1947
493,20,2,2,2,1,0,0,100,0,0,0,0,0,0,0,,990,1947
493,20,2,4,2,2,50,0,100,0,0,0,0,10,8,0,Furniture,2200,1947
493,20,1,4,2,2,0,0,100,0,0,0,0,110,88,0,Refrigerator,900,1947
493,20,1,4,2,2,0,0,100,-1,0,0,0,100,80,0,Furniture,1200,1947
493,17,5,3,1,1,100,0,100,-1,0,0,0,0,0,0,,2500,1947
239,17,3,4,1,2,0,0,0,0,0,0,0,0,0,0,,6000,1947
143,17,3,4,1,2,0,0,0,1,0,0,0,0,0,0,,4500,1947
143,17,1,2,1,1,0,0,0,0,0,0,0,0,0,0,,6900,1947
239,17,3,4,1,1,2700,500,2500,1,0,0,0,0,0,0,,3300,1947
239,17,2,2,1,1,0,0,0,-1,0,0,0,250,0,0,Furniture,3400,1947
239,17,4,2,1,1,0,0,0,1,0,0,0,0,0,0,,4300,1947
239,13,4,2,1,1,0,0,0,1,0,0,0,340,0,0,Refrigerator,2700,1947
239,13,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,3800,1947
124,13,4,3,1,1,0,0,0,-1,0,0,0,130,0,0,Washing machine,2000,1947
239,32,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,5100,1947
239,32,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,4000,1947
239,42,4,2,1,1,0,0,0,0,0,0,0,120,96,0,Furniture,2100,1947
239,42,8,4,1,1,0,0,0,-1,0,0,0,0,0,0,,2000,1947
457,39,4,3,1,1,2380,0,0,1,0,0,0,0,0,0,,1300,1947
239,39,1,5,1,2,0,0,0,-1,0,0,0,0,0,0,,400,1947
239,39,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,4500,1947
239,39,3,2,1,2,0,0,0,1,0,0,0,70,0,0,Other,2970,1947
124,60,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,4700,1947
124,60,2,4,1,1,0,0,0,0,0,0,0,70,0,0,Other,6400,1947
493,60,2,4,1,1,0,0,0,1,0,0,0,100,0,0,Furniture,2800,1947
457,63,2,5,1,1,0,0,0,1,0,0,0,0,0,0,,4000,1947
239,63,5,2,1,2,0,600,0,-1,0,0,0,0,0,0,,3600,1947
457,63,3,2,1,2,0,0,0,1,0,0,0,0,0,0,,2500,1947
457,63,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,1500,1947
143,59,5,4,1,1,500,0,100,1,0,0,0,0,0,0,,5000,1947
239,59,2,3,1,1,0,0,0,-1,0,0,0,10,0,0,Other,5000,1947
457,61,4,4,1,1,0,0,0,0,0,0,0,0,0,0,,1500,1947
457,61,2,5,1,2,0,0,0,0,0,0,0,0,0,0,,400,1947
457,61,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,700,1947
457,61,8,3,1,2,0,0,0,0,0,0,0,0,0,0,,2500,1947
239,62,1,5,1,2,0,0,0,0,0,0,0,0,0,0,,1380,1947
239,62,2,2,1,1,0,0,0,1,0,0,0,1500,0,0,Furniture,3500,1947
239,62,1,4,1,2,0,0,0,1,0,0,0,0,0,0,,1900,1947
239,62,2,2,1,1,0,300,0,0,0,0,0,1400,0,0,Furniture,3300,1947
239,62,1,2,1,2,0,0,0,-1,0,0,0,0,0,0,,2000,1947
202,62,2,1,1,1,0,0,0,-1,0,0,0,0,0,0,,4600,1947
202,62,8,4,1,1,200,0,0,1,0,0,0,0,0,0,,3000,1947
457,48,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,3000,1947
457,48,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,2100,1947
457,48,2,5,1,1,0,0,0,0,0,0,0,160,0,0,Other,1700,1947
239,50,4,2,1,1,0,0,300,1,1700,255,0,300,0,0,Furniture,4000,1947
457,50,4,2,1,2,300,100,0,1,400,0,200,130,0,65,Washing machine,1500,1947
398,58,3,4,1,2,0,0,0,0,0,0,0,0,0,0,,1300,1947
398,58,5,2,2,2,0,0,0,1,0,0,0,0,0,0,,300,1947
124,55,2,1,1,2,200,0,0,-1,1000,0,0,400,0,0,Furniture,2700,1947
457,55,4,2,1,1,0,0,0,1,0,0,0,50,0,0,Radio,1700,1947
239,54,3,2,1,1,0,500,0,0,0,0,0,970,0,0,Refrigerator,2400,1947
239,54,2,1,1,1,0,0,0,1,0,0,0,0,0,0,,1900,1947
239,54,2,5,1,1,0,0,0,1,0,0,0,0,0,0,,2700,1947
398,54,2,5,1,1,0,0,0,0,0,0,0,110,0,0,Other,700,1947
239,67,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,9000,1947
239,67,3,4,1,2,0,0,0,-1,0,0,0,0,0,0,,2200,1947
239,67,3,4,1,2,0,0,0,0,0,0,0,0,0,0,,1500,1947
239,67,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1400,1947
239,67,2,2,1,1,0,0,0,-1,0,0,0,0,0,0,,2800,1947
239,67,4,4,1,2,0,0,0,0,0,0,0,0,0,0,,2400,1947
239,67,5,3,1,2,0,0,0,-1,0,0,0,0,0,0,,3000,1947
239,67,4,3,1,2,0,0,0,0,0,0,0,0,0,0,,3200,1947
239,67,2,3,1,1,0,0,0,1,0,0,0,0,0,0,,1500,1947
239,67,3,5,1,2,0,0,0,-1,0,0,0,0,0,0,,1200,1947
398,79,3,2,1,1,500,0,750,1,1200,0,0,200,0,0,Other,4000,1947
398,79,7,3,1,1,0,0,0,0,0,0,0,0,0,0,,2500,1947
398,76,6,4,1,1,600,0,100,-1,100,80,0,0,0,0,,900,1947
398,76,2,4,1,2,40,0,100,1,0,0,0,0,0,0,,700,1947
398,76,8,2,1,2,0,0,0,0,0,0,0,20,0,0,Radio,1800,1947
398,76,3,-,1,2,0,0,0,0,0,0,0,0,0,0,,1000,1947
398,76,5,4,1,2,0,0,100,0,300,0,0,0,0,0,,1300,1947
398,76,3,3,1,2,0,0,0,1,1100,0,0,0,0,0,,5000,1947
398,76,5,2,1,2,350,0,0,1,0,0,0,80,0,0,Other,800,1947
124,69,6,3,1,2,0,0,0,0,0,0,0,20,16,0,Radio,2800,1947
239,69,2,3,1,1,0,0,0,-1,0,0,0,0,0,0,Refrigerator,10600,1947
493,81,2,4,1,1,0,0,0,0,0,0,0,150,120,0,Washing machine,4400,1947
239,81,7,3,1,1,0,0,0,0,0,0,0,0,0,0,,3900,1947
239,67,5,5,1,2,0,0,0,1,0,0,0,0,0,0,,3500,1947
493,14,2,3,1,2,0,0,0,1,0,0,0,100,80,0,Furniture,4000,1947
239,14,2,4,1,1,0,0,0,0,0,0,0,40,0,0,Furniture,3800,1947
493,17,5,4,1,1,0,0,0,0,0,0,0,0,0,0,,2300,1947
493,17,1,4,1,2,0,0,0,0,0,0,0,0,0,0,,800,1947
493,34,6,4,1,1,0,0,0,1,0,0,0,0,0,0,,2900,1947
143,36,8,3,-,2,0,0,0,-1,0,0,0,0,0,0,,3100,1947
143,36,3,5,1,1,0,0,0,1,300,0,0,0,0,0,,3700,1947
239,36,3,3,1,1,0,700,0,0,0,0,0,0,0,0,,3400,1947
239,36,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,3300,1947
239,36,4,2,1,2,0,0,0,-1,0,0,0,0,0,0,,3600,1947
398,38,7,4,1,1,0,0,0,1,800,0,0,140,0,0,Refrigerator,1900,1947
398,38,6,3,1,1,0,0,0,0,0,0,0,100,0,0,Furniture,700,1947
398,38,6,3,1,1,0,0,0,-1,400,0,0,0,0,0,,1600,1947
398,38,3,2,1,1,0,0,0,-1,0,0,0,0,0,0,,1300,1947
124,46,2,2,1,1,0,0,0,1,0,0,0,0,0,0,,2700,1947
457,39,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,3000,1947
493,60,3,4,1,1,330,0,100,0,0,0,0,0,0,0,,3500,1947
493,60,8,2,1,2,0,0,0,1,0,0,0,0,0,0,,2200,1947
398,54,3,5,1,1,0,0,0,0,0,0,0,0,0,0,,500,1947
398,54,4,4,1,1,0,0,0,-1,0,0,0,0,0,0,,300,1947
398,54,4,2,1,1,0,0,300,1,600,480,0,600,0,0,Furniture,1800,1947
457,61,2,4,1,1,3000,500,2500,1,0,0,0,70,0,0,Refrigerator,3400,1947
239,62,4,4,1,1,0,0,0,-1,0,0,0,0,0,0,,3500,1947
457,63,1,5,1,2,0,0,0,-1,0,0,0,0,0,0,,500,1947
457,68,3,2,2,1,0,0,0,-1,800,0,0,0,0,0,,1500,1947
457,68,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,1980,1947
457,68,4,3,1,2,0,0,0,1,0,0,0,0,0,0,,4700,1947
457,68,2,3,1,1,0,0,0,-1,0,0,0,0,0,0,,1200,1947
457,68,2,5,1,1,0,0,0,1,0,0,0,0,0,0,,1400,1947
457,67,2,4,1,2,0,0,0,-1,0,0,0,0,0,0,,2400,1947
457,67,1,4,1,2,0,0,0,1,0,0,0,0,0,0,,1800,1947
457,67,3,4,1,1,0,0,0,0,0,0,0,0,0,0,,2400,1947
239,78,4,4,1,1,0,0,0,0,300,0,0,0,0,0,,1700,1947
398,78,4,2,1,1,0,0,100,1,0,0,0,300,135,0,Refrigerator,2000,1947
398,78,5,2,1,1,0,0,100,1,0,0,0,500,75,0,Refrigerator,2500,1947
398,78,3,5,1,1,0,0,0,1,0,0,0,0,0,0,,1700,1947
398,78,4,3,-,2,0,0,0,0,0,0,0,0,0,0,,1100,1947
398,78,1,5,1,2,0,0,0,0,0,0,0,0,0,0,,600,1947
398,78,3,2,1,1,0,0,0,1,0,0,0,0,0,0,,2500,1947
398,78,3,4,1,2,0,0,0,-1,0,0,0,0,0,0,,1500,1947
398,78,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,3000,1947
398,78,3,4,1,1,0,0,0,0,0,0,0,0,0,0,,2400,1947
398,78,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,700,1947
398,78,5,3,1,1,0,300,0,0,0,0,0,200,160,0,Radio,1000,1947
398,78,4,3,1,1,0,0,0,0,0,0,0,140,0,0,Furniture,2400,1947
398,78,3,-,1,1,0,0,300,1,0,0,0,1500,1200,0,Furniture,2600,1947
398,78,6,2,1,1,0,0,0,-1,0,0,0,0,0,0,,2300,1947
398,78,5,3,1,1,500,0,0,1,0,0,0,0,0,0,,1500,1947
124,69,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,5700,1947
124,69,2,4,1,2,0,0,0,-1,0,0,0,0,0,0,,700,1947
493,81,5,3,1,1,0,0,0,1,0,0,0,0,0,0,,10700,1947
493,81,2,4,1,1,600,0,300,-1,0,0,0,100,0,0,Furniture,4500,1947
493,81,2,3,1,1,0,0,100,1,0,0,0,200,0,0,Refrigerator,4100,1947
493,81,3,4,1,1,0,0,0,0,0,0,0,0,0,0,,3600,1947
493,17,5,3,-,1,0,0,100,-1,0,0,0,200,160,0,Furniture,3600,1947
143,60,3,5,1,2,1000,0,0,-1,0,0,0,0,0,0,,3500,1947
239,13,3,2,1,1,0,0,0,1,0,0,0,0,0,0,,2700,1947
239,13,2,4,1,2,0,0,0,-1,0,0,0,0,0,0,,1800,1947
239,31,2,4,1,1,0,0,0,0,0,0,0,30,0,0,Other,1300,1947
202,31,2,4,1,1,0,0,100,1,0,0,0,30,24,0,Furniture,600,1947
202,31,6,3,2,1,0,0,0,-1,0,0,0,0,0,0,,1000,1947
202,31,3,4,2,2,0,0,0,-1,0,0,0,0,0,0,,1000,1947
239,53,2,1,1,2,0,0,0,1,0,0,0,0,0,0,,1970,1947
202,31,4,3,1,1,0,0,100,0,0,0,0,160,128,0,Refrigerator,2900,1947
202,31,2,3,2,2,0,0,0,-1,0,0,0,0,0,0,,900,1947
202,31,3,5,2,2,450,0,300,-1,0,0,0,0,0,0,Radio,600,1947
202,31,4,2,1,1,0,0,0,1,200,0,0,0,0,0,,2000,1947
202,31,3,4,1,1,0,0,0,-1,0,0,0,40,0,0,Radio,500,1947
202,31,4,1,1,1,0,0,0,1,900,0,0,300,0,0,Washing machine,2600,1947
202,31,5,2,1,1,0,0,100,1,0,0,0,130,104,0,Radio,1400,1947
331,31,1,5,1,1,0,0,0,1,0,0,0,0,0,0,,800,1947
239,31,2,4,1,2,0,0,0,-1,0,0,0,50,0,0,Refrigerator,960,1947
239,31,1,4,1,2,0,0,0,0,0,0,0,0,0,0,,1000,1947
331,31,1,2,1,2,0,0,0,1,0,0,0,0,0,0,,1800,1947
239,31,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,3900,1947
239,31,4,4,1,1,50,0,0,-1,0,0,0,0,0,0,,3100,1947
239,31,3,3,1,2,0,0,0,-1,0,0,0,0,0,0,,800,1947
143,15,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,6300,1947
143,15,1,4,1,2,0,0,0,-1,0,0,0,1400,0,0,Furniture,9880,1947
143,15,4,3,1,2,0,0,0,-1,0,0,0,0,0,0,,5500,1947
239,15,3,4,1,1,0,0,0,-1,2000,0,0,80,64,0,Other,8000,1947
331,15,1,4,1,2,0,0,0,0,0,0,0,0,0,0,,1700,1947
239,15,1,4,1,2,0,0,0,-1,0,0,0,0,0,0,,900,1947
239,15,2,5,1,1,0,0,0,0,0,0,0,160,0,0,Furniture,3100,1947
124,15,2,5,1,1,0,0,100,-1,0,0,0,40,32,0,Radio,3000,1947
124,15,2,5,1,2,0,0,100,1,0,0,0,0,0,0,,3000,1947
239,15,2,5,1,1,0,0,0,1,1200,0,0,0,0,0,,2900,1947
124,13,3,3,-,2,0,0,0,-1,0,0,0,0,0,0,,2400,1947
124,13,2,4,1,1,0,0,0,1,2600,0,0,0,0,0,,9300,1947
214,13,1,2,1,2,0,0,0,1,0,0,0,0,0,0,,900,1947
493,12,1,1,1,2,0,0,100,-1,0,0,0,150,120,0,Other,800,1947
493,12,2,3,1,1,0,0,0,-1,0,0,0,0,0,0,,2400,1947
143,17,1,3,1,1,0,0,0,1,0,0,0,0,0,0,,6000,1947
239,17,3,4,1,1,0,300,0,0,0,0,0,0,0,0,,15000,1947
239,17,4,2,1,1,300,0,300,-1,0,0,0,200,160,0,Furniture,10000,1947
493,17,4,3,1,1,0,0,0,1,0,0,0,0,0,0,,4000,1947
239,17,3,3,1,2,0,0,0,-1,0,0,0,120,0,0,Washing machine,1600,1947
143,17,4,2,1,2,0,0,0,1,0,0,0,70,0,0,Other,2300,1947
143,17,6,3,1,1,0,0,0,0,0,0,0,0,0,0,,4000,1947
143,17,2,4,1,1,1000,0,0,0,0,0,0,0,0,0,,7500,1947
493,17,6,3,1,1,0,0,0,1,0,0,0,70,0,0,Furniture,1400,1947
143,17,4,2,-,2,2000,0,2500,0,0,0,0,410,0,0,Refrigerator,3300,1947
493,17,2,4,2,2,0,0,0,0,0,0,0,0,0,0,,2300,1947
239,17,3,5,1,1,0,0,0,-1,0,0,0,250,0,0,Washing machine,8000,1947
143,17,5,3,1,2,0,0,0,-1,0,0,0,400,0,0,Furniture,13500,1947
493,17,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,1300,1947
605,17,1,5,-,-,0,0,0,0,0,0,0,0,0,0,,700,1947
239,19,1,3,1,2,0,0,0,-1,0,0,0,0,0,0,,10000,1947
493,19,3,2,1,1,0,0,0,0,0,0,0,0,0,0,,6400,1947
493,19,4,-,1,2,0,0,0,-1,0,0,0,0,0,0,,3400,1947
493,19,6,3,1,1,0,0,100,-1,0,0,0,100,80,0,Furniture,3600,1947
239,20,2,2,1,1,0,0,0,0,1400,0,0,340,0,0,Radio,5600,1947
239,20,3,2,1,1,0,0,0,1,0,0,0,1300,0,0,Refrigerator,3500,1947
239,20,4,4,1,1,0,0,0,1,0,0,0,0,0,0,,9000,1947
239,20,1,5,-,2,0,0,0,0,0,0,0,0,0,0,,700,1947
493,20,2,3,2,2,0,0,0,-1,0,0,0,0,0,0,,3200,1947
398,38,4,3,1,1,0,0,0,-1,0,0,0,250,0,0,Refrigerator,900,1947
398,38,4,3,1,1,0,0,0,0,0,0,0,0,0,0,,400,1947
398,38,3,4,1,1,0,0,0,1,0,0,0,180,0,0,Refrigerator,2700,1947
398,38,4,4,2,1,0,0,0,0,0,0,0,0,0,0,,1500,1947
398,38,3,3,1,1,0,0,0,-1,0,0,0,320,0,0,Furniture,1700,1947
398,38,4,4,1,1,0,0,0,1,0,0,0,0,0,0,,2700,1947
239,36,6,4,1,1,0,0,0,-1,0,0,0,0,0,0,,7200,1947
493,34,6,5,1,1,600,0,0,-1,600,480,0,0,0,0,,2100,1947
493,34,1,1,1,1,0,0,0,1,0,0,0,0,0,0,,1700,1947
493,34,4,3,1,1,0,700,0,-1,0,0,0,530,0,0,Furniture,3800,1947
493,34,4,1,1,2,300,0,300,1,500,225,0,600,270,0,Furniture,2700,1947
493,34,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,9000,1947
239,40,2,2,1,1,0,0,0,1,0,0,0,150,0,0,Other,3900,1947
457,40,2,2,1,1,4100,0,2500,1,0,0,0,0,0,0,,4700,1947
605,40,2,1,1,1,0,0,100,1,0,0,0,230,184,0,Refrigerator,1300,1947
457,40,3,2,1,2,0,0,0,1,0,0,0,0,0,0,,2600,1947
457,39,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,2000,1947
239,41,3,2,1,2,0,0,0,0,1300,0,0,0,0,0,,2500,1947
239,41,4,3,1,2,0,0,0,-1,0,0,0,0,0,0,,1100,1947
202,41,3,4,1,2,0,0,0,-1,1600,0,0,0,0,0,,3500,1947
457,41,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,600,1947
457,41,3,2,1,1,0,0,0,-1,0,0,0,40,0,0,Radio,3800,1947
457,41,4,2,1,1,200,0,300,0,0,0,0,0,0,0,,2400,1947
457,41,5,2,1,1,0,0,0,-1,0,0,0,0,0,0,,2900,1947
398,58,2,1,1,1,0,0,0,-1,0,0,0,300,0,0,Furniture,1700,1947
239,61,2,5,1,1,0,0,0,1,0,0,0,0,0,0,,4600,1947
239,61,5,5,1,1,0,0,0,0,0,0,0,600,0,0,Furniture,3500,1947
202,61,2,5,1,2,0,0,0,0,0,0,0,0,0,0,,2600,1947
202,61,5,-,1,2,0,0,0,1,0,0,0,190,0,0,Refrigerator,2700,1947
457,84,2,4,1,1,0,0,0,-1,0,0,0,300,0,0,Furniture,700,1947
457,61,6,3,1,1,0,0,0,0,0,0,0,0,0,0,,2000,1947
457,61,3,4,1,1,0,0,0,1,0,0,0,0,0,0,,4000,1947
239,49,2,-,1,1,0,0,0,1,0,0,0,0,0,0,,5100,1947
457,51,3,2,1,1,0,0,0,1,0,0,0,200,0,0,Refrigerator,3600,1947
398,51,4,3,2,1,0,0,0,-1,0,0,0,0,0,0,,300,1947
398,53,5,2,1,1,0,0,0,0,0,0,0,0,0,0,,900,1947
239,52,2,3,1,1,0,0,0,1,0,0,0,0,0,0,,2950,1947
239,52,2,5,1,2,0,0,0,0,0,0,0,0,0,0,,1300,1947
239,52,3,3,1,1,200,0,0,-1,0,0,0,0,0,0,,1300,1947
331,52,4,2,1,1,0,0,0,1,0,0,0,0,0,0,,1500,1947
457,52,3,5,1,1,0,0,0,0,0,0,0,0,0,0,,400,1947
457,67,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,300,1947
457,68,3,2,1,2,0,400,0,1,400,0,0,70,56,0,Other,2600,1947
