gvkey,treatment_discrete,treatment_z,ismatched,state,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,atq,ltq,ncoq,recdq,rectq,rectrq,revtq,wcapq,xintq,cik,costat,county,sic,rec_to_assets,rec_to_rev,rev_78,ni_78,year,sic2,net_income,ni_norm,nim,wcap,cl,profits_norm,revenue_norm,post,treated_post,profits_w,revenue_w,nim_w
5301,1,0.918612592048929,1,NJ,19810531,1981,1,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1981Q2,1981Q1,1249.127,852.211,,,44.781,,1701.621,248.173,9.628,43300,I,"",5411,0.0358498375265285,0.0263166709860774,1867.41475,-13.0465,1981,54,-25.40825,1.94751465910397,-0.0149317915093902,0.145845050102226,19815301,1.94751465910397,0.911217500022424,1,1,1.94751465910397,0.911217500022424,0
5301,1,0.918612592048929,1,NJ,19810831,1981,2,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1981Q3,1981Q2,1233.229,847.701,,,52.796,,1723.986,228.713,9.324,43300,I,"",5411,0.0428111891627589,0.030624378620244,1867.41475,-13.0465,1981.25,54,,,,0.132665230460108,1981.255301,,0.923193950353022,1,1,-1,0.923193950353022,0
5301,1,0.918612592048929,1,NJ,19811130,1981,3,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1981Q4,1981Q3,1222.934,844.326,,,50.344,,1666.611,230.412,9.944,43300,I,"",5411,0.0411665715402467,0.0302074089274582,1867.41475,-13.0465,1981.5,54,,,,0.138251817610708,1981.55301,,0.892469656245352,1,1,-1,0.892469656245352,0
5301,1,0.918612592048929,1,NJ,19820228,1981,4,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1982Q1,1981Q4,1141.679,839.526,,,49.066,,1134.537,175.762,6.7,43300,I,"",5411,0.0429770539705119,0.0432475979187986,1867.41475,-13.0465,1981.75,54,,,,0.154919583936002,1981.755301,,0.607544199808853,1,1,-1,0.607544199808853,0
5301,1,0.918612592048929,1,NJ,19820531,1982,1,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1982Q2,1982Q1,1058.419,755.616,,,44.647,,1359.538,177.698,8.45,43300,I,"",5411,0.0421827272564079,0.0328398323548147,1867.41475,-13.0465,1982,54,7.80275,-0.598072279921818,0.00573926583883643,0.130704695271482,19825301,-0.598072279921818,0.728032163181746,1,1,-0.598072279921818,0.728032163181746,0.00573926583883643
5301,1,0.918612592048929,1,NJ,19820831,1982,2,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1982Q3,1982Q2,1074.034,760.052,,,63.693,,1066.524,195.11,8.665,43300,I,"",5411,0.0593025919104982,0.0597201750734161,1867.41475,-13.0465,1982.25,54,,,,0.182940093237471,1982.255301,,0.571123260111338,1,1,-1,0.571123260111338,0
5301,1,0.918612592048929,1,NJ,19821130,1982,3,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1982Q4,1982Q3,1088.083,765.752,,,60.986,,1070.548,184.827,5.787,43300,I,"",5411,0.0560490330241351,0.0569670860157602,1867.41475,-13.0465,1982.5,54,,,,0.172647092890744,1982.55301,,0.573278110821391,1,1,-1,0.573278110821391,0
5301,1,0.918612592048929,1,NJ,19830228,1982,4,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1983Q1,1982Q4,1087.395,758.023,,,58.094,,1111.207,185.069,7.23,43300,I,"",5411,0.05342492838389,0.0522800882283859,1867.41475,-13.0465,1982.75,54,,,,0.166547726931166,1982.755301,,0.5950509922876,1,1,-1,0.5950509922876,0
5301,1,0.918612592048929,1,NJ,19830531,1983,1,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1983Q2,1983Q1,1094.719,752.446,,,41.822,,1507.842,178.55,8.29,43300,I,"",5411,0.0382034111036714,0.0277363278115346,1867.41475,-13.0465,1983,54,11.88775,-0.911183075920745,0.00788394937931163,0.118414263563424,19835301,-0.911183075920745,0.807448907640898,1,1,-0.911183075920745,0.807448907640898,0.00788394937931163
5301,1,0.918612592048929,1,NJ,19830831,1983,2,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1983Q3,1983Q2,1094.271,740.675,,,39.663,,1192.242,188.924,7.257,43300,I,"",5411,0.0362460487392977,0.0332675748715445,1867.41475,-13.0465,1983.25,54,,,,0.1584611177932,1983.255301,,0.638445208810737,1,1,-1,0.638445208810737,0
5301,1,0.918612592048929,1,NJ,19831130,1983,3,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1983Q4,1983Q3,1139.548,777.362,,,44.873,,1205.573,167.329,6.871,43300,I,"",5411,0.0393778936911828,0.0372213047239777,1867.41475,-13.0465,1983.5,54,,,,0.138796240459931,1983.55301,,0.645583955037305,1,1,-1,0.645583955037305,0
5301,1,0.918612592048929,1,NJ,19840229,1983,4,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1984Q1,1983Q4,1199.928,824.14,,,49.929,,1316.353,166.381,8.391,43300,I,"",5411,0.041609996599796,0.0379297954272144,1867.41475,-13.0465,1983.75,54,,,,0.126395427366368,1983.755301,,0.704906609525281,1,1,-1,0.704906609525281,0
5301,1,0.918612592048929,1,NJ,19840531,1984,1,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1984Q2,1984Q1,1296.329,772.653,,,46.593,,1716.613,214.217,8.904,43300,I,"",5411,0.0359422646565802,0.0271424019275166,1867.41475,-13.0465,1984,54,53.94475,-4.13480626988081,0.0314251086296096,0.124790503159419,19845301,-4.13480626988081,0.919245711216536,1,1,-1,0.919245711216536,0.0314251086296096
5301,1,0.918612592048929,1,NJ,19840831,1984,2,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1984Q3,1984Q2,1330.321,788.251,,,47.279,,1377.409,204.104,7.844,43300,I,"",5411,0.0355395427118718,0.0343245905900136,1867.41475,-13.0465,1984.25,54,,,,0.14817966195952,1984.255301,,0.737602077952956,1,1,-1,0.737602077952956,0
5301,1,0.918612592048929,1,NJ,19841130,1984,3,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1984Q4,1984Q3,1344.457,776.049,,,54.36,,1365.872,186.62,8.027,43300,I,"",5411,0.0404326802567877,0.0397987512739115,1867.41475,-13.0465,1984.5,54,,,,0.136630665245352,1984.55301,,0.731424018151297,1,1,-1,0.731424018151297,0
5301,1,0.918612592048929,1,NJ,19850228,1984,4,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1985Q1,1984Q4,1363.1,780.148,,,56.03,,1418.388,170.292,6.866,43300,I,"",5411,0.0411048345682635,0.039502590264441,1867.41475,-13.0465,1984.75,54,,,,0.120060237396255,1984.755301,,0.759546319316585,1,1,-1,0.759546319316585,0
5301,1,0.918612592048929,1,NJ,19850531,1985,1,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1985Q2,1985Q1,1556.085,945.531,,,54.488,,1938.86,167.212,10.692,43300,I,"",5411,0.0350160820263675,0.0281031121380605,1867.41475,-13.0465,1985,54,22.0725,-1.69183305867474,0.0113842670435204,0.0862424311193175,19855301,-1.69183305867474,1.03825890847226,1,1,-1,1.03825890847226,0.0113842670435204
5301,1,0.918612592048929,1,NJ,19850831,1985,2,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1985Q3,1985Q2,1591.668,958.24,,,52.799,,1572.057,176.886,9.375,43300,I,"",5411,0.0331721188086963,0.0335859323167035,1867.41475,-13.0465,1985.25,54,,,,0.112518820882449,1985.255301,,0.841836019555913,1,1,-1,0.841836019555913,0
5301,1,0.918612592048929,1,NJ,19851130,1985,3,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1985Q4,1985Q3,1608.021,954.726,,,59.257,,1523.792,182.217,10.32,43300,I,"",5411,0.0368508868976214,0.0388878534603148,1867.41475,-13.0465,1985.5,54,,,,0.119581281434737,1985.55301,,0.81599012752791,1,1,-1,0.81599012752791,0
5301,1,0.918612592048929,1,NJ,19860228,1985,4,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1986Q1,1985Q4,1663.759,995.071,,,75.615,,1580.713,174.092,10.067,43300,I,"",5411,0.0454482890851379,0.0478360081811183,1867.41475,-13.0465,1985.75,54,,,,0.110135109915589,1985.755301,,0.846471304781115,1,1,-1,0.846471304781115,0
5301,1,0.918612592048929,1,NJ,19860531,1986,1,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1986Q2,1986Q1,1670.545,973.706,,,70.828,,2101.909,191.709,13.961,43300,I,"",5411,0.0423981395293153,0.033696986881925,1867.41475,-13.0465,1986,54,23.7525,-1.8206032269191,0.0113004416461417,0.0912070884134375,19865301,-1.8206032269191,1.1255715957047,1,1,-1,1.1255715957047,0.0113004416461417
5301,1,0.918612592048929,1,NJ,19860831,1986,2,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1986Q3,1986Q2,1683.429,967.236,,,68.369,,1680.933,179.914,10.155,43300,I,"",5411,0.0406129394230466,0.0406732451561127,1867.41475,-13.0465,1986.25,54,,,,0.107032225555688,1986.255301,,0.900139082654242,1,1,-1,0.900139082654242,0
5301,1,0.918612592048929,1,NJ,19861130,1986,3,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1986Q4,1986Q3,1784.325,1049.391,,,74.263,,1708.314,203.249,10.71,43300,I,"",5411,0.0416196600955543,0.0434715163605754,1867.41475,-13.0465,1986.5,54,,,,0.118976370854538,1986.55301,,0.914801599376893,1,1,-1,0.914801599376893,0
5301,1,0.918612592048929,1,NJ,19870228,1986,4,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1987Q1,1986Q4,2080.226,1309.508,,,93.522,,2343.703,93.418,12.996,43300,I,"",5411,0.0449576151821965,0.0399035201985917,1867.41475,-13.0465,1986.75,54,,,,0.0398591459754073,1986.755301,,1.25505220519437,1,1,-1,1.25505220519437,0
5301,1,0.918612592048929,1,NJ,19870531,1987,1,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1987Q2,1987Q1,2127.089,1340.981,,,99.22,,2901.38,115.028,15.63,43300,I,"",5411,0.0466459090334255,0.0341975198009223,1867.41475,-13.0465,1987,54,25.86075,-1.98219829072931,0.00891325851836023,0.0396459615769048,19875301,-1.98219829072931,1.55368805992349,1,1,-1,1.55368805992349,0.00891325851836023
5301,1,0.918612592048929,1,NJ,19870831,1987,2,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1987Q3,1987Q2,2133.082,1325.525,,,104.089,,2201.1,86.511,11.757,43300,I,"",5411,0.0487974677016636,0.047289537049657,1867.41475,-13.0465,1987.25,54,,,,0.0393035300531552,1987.255301,,1.17868834440769,1,1,-1,1.17868834440769,0
5301,1,0.918612592048929,1,NJ,19871130,1987,3,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1987Q4,1987Q3,2239.818,1413.031,,,118.16,,2196.157,91.248,12.408,43300,I,"",5411,0.0527542862857607,0.0538030750989114,1867.41475,-13.0465,1987.5,54,,,,0.041548942083831,1987.55301,,1.17604136949224,1,1,-1,1.17604136949224,0
5301,1,0.918612592048929,1,NJ,19880229,1987,4,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1988Q1,1987Q4,2243.174,1375.864,,,123.102,,2233.143,62.71,12.126,43300,I,"",5411,0.0548784891408335,0.0551249964735801,1867.41475,-13.0465,1987.75,54,,,,0.0280814976918182,1987.755301,,1.19584736063587,1,1,-1,1.19584736063587,0
5301,1,0.918612592048929,1,NJ,19880531,1988,1,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1988Q2,1988Q1,2229.002,1336.331,,,114.6,,3004.014,76.247,15.123,43300,I,"",5411,0.0514131436400685,0.0381489566959408,1867.41475,-13.0465,1988,54,31.8955,-2.44475529835588,0.0106176269484763,0.0253817059441134,19885301,-2.44475529835588,1.60864853402277,1,1,-1,1.60864853402277,0.0106176269484763
5301,1,0.918612592048929,1,NJ,19880831,1988,2,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1988Q3,1988Q2,2233.868,1320.93,,,118.762,,2327.956,81.291,10.55,43300,I,"",5411,0.0531642872363094,0.0510155690227822,1867.41475,-13.0465,1988.25,54,,,,0.0349194744230561,1988.255301,,1.24661969174229,1,1,-1,1.24661969174229,0
5301,1,0.918612592048929,1,NJ,19881130,1988,3,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1988Q4,1988Q3,2336.491,1392.455,,,137.601,,2302.389,113.225,10.587,43300,I,"",5411,0.0588921592250944,0.0597644446702968,1867.41475,-13.0465,1988.5,54,,,,0.0491771807457385,1988.55301,,1.23292857143813,1,1,-1,1.23292857143813,0
5301,1,0.918612592048929,1,NJ,19890228,1988,4,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1989Q1,1988Q4,2640.37,1652.527,,,152.037,,2433.417,90.637,12.275,43300,I,"",5411,0.0575817025644133,0.0624788106600718,1867.41475,-13.0465,1988.75,54,,,,0.0372468015140849,1988.755301,,1.30309402343534,1,1,-1,1.30309402343534,0
5301,1,0.918612592048929,1,NJ,19890531,1989,1,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1989Q2,1989Q1,2638.696,1628.052,,,149.675,,3439.591,123.224,18.712,43300,I,"",5411,0.0567230935280154,0.0435153481911076,1867.41475,-13.0465,1989,54,37.3963333333333,-2.8663881756282,0.0108723198000382,0.0358251896809824,19895301,-2.8663881756282,1.84189987789269,1,1,-1,1.84189987789269,0.0108723198000382
5301,1,0.918612592048929,1,NJ,19890831,1989,2,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1989Q3,1989Q2,2772.077,1731.304,,,171.118,,2590.149,126.979,20.714,43300,I,"",5411,0.0617291655318377,0.0660649252224486,1867.41475,-13.0465,1989.25,54,,,,0.0490238206373456,1989.255301,,1.38702395919278,1,1,-1,1.38702395919278,0
5301,1,0.918612592048929,1,NJ,19891130,1989,3,INDL,C,D,STD,GAPTQ,390064103,GREAT ATLANTIC & PAC TEA CO,USD,1989Q4,1989Q3,2870.44,1801.264,,,171.144,,2550.533,121.094,16.889,43300,I,"",5411,0.059622914953805,0.0671012686367908,1867.41475,-13.0465,1989.5,54,,,,0.0474779193211772,1989.55301,,1.36580960389223,1,1,-1,1.36580960389223,0
5334,0,-0.095440269303785,0,NY,19720131,1971,4,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1971Q4,1971Q4,21.97,10.564,,,5.069,,21.162,11.008,0.106,43837,I,"",5945,0.230723714155667,0.239533125413477,19.66725,0.0635,1971.75,59,,,,0.52017767696815,1971.755334,,1.07600198299203,0,0,-1,1.07600198299203,0
5334,0,-0.095440269303785,0,NY,19730131,1972,4,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1972Q4,1972Q4,29.54,16.265,,,7.614,,26.348,11.363,0.14,43837,I,"",5945,0.257752200406229,0.28897829057234,19.66725,0.0635,1972.75,59,,,,0.431266130256566,1972.755334,,1.3396890770189,0,0,-1,1.3396890770189,0
5334,0,-0.095440269303785,0,NY,19740131,1973,4,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1973Q4,1973Q4,30.602,17.096,,,9.459,,26.49,14.206,0.254,43837,I,"",5945,0.309097444611463,0.357078142695357,19.66725,0.0635,1973.75,59,,,,0.536277840694602,1973.755334,,1.34690920184571,0,0,-1,1.34690920184571,0
5334,0,-0.095440269303785,0,NY,19750131,1974,4,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1974Q4,1974Q4,27.966,13.833,,,6.592,,23.584,14.531,0.231,43837,I,"",5945,0.235714796538654,0.279511533242877,19.66725,0.0635,1974.75,59,,,,0.616138059701493,1974.755334,,1.19915087264361,0,0,-1,1.19915087264361,0
5334,0,-0.095440269303785,0,NY,19760131,1975,4,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1975Q4,1975Q4,29.6,14.418,,,8.753,,25.917,14.806,0.121,43837,I,"",5945,0.295709459459459,0.33773199058533,19.66725,0.0635,1975.75,59,,,,0.571285256781263,1975.755334,,1.31777447279106,0,0,-1,1.31777447279106,0
5334,0,-0.095440269303785,0,NY,19760430,1976,1,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1976Q1,1976Q1,32.174,16.906,,,8.105,,12.361,14.248,0.094,43837,I,"",5945,0.251911481320321,0.655691287112693,19.66725,0.0635,1976,59,0.3275,5.15748031496063,0.0264946201763611,1.152657551978,19765334,5.15748031496063,0.628506781578513,0,0,5,0.628506781578513,0.0264946201763611
5334,0,-0.095440269303785,0,NY,19760731,1976,2,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1976Q2,1976Q2,36.262,21.03,,,9.249,,13.252,14.047,0.123,43837,I,"",5945,0.255060393800673,0.697932387564141,19.66725,0.0635,1976.25,59,,,,1.05999094476305,1976.255334,,0.673810522569246,0,0,-1,0.673810522569246,0
5334,0,-0.095440269303785,0,NY,19761031,1976,3,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1976Q3,1976Q3,42.952,27.457,,,14.581,,18.521,13.906,0.129,43837,I,"",5945,0.339471968709257,0.787268506020193,19.66725,0.0635,1976.5,59,,,,0.750823389665785,1976.55334,,0.941717830403336,0,0,-1,0.941717830403336,0
5334,0,-0.095440269303785,0,NY,19770131,1976,4,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1976Q4,1976Q4,37.368,20.837,,,8.924,,24.368,14.438,0.138,43837,I,"",5945,0.238813958467138,0.366217990807617,19.66725,0.0635,1976.75,59,,,,0.592498358502955,1976.755334,,1.23901409703949,0,0,-1,1.23901409703949,0
5334,0,-0.095440269303785,0,NY,19770430,1977,1,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1977Q1,1977Q1,37.774,21.311,,,8.084,,12.705,14.316,0.165,43837,I,"",5945,0.214009636257743,0.636284927194018,19.66725,0.0635,1977,59,0.05425,0.854330708661417,0.00426997245179063,1.12680047225502,19775334,0.854330708661417,0.645997788201198,0,0,0.854330708661417,0.645997788201198,0.00426997245179063
5334,0,-0.095440269303785,0,NY,19770731,1977,2,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1977Q2,1977Q2,41.507,25.321,,,8.234,,13.232,20.133,0.216,43837,I,"",5945,0.198376177512227,0.622279322853688,19.66725,0.0635,1977.25,59,,,,1.52153869407497,1977.255334,,0.672793603579555,1,0,-1,0.672793603579555,0
5334,0,-0.095440269303785,0,NY,19771031,1977,3,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1977Q3,1977Q3,47.1,30.916,,,13.359,,17.112,19.689,0.187,43837,I,"",5945,0.283630573248408,0.780680224403927,19.66725,0.0635,1977.5,59,,,,1.15059607293128,1977.55334,,0.870075887579606,1,0,-1,0.870075887579606,0
5334,0,-0.095440269303785,0,NY,19780131,1977,4,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1977Q4,1977Q4,38.418,21.669,,,9.574,,27.791,19.872,0.234,43837,I,"",5945,0.249206101306679,0.344500017991436,19.66725,0.0635,1977.75,59,,,,0.715051635421539,1977.755334,,1.41305978212511,1,0,-1,1.41305978212511,0
5334,0,-0.095440269303785,0,NY,19780430,1978,1,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1978Q1,1978Q1,38.241,21.883,,,9.32,,13.635,19.194,0.21,43837,I,"",5945,0.243717476007427,0.683535020168684,19.66725,0.0635,1978,59,0.0635,1,0.00465713237990466,1.40770077007701,19785334,1,0.693284521221828,1,0,1,0.693284521221828,0.00465713237990466
5334,0,-0.095440269303785,0,NY,19780731,1978,2,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1978Q2,1978Q2,40.436,24.438,,,8.456,,14.304,18.499,0.257,43837,I,"",5945,0.209120585616777,0.591163310961969,19.66725,0.0635,1978.25,59,,,,1.29327460850112,1978.255334,,0.727300461426992,1,0,-1,0.727300461426992,0
5334,0,-0.095440269303785,0,NY,19781031,1978,3,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1978Q3,1978Q3,48.121,32.036,,,13.465,,19.986,18.335,0.26,43837,I,"",5945,0.279815465181522,0.673721605123587,19.66725,0.0635,1978.5,59,,,,0.917392174522166,1978.55334,,1.0162071463982,1,0,-1,1.0162071463982,0
5334,0,-0.095440269303785,0,NY,19790131,1978,4,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1978Q4,1978Q4,39.041,22.149,,,9.501,,30.744,18.847,0.324,43837,I,"",5945,0.24335954509362,0.309035909445746,19.66725,0.0635,1978.75,59,,,,0.613030184751496,1978.755334,,1.56320787095298,1,0,-1,1.56320787095298,0
5334,0,-0.095440269303785,0,NY,19790430,1979,1,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1979Q1,1979Q1,43.582,26.958,,,10.76,,16.074,18.308,0.29,43837,I,"",5945,0.24689091826901,0.669404006470076,19.66725,0.0635,1979,59,0.1335,2.10236220472441,0.00830533781261665,1.13898220729128,19795334,2.10236220472441,0.817297792014644,1,0,2.10236220472441,0.817297792014644,0.00830533781261665
5334,0,-0.095440269303785,0,NY,19790731,1979,2,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1979Q2,1979Q2,47.091,30.742,,,11.402,,17.799,17.769,0.314,43837,I,"",5945,0.242126945700877,0.640597786392494,19.66725,0.0635,1979.25,59,,,,0.998314512051239,1979.255334,,0.905007054875491,1,0,-1,0.905007054875491,0
5334,0,-0.095440269303785,0,NY,19791031,1979,3,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1979Q3,1979Q3,57.185,40.711,,,18.432,,24.384,17.597,0.359,43837,I,"",5945,0.322322287313107,0.755905511811024,19.66725,0.0635,1979.5,59,,,,0.721661745406824,1979.55334,,1.23982763223125,1,0,-1,1.23982763223125,0
5334,0,-0.095440269303785,0,NY,19800131,1979,4,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1979Q4,1979Q4,37.846,20.417,,,9.937,,32.112,18.302,0.391,43837,I,"",5945,0.262564075463721,0.309448181365222,19.66725,0.0635,1979.75,59,,,,0.569942700548082,1979.755334,,1.63276512984784,1,0,-1,1.63276512984784,0
5334,0,-0.095440269303785,0,NY,19800430,1980,1,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1980Q1,1980Q1,42.097,25.008,,,9.426,,15.341,17.635,0.321,43837,I,"",5945,0.223911442620614,0.614431914477544,19.66725,0.0635,1980,59,0.3175,5,0.0206961736523043,1.14953392868783,19805334,5,0.780027711042469,1,0,5,0.780027711042469,0.0206961736523043
5334,0,-0.095440269303785,0,NY,19800731,1980,2,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1980Q2,1980Q2,45.345,28.315,,,9.349,,16.807,17.278,0.233,43837,I,"",5945,0.206174881464329,0.556256321770691,19.66725,0.0635,1980.25,59,,,,1.02802403760338,1980.255334,,0.854567872986818,1,0,-1,0.854567872986818,0
5334,0,-0.095440269303785,0,NY,19801031,1980,3,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1980Q3,1980Q3,53.139,35.935,,,15.718,,23.111,17.02,0.217,43837,I,"",5945,0.295790285854081,0.680109038985764,19.66725,0.0635,1980.5,59,,,,0.736445848297348,1980.55334,,1.17510073853742,1,0,-1,1.17510073853742,0
5334,0,-0.095440269303785,0,NY,19810131,1980,4,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1980Q4,1980Q4,40.223,21.487,,,7.941,,31.31,19.461,0.323,43837,I,"",5945,0.197424359197474,0.253625039923347,19.66725,0.0635,1980.75,59,,,,0.621558607473651,1980.755334,,1.59198667836124,1,0,-1,1.59198667836124,0
5334,0,-0.095440269303785,0,NY,19810430,1981,1,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1981Q1,1981Q1,37.8,19.339,,,8.572,,15.754,16.793,0.225,43837,I,"",5945,0.226772486772487,0.544115780119335,19.66725,0.0635,1981,59,0.52375,8.24803149606299,0.0332455249460455,1.06595150437984,19815334,8.24803149606299,0.801027088179588,1,0,5,0.801027088179588,0.0332455249460455
5334,0,-0.095440269303785,0,NY,19810731,1981,2,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1981Q2,1981Q2,42.989,23.616,,,9.153,,17.135,14.923,0.193,43837,I,"",5945,0.212914931726721,0.534169827837759,19.66725,0.0635,1981.25,59,,,,0.870907499270499,1981.255334,,0.871245344417751,1,0,-1,0.871245344417751,0
5334,0,-0.095440269303785,0,NY,19811031,1981,3,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1981Q3,1981Q3,54.243,34.299,,,19.537,,26.653,15.252,0.146,43837,I,"",5945,0.36017550651697,0.73301316924924,19.66725,0.0635,1981.5,59,,,,0.572243274678273,1981.55334,,1.35519709161169,1,0,-1,1.35519709161169,0
5334,0,-0.095440269303785,0,NY,19820131,1981,4,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1981Q4,1981Q4,40.992,23.966,,,10.104,,36.848,12.263,0.128,43837,I,"",5945,0.246487119437939,0.274207555362571,19.66725,0.0635,1981.75,59,,,,0.332799609205384,1981.755334,,1.87357154660667,1,0,-1,1.87357154660667,0
5334,0,-0.095440269303785,0,NY,19820430,1982,1,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1982Q1,1982Q1,48.937,32.086,,,10.351,,18.985,11.926,0.147,43837,I,"",5945,0.211516848192574,0.545219910455623,19.66725,0.0635,1982,59,0.62125,9.78346456692913,0.0327232025283118,0.62818014221754,19825334,9.78346456692913,0.965310350964166,1,0,5,0.965310350964166,0.0327232025283118
5334,0,-0.095440269303785,0,NY,19820731,1982,2,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1982Q2,1982Q2,50.512,33.727,,,9.671,,17.343,11.715,0.24,43837,I,"",5945,0.191459455178967,0.557631320994061,19.66725,0.0635,1982.25,59,,,,0.675488669780315,1982.255334,,0.881821301910536,1,0,-1,0.881821301910536,0
5334,0,-0.095440269303785,0,NY,19821031,1982,3,INDL,C,D,STD,NKID,655370104,NOODLE KIDOODLE INC,USD,1982Q3,1982Q3,55.064,37.662,,,19.184,,28.814,16.359,0.171,43837,I,"",5945,0.348394595379922,0.665787464427015,19.66725,0.0635,1982.5,59,,,,0.567744846255293,1982.55334,,1.4650751884478,1,0,-1,1.4650751884478,0
