year,state,RSSDID,losses,ci.loans,ci.losses,cards,card.losses,loans,card.loss.rate,banks,card.issuers,state_name,fipstate,r_90,r_77,r_change,ever_nolimit,r_usury,nolimit,e1_4,e5_9,e10_19,e20_49,e50_99,e100_249,e250_499,e500_999,e1000,emp,emp.small,emp.mid,emp.lg,emp.small.frac,emp.mid.frac,emp.lg.frac,tax,corp.lic.tax,lic.tax,corp.inc.tax,interest,sa,loc.tax,loc.corp.lic.tax,loc.lic.tax,loc.corp.inc.tax,loc.interest,loc.sa
1988,MN,357226386,130875.25,11145791,34210,797524.416666667,2056.83333333333,31810904.25,0.00257902239774686,685,351,Minnesota,27,18,12,6,0,18,0,311247,584242,810551,1166169,871666,1046241,503663,324045,609902,6227726,1706040,3084076,1437610,0.273942687908877,0.495217034275432,0.230840277815691,6192471,2917,383200,411960,375252,0,8700688,2917,387454,411960,1225896,223092
1988,MO,374937573,143818.833333333,7858566.83333333,46256.5,547723.333333333,555.333333333333,32209414.25,0.0010138938758619,601,188,Missouri,29,18,18,0,0,18,0,412303,636458,856749,1339564,954260,1111025,548675,383223,743864,6986121,1905510,3404849,1675762,0.272756512519609,0.487373322048101,0.239870165432291,4405501,51722,337566,224228,365410,0,6875270,51722,342920,224228,678784,22317
1988,MS,67182172,40523,2319220,4992.25,133933,83.25,10572585.75,0.000621579446439638,127,28,Mississippi,28,21,18,3,0,21,0,181293,267669,311082,437322,312016,370360,219713,154652,82262,2336369,760044,1119698,456627,0.325309914658173,0.479247070989215,0.195443014352613,2126254,58384,185431,96170,130243,0,2740386,58384,186944,96170,295365,864
1988,MT,105070922,14376.25,995468,734,39189,265,3284436,0.0067621016101457,170,90,Montana,30,30,18,12,1,30,1,87197,120578,139428,153524,82876,75375,10747,14142,0,683867,347203,311775,24889,0.50770544564952,0.45590005074086,0.03639450360962,714960,750,73935,46200,188238,0,1117167,750,84911,46200,216141,26636
1988,NC,39080356,78789.8333333333,11637286.3333333,24599.5,1246778.58333333,144.75,40702449.8333333,0.00011609920312635,74,65,North Carolina,37,18,18,0,0,18,0,543191,863275,1077546,1675561,1254000,1523923,1069588,816365,877294,9700743,2484012,4453484,2763247,0.256064097358316,0.45908689674595,0.284849005895734,6843064,121156,456240,633049,354687,5114,9619249,121156,461194,633049,957144,16031
1988,ND,130103181,22211,802706.75,2361.75,52664.25,222,3419149.25,0.00421538330081602,163,55,North Dakota,38,30,18,12,1,30,1,64528,98453,109758,128065,89725,78785,25202,15797,17816,628129,272739,296575,58815,0.434208578174229,0.472156197214266,0.093635224611505,664458,1323,53537,41765,90405,0,935114,1323,53537,41765,137057,41121
1988,NE,195421890,43362.8333333333,1822765.83333333,5378.75,759876.75,2914.75,8733991.25,0.00383581942729528,421,114,Nebraska,31,21,18,3,0,21,0,145302,238011,275067,352034,247475,259864,116015,87194,132510,1853472,658380,859373,335719,0.355214429999482,0.463655776833964,0.181129793166554,1342868,4520,98465,73783,168703,0,2422967,4520,106581,73783,307542,18047
1988,NH,28218607,51875.9166666667,1606907.5,1680.25,1462161.5,1385,14396251.25,0.000947227785713138,89,58,New Hampshire,33,30,29,1,0,30,1,112268,171961,220837,310465,224108,238506,103897,77928,68893,1528863,505066,773079,250718,0.330353995093085,0.505656164090569,0.163989840816345,583168,4748,82680,145680,174038,0,1591376,4748,82680,145680,202458,1974
1988,NJ,97586398,190888.166666667,16923458.4166667,53902.1666666667,1213789.58333333,1765.25,68491063.9166667,0.00145432950178419,156,105,New Jersey,34,30,15,15,1,30,1,772077,998007,1388615,2140984,1690415,2127112,1029528,729923,1085508,11962169,3158699,5958511,2844959,0.264057379560513,0.498112925841459,0.237829694598028,9762360,137789,593844,1181849,1228887,0,16508378,137789,593853,1181849,1619073,6586
1988,NM,55140292,39518,1565319.75,4167.75,194189.5,186.75,5760555,0.000961689483725948,94,29,New Mexico,35,30,18,12,1,30,1,106657,179970,232495,314479,191673,167579,49180,31301,36985,1310319,519122,673731,117466,0.396179861545166,0.514173266204642,0.0896468722501925,1793387,2112,127565,49576,547441,0,2187151,2112,127565,49576,780289,25074
1988,NV,5967511,99971.75,1405647.75,15751.75,4725657,138.5,8869581.25,2.93080940914671e-05,17,13,Nevada,32,30,21.6,8.3999996,1,30,1,81452,139093,180822,270798,172755,166788,94126,108801,424423,1639058,401367,610341,627350,0.244876630357193,0.372373033779159,0.382750335863649,1223213,5058,147127,0,107651,0,1778137,5058,147127,0,239041,6976
1988,NY,302470722,1374072.08333333,156923247.416667,386087.25,8518623.75,2322.75,456616845.333333,0.000272667283843825,564,156,New York,36,25,18,7,0,25,0,1822196,2273585,2953132,4473400,3294074,3964033,2338942,1843267,4224596,27187225,7048913,11731507,8406805,0.259272985749741,0.43150807042646,0.3092189438238,26171362,24172,778359,2172245,2211879,37593,52412020,24172,846084,4076770,3780214,109786
1988,OH,155391822,338533,18804474.5,69206,4044683.41666667,13647.75,67074482.5,0.00337424430890255,306,195,Ohio,39,25,24,1,1,25,0,833184,1397267,1830526,2764582,2263459,2515787,1338602,890427,2071494,15905328,4060977,7543828,4300523,0.255321801600068,0.474295657404865,0.270382540995068,9990514,273225,806389,582026,559513,21871,16488553,273225,833972,582026,1258211,83667
1988,OK,222283398,149089.666666667,3645247.66666667,17046.25,64841.1666666667,711,12915900.3333333,0.0109652561258665,486,136,Oklahoma,40,21,18,3,0,21,0,275807,378184,469089,670379,456505,453341,174305,108076,180092,3165778,1123080,1580225,462473,0.354756397953363,0.499158500690825,0.146085101355812,3150072,30402,336752,83725,397216,0,4278177,30402,336919,83725,646057,9295
1988,OR,32661146,43485.5,4777088.5,17069.25,706750.75,230.25,12655019.5,0.000325786707690087,61,27,Oregon,41,30,15,15,1,30,1,271378,416230,521962,729887,495399,491565,239401,125266,149345,3440433,1209570,1716851,514012,0.351574932573894,0.49902178010733,0.149403287318776,2110963,3693,298191,167047,601712,0,4161633,3693,301748,167047,804984,37417
1988,PA,166355395,399420,34377050.1666667,194699,1433747.5,633.75,110063331.416667,0.000442023438576179,326,169,Pennsylvania,42,18,15,3,0,18,0,961571,1491738,1922730,2826488,2298768,2875925,1589356,1211058,1707802,16885436,4376039,8001181,4508216,0.259160557062311,0.473851015751089,0.2669884271866,11825044,498201,1201892,1046443,625678,0,19516711,498201,1201910,1046443,1926896,20871
1988,SD,46881927,376543.75,1298649,4593.5,12391029.0833333,6710,16699689.6666667,0.000541520801450248,137,39,South Dakota,46,30,12,18,1,30,1,65409,95973,113295,141023,88394,77025,24695,10222,26094,642130,274677,306442,61011,0.427759176490742,0.47722735271674,0.0950134707925186,476534,800,38596,26357,167199,0,865575,800,45063,26357,192769,5006
1988,TN,141037421,146613.583333333,6739042.16666667,52409.75,780399.083333334,694.583333333333,26601928.8333333,0.000890036070220055,284,93,Tennessee,47,21,18,3,0,21,0,357552,552758,737222,1166152,923003,1118250,595811,458443,571959,6481150,1647532,3207405,1626213,0.254203652129637,0.494882081112148,0.250914266758214,3855027,166504,381598,352120,198477,1311,6023534,166504,429419,352120,621561,12841
1988,TX,937804553,3249994.83333333,41263158.5833333,855496.333333334,460137.416666667,1783,121536194.583333,0.00387492939156401,1753,577,Texas,48,18,18,0,0,18,0,1493660,2131019,2717142,4055918,3023391,3285754,1804480,1204062,1941912,21657338,6341821,10365063,4950454,0.292825507917917,0.478593583384994,0.228580908697089,13425516,953201,1981504,0,1316815,0,24328813,953201,2071699,0,3631591,105803
1988,UT,34259539,66757.9166666667,1738220.91666667,23423,599570.333333333,12651.75,7353091.91666667,0.0211013609190137,57,34,Utah,49,30,18,12,1,30,1,105156,187193,244493,337863,215380,256885,114788,38903,148144,1648805,536842,810128,301835,0.325594597299256,0.491342517762865,0.183062884937879,1602093,0,73204,71663,155660,0,2446095,0,73204,71663,375305,3552
1988,VA,112053917,142919.583333333,9704809.08333333,28004.75,3222514,5192.83333333333,40559414.4166667,0.00161142304838189,184,93,Virginia,51,30,18,12,1,30,1,471718,781262,1050513,1554421,1077448,1317182,689643,425260,742574,8110021,2303493,3949051,1857477,0.28403046058697,0.486934744065398,0.229034795347632,6136607,19263,342380,334382,437496,0,10127165,19263,415321,334382,811832,19945
1988,VT,9569542,13723.5,947313.5,4202.25,77377.5,7.25,5303580.25,9.36964879971568e-05,31,12,Vermont,50,18,18,0,0,18,0,64627,95929,112106,137356,79850,81686,40736,13568,35303,661161,272662,298892,89607,0.412398795452242,0.452071431920516,0.135529772627242,616043,622,47828,44688,78864,0,1051951,622,47828,44688,93433,458
1988,WA,57312140,146070,6789047.91666667,34400,1967088,53.25,31046262.9166667,2.7070471681999e-05,116,51,Washington,53,18,12,6,0,18,0,424841,655872,844586,1111862,773295,742998,319106,225283,415589,5513432,1925299,2628155,959978,0.34920154996017,0.4766822189881,0.17411623105173,5994964,6434,329349,0,119322,0,8166926,6434,340552,0,494447,72960
1988,WI,240295311,61692.5,7151416.33333333,7789.41666666667,774725.833333334,1064.75,25435541.75,0.00137435716506162,543,429,Wisconsin,55,30,18,12,1,30,1,412924,649952,859035,1294809,973036,1143117,629865,471153,502486,6936377,1921911,3410962,1603504,0.277077067754535,0.491749799643243,0.231173132602222,6005545,4738,297811,461369,421661,10016,8981321,4738,298092,461369,686034,73436
1988,WV,132731092,27490,1567619.33333333,3524.5,114912.166666667,648,8513556.08333333,0.00563908956550873,205,67,West Virginia,54,18,18,0,0,18,0,124755,200484,235071,334769,202059,206495,80370,94299,67796,1546098,560310,743323,242465,0.362402642005875,0.480773534407263,0.156823823586862,1743871,3122,108372,176704,163575,0,2273261,3122,108887,176704,366047,473
1988,WY,45065142,11251,555577.25,1313.75,16375.8333333333,188.75,1774308.83333333,0.0115261309857005,102,73,Wyoming,56,21,18,3,0,21,0,32205,72405,72532,94472,47451,44207,18592,1702,0,383566,177142,186130,20294,0.461829254939176,0.48526198881027,0.052908756250554,573030,2249,60926,0,339410,0,970322,2249,61441,0,449773,6099
1989,AK,4118501,14560.3333333333,689375.583333333,5371,51087.0833333333,22,1852063.83333333,0.00043063722891468,9,5,Alaska,2,18,18,0,1,18,0,48409,67577,80072,92574,52659,71975,21255,9114,6995,450630,196058,217208,37364,0.435075338969887,0.482009630961099,0.0829150300690145,1410330,929,80109,459686,1441311,0,2063149,929,83389,459686,1682480,3995
1989,AL,106635379,65314.5,5755351.66666667,15274.25,545615.916666667,107.25,21587668.75,0.000196566846244558,226,77,Alabama,1,21,18,3,0,21,0,277888,468874,583377,927810,594864,741373,434773,346560,377115,4752634,1330139,2264047,1158448,0.2798740656234,0.47637730992961,0.243748624446991,3662563,76149,296931,215817,423624,0,4979554,76149,308751,215817,689723,4744
1989,AR,127260546,39005.5,2580689.58333333,5575.5,113978.25,36,10178182.25,0.000315849734488817,257,24,Arkansas,5,17,10,7,0,17,0,173842,261551,331540,437177,314409,405236,235090,194470,146340,2499655,766933,1156822,575900,0.306815540544595,0.462792665387824,0.230391794067581,2172464,7866,162884,111671,184871,0,2729201,7866,162888,111671,321462,4177
1989,AZ,29852288,621379.833333333,4586992.41666667,84927.75,1173086.41666667,581.333333333333,20032500.9166667,0.000495558831023887,49,47,Arizona,4,30,18,12,1,30,1,263918,438229,567697,902065,667904,683090,274384,193749,331363,4322399,1269844,2253059,799496,0.293782226027722,0.521251971416799,0.184965802555479,4060582,3952,260957,200027,248159,0,6388489,3952,264130,200027,876952,109988
1989,CA,366914117,1109112.66666667,70382929.3333333,264818.333333333,13000434.9166667,6347.33333333333,231497831.916667,0.000488240076122069,643,400,California,6,19.2,18,1.2,1,19.2,0,2598172,3822665,5301583,8430479,6592405,7335105,3626886,2449156,5139438,45295889,11722420,22357989,11215480,0.258796554362803,0.493598635408171,0.247604810229025,41213784,8001,1761806,5062844,2510198,34746,60821483,8001,1761806,5062844,6898839,570141
1989,CO,238663153,116897.916666667,3568098.41666667,13024.75,1170521,5076,14489659.25,0.00433653048514294,461,364,Colorado,8,21,18,3,0,21,0,327820,479180,573334,904930,642272,673111,219035,186651,401521,4407854,1380334,2220313,807207,0.313153294097309,0.503717455251467,0.183129250651224,2903821,3460,168883,171176,305050,0,5624607,3460,185736,171176,776988,64172
1989,CT,80343531,516099.083333333,10872154.6666667,84956.25,1218943.91666667,912.25,59414360.25,0.000748393742752862,136,81,Connecticut,9,15,15,0,1,15,0,313031,485465,645181,950276,682398,902085,471896,272184,691361,5413877,1443677,2534759,1435441,0.266662319812585,0.468196636162957,0.265141044024458,4808456,7086,246436,799953,511715,0,8074557,7086,246436,799953,653299,21265
1989,DE,24671635,900619.5,6305922.5,9914,36507517.8333333,20722.0833333333,53206926.5833333,0.00056761140069657,55,45,Delaware,10,30,18,12,1,30,1,42470,88425,118834,176056,107950,127244,68402,51376,114502,895259,249729,411250,234280,0.278946092694963,0.459364273355532,0.261689633949505,1130196,195862,329958,155400,233985,0,1353570,195862,329958,155400,290832,110
1989,FL,299794795,463743.916666667,15485966.9166667,82822.4166666667,3019199.41666667,2081,83646565.6666667,0.000689255565072121,503,216,Florida,12,18,18,0,0,18,0,1237962,1902370,2289716,3402868,2712675,2869220,1049912,817060,1327868,17609651,5430048,8984763,3194840,0.308356366631003,0.510218118462427,0.18142551490657,12455553,25000,770546,725364,926824,172,20457510,25000,810602,725364,3372523,213178
1989,GA,250010477,175941.666666667,10993449.5833333,32858,2808339.33333333,3269.08333333333,40779831.3333333,0.00116406279488068,425,180,Georgia,13,18,18,0,0,18,0,506730,850555,1085766,1720654,1293506,1648013,893221,592861,741979,9333285,2443051,4662173,2228061,0.261756819812103,0.499521122520099,0.238722057667799,6347203,22198,185198,525015,264892,0,10285225,22198,185477,525015,895901,12592
1989,HI,17609444,21864.75,2572336.25,1253.25,335087,61,9807013.25,0.000182042275588131,25,9,Hawaii,15,18,12,6,0,18,0,78815,148418,207755,299007,211099,215700,74811,74365,131791,1441761,434988,725806,280967,0.301706038656893,0.503416308250813,0.194877653092295,2217039,1262,33832,88099,211988,1264,2686943,1262,60728,88099,250720,25419
1989,IA,336809796,36754.9166666667,3337031,2314.5,541497.333333333,1418.5,15150972.1666667,0.00261958815432763,583,221,Iowa,19,19.8,18,1.8,0,19.8,0,247050,388596,482933,683600,471932,498276,236885,182166,314901,3506339,1118579,1653808,733952,0.319016216058972,0.471662323580236,0.209321460360792,3167409,26597,278998,202685,173955,0,4828746,26597,284856,202685,418832,13689
1989,ID,10220610,13585.4166666667,1374047.25,4414.5,218928.916666667,700.166666666667,5246389.66666667,0.00319814612581633,23,20,Idaho,16,30,18,12,1,30,1,79448,135919,160316,200987,117903,100721,46705,31317,49212,922528,375683,419611,127234,0.407232084012626,0.45484906691179,0.137918849075584,1035025,265,93036,71621,97475,0,1412134,265,94413,71621,136406,5146
1989,IL,661626719,382452.166666667,41875026.5,132380.916666667,1318746.41666667,6426.25,109142926.583333,0.00487299902299893,1214,533,Illinois,17,30,21.6,8.3999996,1,30,1,871326,1367548,1980934,3098062,2437077,3135305,1537491,1178438,2021441,17627622,4219808,8670444,4737370,0.239386117991411,0.491866912054275,0.268746969954314,11760588,79302,840635,1073022,880283,0,20968225,79302,920005,1073022,1745200,15401
1989,IN,152599437,121141.666666667,8394147.33333333,31019.75,1065357.41666667,2721.58333333333,34647558.6666667,0.00255461997143525,334,219,Indiana,18,21,18,3,0,21,0,385940,719734,938909,1468372,1120186,1365475,673766,454809,911128,8038319,2044583,3954033,2039703,0.25435454850697,0.491897995090765,0.253747456402265,5902572,4161,219277,282022,413057,0,8547235,4161,219339,282022,749859,11081
1989,KS,297882185,68545.8333333333,3635958.16666667,3926.5,281886.25,375.25,13734509,0.00133121072773149,578,123,Kansas,20,21,21,0,0,21,0,220825,335890,444999,634391,404421,442777,176694,92346,258774,3011117,1001714,1481589,527814,0.332671895512529,0.492039665014677,0.175288439472794,2496343,12438,138607,198305,128367,0,4202139,12438,140577,198305,580136,51449
1989,KY,193350362,95858.4166666667,6375384.16666667,30288.25,298001.5,974.5,23783091.8333333,0.00327011776786358,335,138,Kentucky,21,18,18,0,0,18,0,224205,393086,517260,836103,570440,661918,410972,199752,296199,4109935,1134551,2068461,906923,0.276050837786972,0.5032831419475,0.220666020265527,4072935,69352,244360,310803,345830,0,5054292,69352,254852,310803,921876,1408
1989,LA,138532445,278055.083333333,5864938.08333333,59213.5,655965.583333333,909.5,20069575.6666667,0.00138650566906013,249,91,Louisiana,22,18,18,0,0,18,0,287622,492936,585738,897397,687637,668248,358633,210088,265046,4453345,1366296,2253282,833767,0.306802190263723,0.505975171472231,0.187222638264046,3969193,262508,401715,344584,704954,0,6204510,262508,403322,344584,1255420,6356
1989,MA,189625829,1124744,28420816.75,159056,2035447.75,406,115516932.5,0.000199464712371025,344,169,Massachusetts,25,18,18,0,0,18,0,544486,873891,1181228,1811922,1473822,1889743,982009,714073,1630848,11102022,2599605,5175487,3326930,0.234155994286446,0.466175170613065,0.299668835100489,9118183,15946,308785,1189321,705627,16216,13641155,15946,308785,1189321,943826,24917
1989,MD,64356474,110779.333333333,8002121.25,21995,2452476.08333333,213.5,36042623.5833333,8.70548754586903e-05,111,73,Maryland,24,24,18,6,0,24,0,331899,617116,887309,1292805,961060,1050078,478407,339199,576620,6534493,1836324,3303943,1394226,0.28102011892889,0.505615814417431,0.213364066653679,6195976,4625,245738,331079,485572,0,10351894,4625,245738,331079,906139,82165
1989,ME,14775442,105563.583333333,1875389.33333333,6853.75,176838.25,757.25,11059374.1666667,0.00428216180605723,38,32,Maine,23,18,18,0,0,18,0,111391,174334,218834,280105,202205,185607,91895,97341,107524,1469236,504559,667917,296760,0.343415897786332,0.454601575240465,0.201982526973202,1590423,2112,96364,96333,187778,0,2314000,2112,97066,96333,223939,1705
1989,MI,150360622,235916.166666667,17932674.75,60283.75,1964211.25,2478.08333333333,54256615.5,0.0012616175237431,287,204,Michigan,26,20.4,20.4,0,0,20.4,0,688073,1171135,1586956,2338138,1749219,1952862,927046,619897,1703172,12736498,3446164,6040219,3250115,0.270573905009053,0.474244882698525,0.255181212292421,11124073,12629,652445,1862126,689159,5640,17856722,12629,653036,1862126,1382934,54165
1989,MN,345616553,174899.583333333,11564335.4166667,70423.25,1089611.25,1711.75,32690843.25,0.00157097313376675,652,346,Minnesota,27,18,12,6,0,18,0,319587,590150,812956,1229627,870213,1090869,553391,354601,723727,6545121,1722693,3190709,1631719,0.263202620700213,0.487494272451189,0.249303106848598,6400520,3585,422085,487818,472619,0,9126617,3585,425948,487818,1356191,187884
1989,MO,355118315,175377.666666667,8803413.5,42934.25,539828.333333333,2565.75,35756500.5,0.00475289984161632,568,187,Missouri,29,18,18,0,0,18,0,422477,646497,877480,1344812,1002367,1181934,538625,445573,855278,7315043,1946454,3529113,1839476,0.26608920822475,0.482445967850086,0.251464823925164,4685374,58237,346359,243226,376041,0,7293498,58237,351975,243226,725205,15479
1989,MS,66245159,46889.25,2474152.25,8809.25,151996.5,130.25,11196205.5,0.000856927626622981,124,37,Mississippi,28,21,18,3,0,21,0,160984,273730,323646,454147,315457,396919,251386,171099,107683,2455051,758360,1166523,530168,0.308897859962991,0.475152247346389,0.21594989269062,2277058,47398,154024,142787,147273,0,2943718,47398,154042,142787,343011,1109
1989,MT,105201497,11728.25,1022313.91666667,999.25,64904.6666666667,613,3458493.75,0.00944462134207093,169,102,Montana,30,30,18,12,1,30,1,87779,116509,140369,158034,80356,73387,25906,18844,15256,716440,344657,311777,60006,0.481068896209034,0.435175311261236,0.0837557925297304,727969,827,80410,56140,198613,0,1153788,827,90083,56140,276911,22810
1989,NC,50384368,92668.1666666667,13151402.25,20239.25,1227381.91666667,412.75,46687554.25,0.000336284895838249,82,70,North Carolina,37,18,18,0,0,18,0,538047,861959,1101017,1710453,1338882,1608688,1085993,803641,936109,9984789,2501023,4658023,2825743,0.250483310163089,0.46651191126823,0.283004778568681,7369389,122598,473153,789261,351114,4345,10330032,122598,478117,789261,990785,12499
1989,ND,128128545,16776.4166666667,776077.166666667,990.5,86134.25,229,3453179.5,0.00265864043629567,160,68,North Dakota,38,30,18,12,1,30,1,59261,91966,108765,138277,86643,81198,30638,20870,17316,634934,259992,306118,68824,0.409478780471671,0.482125701253989,0.10839551827434,666140,572,56973,42433,96007,0,954702,572,56973,42433,166942,37220
1989,NE,189699267,35127.5,1989779,6833.5,1001328.16666667,4973.58333333333,9560458.66666667,0.00496698634763262,410,119,Nebraska,31,21,18,3,0,21,0,140933,235241,277580,377399,247951,248765,132024,107773,155087,1922753,653754,874115,394884,0.340009351175112,0.454616375582303,0.205374273242585,1449994,4640,101561,80624,194084,0,2657934,4640,110626,80624,350984,18269
1989,NH,29982481,203661.25,2409880.16666667,26698.4166666667,1660608.41666667,138.5,15346798.0833333,8.34031663394857e-05,88,62,New Hampshire,33,30,29,1,0,30,1,95337,174659,226147,316333,218323,254562,115555,78340,70534,1549790,496143,789218,264429,0.320135631279077,0.50924189728931,0.170622471431613,613232,4864,86156,152005,192904,0,1714964,4864,86156,152005,224537,1553
1989,NJ,96484812,294067.75,19088532.25,84844,1129311,134,74332866.25,0.000118656419710779,149,99,New Jersey,34,30,15,15,1,30,1,760433,1038377,1399600,2179465,1705552,2233039,1188719,653012,1188207,12346404,3198410,6118056,3029938,0.259055997195621,0.495533436294487,0.245410566509892,10501352,152615,656704,1309625,1297024,17233,17901750,152615,656704,1309625,1825271,22203
1989,NM,54162035,36258,1463329.25,6691,191208.25,137.5,5930974.5,0.000719111230817708,93,31,New Mexico,35,30,18,12,1,30,1,112753,175744,224582,330645,194387,202112,64777,32536,39774,1377310,513079,727144,137087,0.372522525793031,0.527945052312116,0.099532421894853,1892961,2838,126634,76542,629169,0,2349555,2838,126634,76542,850985,22078
1989,NV,5967511,131742.5,1565894,6831.75,6858372.75,89.75,11634597,1.30861945349937e-05,17,14,Nevada,32,30,21.6,8.3999996,1,30,1,78676,145029,197155,297347,189033,205475,89166,120968,450842,1773691,420860,691855,660976,0.237279210414892,0.390065124083056,0.372655665502052,1356233,4050,156895,0,117643,0,1992726,4050,156895,0,299684,14148
1989,NY,336336296,5388358.83333333,163726099.5,464270.666666667,7753471.25,1672,478830133.166667,0.000215645347237213,584,172,New York,36,25,18,7,0,25,0,1788592,2261596,2964743,4523814,3435212,4139836,2429484,1983539,4626685,28153501,7014931,12098862,9039708,0.249167270528806,0.429746268501385,0.32108646096981,26576039,20686,752082,2008913,2323663,7979,54611968,20686,821198,3912787,4077413,68170
1989,OH,157644393,472585.5,20880732.5833333,90328.75,4932063.58333333,22901.8333333333,73259299.1666667,0.00464345865505958,304,208,Ohio,39,25,24,1,1,25,0,771545,1359019,1863934,2888753,2261084,2655539,1417594,970291,1995503,16183262,3994498,7805376,4383388,0.246828976753883,0.482311662506607,0.27085936073951,10807392,221633,787769,730510,625054,2747,17837624,221633,822634,730510,1393253,71550
1989,OK,210017308,107935.75,3362314.16666667,19593.1666666667,71715.4166666667,897.5,12846940.5,0.0125147428783909,459,138,Oklahoma,40,21,18,3,0,21,0,254944,371030,482722,678242,464176,438638,188606,126125,224454,3228937,1108696,1581056,539185,0.343362536958758,0.489652167261238,0.166985295780004,3312359,32634,343603,112851,321651,0,4455136,32634,343680,112851,614635,6261
1989,OR,32445506,71382.75,5065640.58333333,22425.25,873468.916666667,175.25,14356602.9166667,0.000200636790452475,60,32,Oregon,41,30,15,15,1,30,1,243590,419384,538194,733033,498888,534925,217456,131434,165844,3482748,1201168,1766846,514734,0.344890873528604,0.50731376487762,0.147795361593776,2586262,3936,292535,157816,630906,0,4774659,3936,296546,157816,887503,45817
1989,PA,171002116,491808.666666667,36536422.4166667,144610.25,1395470.58333333,718.5,115942418.333333,0.000514880075998258,322,174,Pennsylvania,42,18,15,3,0,18,0,973618,1500008,1983442,2937580,2342912,3023567,1631298,1272778,1980293,17645496,4457068,8304059,4884369,0.252589555997746,0.470605020113915,0.27680542388834,12692593,538379,1284556,1169237,756289,0,20409616,538379,1284576,1169237,2175575,15167
1989,SD,45718800,332426.333333333,1628781.16666667,4627.25,10487525,10374.5,15390679.5,0.000989222910076496,133,44,South Dakota,46,30,12,18,1,30,1,67804,92160,113005,143382,90807,80995,40200,16733,27795,672881,272969,315184,84728,0.405672028189234,0.468409718806149,0.125918253004617,472409,776,44137,26490,176347,0,855293,776,50796,26490,208301,4690
1989,TN,135331135,203365.5,6739263.08333333,56245,861891.333333334,796.5,27960320.3333333,0.000924130420153507,271,100,Tennessee,47,21,18,3,0,21,0,387974,578524,766862,1219697,936637,1209283,598672,501554,582744,6781947,1733360,3365617,1682970,0.255584421405829,0.496261176915715,0.248154401678456,4066459,176438,399929,371545,250081,0,6426869,176438,452630,371545,709869,10884
1989,TX,802296735,1277355.66666667,30539806.9166667,310322.25,728867.333333333,1310.75,88398748,0.00179833824353952,1471,457,Texas,48,18,18,0,0,18,0,1447151,2084828,2691699,4130233,3038818,3565231,1890659,1280581,2311530,22440730,6223678,10734282,5482770,0.277338482304274,0.478339251887082,0.244322265808643,13974361,700621,1734888,0,1367039,0,25540267,700621,1830102,0,4071004,55104
1989,UT,39002547,68399.25,1810631.5,15164.25,693105.25,934,7824093.5,0.00134755868607257,59,37,Utah,49,30,18,12,1,30,1,99113,195930,253764,366976,218638,275271,131283,68390,195612,1804977,548807,860885,395285,0.304052073793738,0.476950675825786,0.218997250380476,1623563,0,72420,92207,180533,0,2511351,0,72420,92207,435391,4745
1989,VA,117053352,153148.916666667,10338269.9166667,36457.25,3482087,4603.66666666667,44145258.8333333,0.00132209984031607,188,106,Virginia,51,30,18,12,1,30,1,447157,806040,1089124,1548402,1150624,1344036,727184,486596,797563,8396726,2342321,4043062,2011343,0.278956464698265,0.48150457690295,0.239538958398785,6621017,20295,373296,347447,498873,0,11179338,20295,450210,347447,977351,16364
1989,VT,10982681,27627.5,1159747,7309.25,80309.5,27.25,5840107.75,0.000339312285595104,32,10,Vermont,50,18,18,0,0,18,0,69163,91827,114101,145893,95302,76925,46016,12895,30007,682129,275091,318120,88918,0.403282956742786,0.466363400471172,0.130353642786042,634459,600,48825,38310,91208,0,1024559,600,48825,38310,108911,492
1989,WA,63323928,117868.166666667,7185819.16666667,16538.75,2080342,68.25,34148132.1666667,3.28071057547269e-05,116,63,Washington,53,18,12,6,0,18,0,404966,659468,874705,1182771,823395,853916,357416,214533,535959,5907129,1939139,2860082,1107908,0.328270975629616,0.484174630349193,0.18755439402119,6510602,6969,353857,0,235426,0,8874549,6969,365480,0,668348,67490
1989,WI,234455749,72485.1666666667,7555128.25,11113.5,883683.166666667,1529.16666666667,27616401.5,0.00173044675325753,522,421,Wisconsin,55,30,18,12,1,30,1,396933,655571,872211,1339666,1016076,1221953,662022,496528,556100,7217060,1924715,3577695,1714650,0.266689621535639,0.495727484598992,0.237582893865369,6407675,5623,310188,448367,469232,10637,9623832,5623,310584,448367,778764,66082
1989,WV,127219261,32660.6666666667,1678936.91666667,2385.25,122107.75,729.25,9154388.83333333,0.0059721844027099,197,65,West Virginia,54,18,18,0,0,18,0,115960,196902,241176,339753,212100,220047,100059,88573,105819,1620389,554038,771900,294451,0.341916663220992,0.476367094568033,0.181716242210975,1912859,5599,123067,206487,159372,0,2459929,5599,123562,206487,361792,449
1989,WY,37503940,6388.25,559210.833333333,494.5,17074.3333333333,201,1852319.66666667,0.0117720555219335,89,64,Wyoming,56,21,18,3,0,21,0,32395,69661,76577,95507,57409,41309,18343,2819,0,394020,178633,194225,21162,0.45336023552104,0.492931830871529,0.0537079336074311,581971,2233,61714,0,404517,0,944319,2233,62847,0,524808,3995
1990,AK,6019893,7360.5,698572.666666667,3019.25,49807.25,0,1969523,0,10,4,Alaska,2,18,18,0,1,18,0,54794,75777,94091,106260,60391,81904,37713,14249,7376,532555,224662,248555,59338,0.421856897409657,0.466721747049601,0.111421355540742,1546441,881,75504,185140,1515222,0,2233320,881,78616,185140,1760412,4927
