gvkey,sic,home_state,treatment_discrete,treatment_z,ismatched,state,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,atq,ltq,ncoq,recdq,rectq,rectrq,revtq,wcapq,xintq,cik,costat,county,rec_to_assets,rec_to_rev,year,sic2,net_income,nim,wcapr
9089,5812,NY,0.000956083857168718,-0.09447074973273,1,NY,19810331,1981,1,INDL,C,D,STD,5957B,761252105,RESTAURANT ASSOCIATES  -CL B,USD,1981Q1,1981Q1,31.134,18.03,,,2.981,,23.937,2.673,0.21,83440,I,"",0.0957474144022612,0.12453523833396,1981,58,0.81975,0.0342461461336007,0.1116681288382
9089,5812,NY,0.000956083857168718,-0.09447074973273,1,NY,19820331,1982,1,INDL,C,D,STD,5957B,761252105,RESTAURANT ASSOCIATES  -CL B,USD,1982Q1,1982Q1,34.224,18.865,,,3.385,,24.706,2.767,0.193,83440,I,"",0.0989071996259934,0.13701125232737,1982,58,0.4885,0.0197725248927386,0.111997085728163
9089,5812,NY,0.000956083857168718,-0.09447074973273,1,NY,19830331,1983,1,INDL,C,D,STD,5957B,761252105,RESTAURANT ASSOCIATES  -CL B,USD,1983Q1,1983Q1,39.043,21.908,,,3.112,,27.512,0.031,0.229,83440,I,"",0.0797069897292729,0.113114277406223,1983,58,0.56025,0.0203638412329165,0.00112678104100029
9089,5812,NY,0.000956083857168718,-0.09447074973273,1,NY,19840331,1984,1,INDL,C,D,STD,5957B,761252105,RESTAURANT ASSOCIATES  -CL B,USD,1984Q1,1984Q1,52.933,31.693,,,3.605,,29.995,-0.738,0.236,83440,I,"",0.0681049628776,0.120186697782964,1984,58,0.4365,0.014552425404234,-0.0246041006834472
9089,5812,NY,0.000956083857168718,-0.09447074973273,1,NY,19850331,1985,1,INDL,C,D,STD,5957B,761252105,RESTAURANT ASSOCIATES  -CL B,USD,1985Q1,1985Q1,59.755,36.949,,,4.466,,33.163,1.349,0.546,83440,I,"",0.0747385156053887,0.134668154268311,1985,58,0.74025,0.0223215631878901,0.0406778638844495
9089,5812,NY,0.000956083857168718,-0.09447074973273,1,NY,19860331,1986,1,INDL,C,D,STD,5957B,761252105,RESTAURANT ASSOCIATES  -CL B,USD,1986Q1,1986Q1,89.612,53.591,,,5.206,,40.641,0.735,0.686,83440,I,"",0.0580948980047315,0.12809724170173,1986,58,1.173,0.0288624787775891,0.0180851849117886
9089,5812,NY,0.000956083857168718,-0.09447074973273,1,NY,19870331,1987,1,INDL,C,D,STD,5957B,761252105,RESTAURANT ASSOCIATES  -CL B,USD,1987Q1,1987Q1,120.18,78.738,,,8.707,,56.966,5.515,1.411,83440,I,"",0.0724496588450657,0.152845556998912,1987,58,1.22275,0.0214645578064108,0.0968121335533476
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19750531,1975,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1975Q2,1975Q1,123.654,48.598,,,9.05,,91.711,41.747,0.581,84129,A,"",0.0731880893460786,0.0986795477096532,1975,59,3.02575,0.0329922255781749,0.455201666103303
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19760531,1976,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1976Q2,1976Q1,135.265,48.766,,,10.158,,105.071,38.592,0.338,84129,A,"",0.0750970317524859,0.0966774847484082,1976,59,4.021,0.0382693607179907,0.367294496102635
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19770531,1977,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1977Q2,1977Q1,184.663,83.519,,,14.082,,136.022,54.29,0.494,84129,A,"",0.0762578318342061,0.103527370572407,1977,59,5.174,0.0380379644469277,0.399126611871609
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19780531,1978,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1978Q2,1978Q1,190.333,71.478,,,13.471,,146.923,62.819,0.61,84129,A,"",0.0707759558247913,0.0916874825588914,1978,59,6.626,0.0450984529311272,0.427564098201099
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19790531,1979,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1979Q2,1979Q1,227.961,85.7,,,15.667,,180.997,75.378,0.685,84129,A,"",0.0687266681581499,0.0865594457366697,1979,59,7.55025,0.0417147798029802,0.416459941324994
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19800531,1980,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1980Q2,1980Q1,263.27,96.274,,,21.351,,223.762,87.844,1.171,84129,A,"",0.0810992517187678,0.0954183462786353,1980,59,8.97125,0.040092821837488,0.392577828228207
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19810531,1981,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1981Q2,1981Q1,316.925,121.224,,,26.079,,254.051,93.205,1.272,84129,A,"",0.08228760747811,0.102652616994226,1981,59,9.963,0.0392165352626048,0.366875154988565
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19820531,1982,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1982Q2,1982Q1,352.193,127.776,,,31.423,,294.454,101.115,1.669,84129,A,"",0.0892209669130278,0.10671615940011,1982,59,13.7445,0.046677919131681,0.343398289715881
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19830531,1983,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1983Q2,1983Q1,434.429,165.288,,,31.482,,278.387,115.431,1.745,84129,A,"",0.0724675378485322,0.113087177202958,1983,59,18.56525,0.0666886384780899,0.414642206712239
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19840531,1984,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1984Q2,1984Q1,551.956,239.734,,,32.836,,311.554,111.713,1.505,84129,A,"",0.0594902492227641,0.105394249472002,1984,59,17.484,0.0561186824755901,0.358567054186433
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19850531,1985,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1985Q2,1985Q1,703.185,343.642,,,48.813,,367.077,151.421,3.792,84129,A,"",0.0694170097485015,0.132977549669415,1985,59,15.63675,0.042598010771582,0.412504733339327
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19860531,1986,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1986Q2,1986Q1,779.431,370.529,,,67.02,,418.726,241.569,5.868,84129,A,"",0.085985802463592,0.160056934606401,1986,59,19.496,0.046560280469806,0.576914258966484
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19870531,1987,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1987Q2,1987Q1,1010.907,495.615,,,90.439,,531.68,278.667,7.127,84129,A,"",0.0894632246091876,0.170100436352693,1987,59,36.13825,0.0679699255191092,0.524125413782727
9155,5912,PA,0.979161106972148,0.896749397812494,1,PA,19880531,1988,1,INDL,C,D,STD,RAD,767754872,RITE AID CORP,USD,1988Q2,1988Q1,1302.536,713.377,,,146.224,,677.958,292.294,8.969,84129,A,"",0.112261004686243,0.21568297741158,1988,59,23.8025,0.0351091070538293,0.431138802108685
9201,5600,PA,1,0.918612592048929,0,PA,19760331,1976,1,INDL,C,D,STD,ROCB,773794102,ROCKOWER BROTHERS INC,USD,1976Q1,1976Q1,34.335,10.659,,,2.552,,15.539,21.088,0.015,84621,I,"",0.0743264890053881,0.164231932556793,1976,56,1.42725,0.0918495398674303,1.35710148658215
9201,5600,PA,1,0.918612592048929,0,PA,19770331,1977,1,INDL,C,D,STD,ROCB,773794102,ROCKOWER BROTHERS INC,USD,1977Q1,1977Q1,38.416,11.6,,,2.847,,17.787,24.463,0.01,84621,I,"",0.074109745939192,0.160060718502277,1977,56,1.3565,0.0762635632765503,1.37533029740822
9201,5600,PA,1,0.918612592048929,0,PA,19780331,1978,1,INDL,C,D,STD,ROCB,773794102,ROCKOWER BROTHERS INC,USD,1978Q1,1978Q1,40.893,12.918,,,3.934,,20.994,25.715,0.011,84621,I,"",0.0962022840094882,0.187386872439745,1978,56,1.53625,0.0731756692388302,1.22487377345908
9201,5600,PA,1,0.918612592048929,0,PA,19790331,1979,1,INDL,C,D,STD,ROCB,773794102,ROCKOWER BROTHERS INC,USD,1979Q1,1979Q1,48.393,16.111,,,9.472,,20.862,30.143,0.015,84621,I,"",0.19573078751059,0.454031252995878,1979,56,1.36625,0.0654898859169783,1.44487585082926
9201,5600,PA,1,0.918612592048929,0,PA,19800331,1980,1,INDL,C,D,STD,ROCB,773794102,ROCKOWER BROTHERS INC,USD,1980Q1,1980Q1,36.709,10.813,,,3.355,,14.548,24.856,0.016,84621,I,"",0.0913944809174862,0.230615892218862,1980,56,3.72966666666667,0.256369718632573,1.70855100357437
9284,5411,NC,0,-0.095440269303785,0,NC,19751231,1976,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1975Q4,1976Q1,74.026,36.233,,,9.852,,65.416,24.928,0.403,85704,I,"",0.133088374354956,0.150605356487709,1976,54,1.066,0.0162957074721781,0.381068851657087
9284,5411,NC,0,-0.095440269303785,0,NC,19761231,1977,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1976Q4,1977Q1,81.622,40.733,,,9.793,,74.193,24.988,0.402,85704,I,"",0.119979907377913,0.131993584300406,1977,54,1.50725,0.0203152588519133,0.336797271979836
9284,5411,NC,0,-0.095440269303785,0,NC,19771231,1978,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1977Q4,1978Q1,114.003,69.734,,,20.822,,89.528,37.075,,85704,I,"",0.182644316377639,0.232575283710124,1978,54,1.618,0.0180725583057814,0.414116254132785
9284,5411,NC,0,-0.095440269303785,0,NC,19781231,1979,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1978Q4,1979Q1,128.196,79.599,,,10.893,,104.084,33.625,,85704,I,"",0.0849714499672377,0.104655854886438,1979,54,1.676,0.0161023788478537,0.323056377541217
9284,5411,NC,0,-0.095440269303785,0,NC,19791231,1980,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1979Q4,1980Q1,142.4,88.752,,,12.716,,110.467,30.536,,85704,I,"",0.0892977528089888,0.115111300207302,1980,54,2.0735,0.0187703114957408,0.276426444096427
9284,5411,NC,0,-0.095440269303785,0,NC,19801231,1981,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1980Q4,1981Q1,136.582,76.187,,,15.097,,124.061,31.774,,85704,I,"",0.110534331024586,0.121690136303915,1981,54,2.1815,0.0175840916968266,0.256115942963542
9284,5411,NC,0,-0.095440269303785,0,NC,19811231,1982,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1981Q4,1982Q1,141.525,75.627,,,16.781,,127.571,37.657,,85704,I,"",0.118572690337396,0.131542435192951,1982,54,2.27825,0.017858682615955,0.295184642277634
9284,5411,NC,0,-0.095440269303785,0,NC,19821231,1983,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1982Q4,1983Q1,157.533,84.813,,,17.921,,132.6,35.806,,85704,I,"",0.113760291494481,0.135150829562594,1983,54,2.65125,0.0199943438914027,0.270030165912519
9284,5411,NC,0,-0.095440269303785,0,NC,19831231,1984,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1983Q4,1984Q1,175.665,94.803,,,19.996,,141.268,45.122,,85704,I,"",0.113830301995275,0.141546563977688,1984,54,3.30525,0.0233970184330492,0.319407084406943
9284,5411,NC,0,-0.095440269303785,0,NC,19841231,1985,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1984Q4,1985Q1,228.484,124.934,,,23.404,,223.619,36.804,1.035,85704,I,"",0.102431680117645,0.104660158573288,1985,54,3.13975,0.0140406226662314,0.164583510345722
9284,5411,NC,0,-0.095440269303785,0,NC,19851231,1986,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1985Q4,1986Q1,238.053,126.439,,,23.485,,211.983,43.249,1.004,85704,I,"",0.0986545013085321,0.110787185764896,1986,54,3.35625,0.0158326375228202,0.204021077161848
9284,5411,NC,0,-0.095440269303785,0,NC,19861231,1987,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1986Q4,1987Q1,270.246,149.532,,,24.845,,234.154,58.353,1.2,85704,I,"",0.0919347557410656,0.10610538363641,1987,54,3.59125,0.0153371285564201,0.249207786328656
9284,5411,NC,0,-0.095440269303785,0,NC,19871231,1988,1,INDL,C,D,STD,HTSI,414585109,HARRIS TEETER SUPERMARKETS,USD,1987Q4,1988Q1,308.781,174.366,,,33.154,,262.508,56.767,1.846,85704,I,"",0.107370595988743,0.126297103326375,1988,54,4.59475,0.0175032760906334,0.216248647660262
9359,5411,CA,0,-0.095440269303785,1,CA,19750331,1975,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1975Q1,1975Q1,1491.967,784.306,,,27.175,,2081.365,168.53,4.237,86144,I,"",0.0182142098317188,0.0130563356258994,1975,54,37.15725,0.0178523468973486,0.0809709013075554
9359,5411,CA,0,-0.095440269303785,1,CA,19760331,1976,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1976Q1,1976Q1,1603.816,804.1,,,30.539,,2303.433,263.412,2.48,86144,I,"",0.0190414611152402,0.0132580370256048,1976,54,26.39075,0.0114571381064698,0.114356267362671
9359,5411,CA,0,-0.095440269303785,1,CA,19770331,1977,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1977Q1,1977Q1,2348.229,1537.675,,,40.321,,2488.736,216.51,16.101,86144,I,"",0.0171708125570377,0.016201397014388,1977,54,25.57625,0.0102768031643372,0.0869959690380981
9359,5411,CA,0,-0.095440269303785,1,CA,19780331,1978,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1978Q1,1978Q1,2599.743,1740.122,,,44.686,,2815.033,173.829,15.764,86144,I,"",0.0171886221061082,0.0158740590252406,1978,54,36.5295,0.0129765796706468,0.0617502530165721
9359,5411,CA,0,-0.095440269303785,1,CA,19790331,1979,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1979Q1,1979Q1,2858.85,1915.58,,,50.94,,3029.772,215.863,19.559,86144,I,"",0.0178183535337636,0.0168131463357639,1979,54,35.83075,0.01182621992678,0.0712472753725363
9359,5411,CA,0,-0.095440269303785,1,CA,19800331,1980,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1980Q1,1980Q1,3086.715,2078.603,,,56.793,,3255.936,179.129,22.031,86144,I,"",0.0183991719352127,0.0174429104257578,1980,54,29.842,0.00916541357078272,0.0550161305381924
9359,5411,CA,0,-0.095440269303785,1,CA,19820331,1982,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1982Q1,1982Q1,3714.681,2655.849,,,69.635,,3983.793,308.487,30.268,86144,I,"",0.0187458896201316,0.0174795728593328,1982,54,39.915,0.0100193458846883,0.0774354992842249
9359,5411,CA,0,-0.095440269303785,1,CA,19830331,1983,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1983Q1,1983Q1,3889.147,2747.746,,,78.761,,4219.215,228.197,30.65,86144,I,"",0.0202514844514748,0.0186672165319852,1983,54,45.82575,0.0108612028540854,0.0540851793520833
9359,5411,CA,0,-0.095440269303785,1,CA,19840331,1984,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1984Q1,1984Q1,4190.91,2811.232,,,105.942,,4402.625,306.2,30.509,86144,I,"",0.025278996685684,0.0240633712841771,1984,54,46.25275,0.0105057210187104,0.069549416541268
9359,5411,CA,0,-0.095440269303785,1,CA,19850331,1985,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1985Q1,1985Q1,4521.902,3070.553,,,106.669,,4551.961,390.414,38.189,86144,I,"",0.0235894099429842,0.0234336366238639,1985,54,57.825,0.0127033162190977,0.0857683095263777
9359,5411,CA,0,-0.095440269303785,1,CA,19860331,1986,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1986Q1,1986Q1,4834.93,3202.086,,,109.576,,4465.688,390.841,38.822,86144,I,"",0.0226634098115174,0.0245373165344287,1986,54,-3.565,-0.000798309241487538,0.0875208926373719
9359,5411,CA,0,-0.095440269303785,1,CA,19870331,1987,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1987Q1,1987Q1,6117.801,6108.675,,,108.825,,4899.453,43.481,166.138,86144,I,"",0.0177882543090238,0.0222116632203636,1987,54,-121.919,-0.0248842064614152,0.00887466417169427
9359,5411,CA,0,-0.095440269303785,1,CA,19880331,1988,1,INDL,C,D,STD,SWY,786514208,SAFEWAY INC,USD,1988Q1,1988Q1,4700.043,5109.996,,,112.784,,2983.012,219.06,99.721,86144,I,"",0.0239963762033667,0.0378087651005092,1988,54,7.79875,0.00261438773964034,0.0734358426985879
9361,5812,CA,0,-0.095440269303785,1,CA,19750930,1976,1,INDL,C,D,STD,SGA.1,786599100,SAGA CORP,USD,1975Q3,1976Q1,84.839,46.749,,,19.835,,84.847,4.991,0.345,86158,I,"",0.233795777885171,0.233773733897486,1976,58,1.63275,0.0192434617605808,0.0588235294117647
9361,5812,CA,0,-0.095440269303785,1,CA,19760930,1977,1,INDL,C,D,STD,SGA.1,786599100,SAGA CORP,USD,1976Q3,1977Q1,92.74,48.326,,,21.989,,94.779,5.694,0.332,86158,I,"",0.23710373086047,0.232002869834035,1977,58,1.79175,0.0189045041623144,0.0600765992466686
9361,5812,CA,0,-0.095440269303785,1,CA,19770930,1978,1,INDL,C,D,STD,SGA.1,786599100,SAGA CORP,USD,1977Q3,1978Q1,105.282,54.16,,,26.75,,109.618,3.961,0.342,86158,I,"",0.254079519765962,0.244029265266653,1978,58,2.093,0.0190935795216114,0.0361345764381762
9361,5812,CA,0,-0.095440269303785,1,CA,19780930,1979,1,INDL,C,D,STD,SGA.1,786599100,SAGA CORP,USD,1978Q3,1979Q1,159.175,100.998,,,37.583,,131.715,4.517,1.1,86158,I,"",0.236111198366578,0.285335762821243,1979,58,0.38525,0.00292487567854838,0.0342937402725582
9361,5812,CA,0,-0.095440269303785,1,CA,19790930,1980,1,INDL,C,D,STD,SGA.1,786599100,SAGA CORP,USD,1979Q3,1980Q1,195.926,137.545,,,45.542,,156.015,5.549,1.933,86158,I,"",0.232444902667334,0.291907829375381,1980,58,1.8085,0.0115918341185142,0.0355670929077332
9361,5812,CA,0,-0.095440269303785,1,CA,19800930,1981,1,INDL,C,D,STD,SGA.1,786599100,SAGA CORP,USD,1980Q3,1981Q1,210.224,145.844,,,40.359,,173.404,3.195,1.535,86158,I,"",0.191980934622117,0.232745496066988,1981,58,2.8905,0.0166691656478513,0.0184251805033333
9361,5812,CA,0,-0.095440269303785,1,CA,19810930,1982,1,INDL,C,D,STD,SGA.1,786599100,SAGA CORP,USD,1981Q3,1982Q1,211.461,135.614,,,41.379,,193.572,-7.078,,86158,I,"",0.195681473179452,0.213765420618684,1982,58,4.19625,0.0216779802864051,-0.0365652057115699
9361,5812,CA,0,-0.095440269303785,1,CA,19820930,1983,1,INDL,C,D,STD,SGA.1,786599100,SAGA CORP,USD,1982Q3,1983Q1,243.235,148.338,,,36.037,,212.5,-8.257,0.457,86158,I,"",0.148157131991695,0.169585882352941,1983,58,5.925,0.0278823529411765,-0.0388564705882353
9361,5812,CA,0,-0.095440269303785,1,CA,19830930,1984,1,INDL,C,D,STD,SGA.1,786599100,SAGA CORP,USD,1983Q3,1984Q1,293.055,174.212,,,38.716,,236.355,-17.544,0.872,86158,I,"",0.13211171964307,0.163804446700937,1984,58,7.74275,0.0327589854244674,-0.0742273275369677
9361,5812,CA,0,-0.095440269303785,1,CA,19840930,1985,1,INDL,C,D,STD,SGA.1,786599100,SAGA CORP,USD,1984Q3,1985Q1,372.823,202.506,,,42.574,,271.626,-4.951,2.041,86158,I,"",0.114193598570904,0.156737572986386,1985,58,7.27375,0.0267785484452887,-0.0182272683763705
9361,5812,CA,0,-0.095440269303785,1,CA,19850930,1986,1,INDL,C,D,STD,SGA.1,786599100,SAGA CORP,USD,1985Q3,1986Q1,433.68,258.127,,,50.295,,310.899,-25.23,3.159,86158,I,"",0.11597260653016,0.161772794380168,1986,58,5.64933333333333,0.0181709601296026,-0.0811517566798221
9388,5812,CA,0,-0.095440269303785,1,CA,19760331,1976,1,INDL,C,D,STD,QSRI.,795872100,SAMBO'S RESTAURANTS,USD,1976Q1,1976Q1,126.847,42.327,,,5.213,,74.161,15.132,0.107,,I,"",0.0410967543576119,0.0702930111514138,1976,58,5.7665,0.0777565027440299,0.204042556060463
9388,5812,CA,0,-0.095440269303785,1,CA,19770331,1977,1,INDL,C,D,STD,QSRI.,795872100,SAMBO'S RESTAURANTS,USD,1977Q1,1977Q1,283.285,186.715,,,8.775,,106.073,9.478,3.043,,I,"",0.0309758723546958,0.0827260471562038,1977,58,5.69275,0.0536682284841572,0.0893535583984614
9388,5812,CA,0,-0.095440269303785,1,CA,19780331,1978,1,INDL,C,D,STD,QSRI.,795872100,SAMBO'S RESTAURANTS,USD,1978Q1,1978Q1,398.695,283.008,,,10.727,,125.291,24.132,5.411,,I,"",0.0269052784710117,0.0856166843588127,1978,58,1.89125,0.0150948591678572,0.192607609485119
9388,5812,CA,0,-0.095440269303785,1,CA,19790331,1979,1,INDL,C,D,STD,QSRI.,795872100,SAMBO'S RESTAURANTS,USD,1979Q1,1979Q1,480.137,368.498,,,23.913,,135.813,8.478,7.986,,I,"",0.0498045349556481,0.176072982704159,1979,58,-19.44475,-0.143172965769109,0.0624240683881514
9388,5812,CA,0,-0.095440269303785,1,CA,19800331,1980,1,INDL,C,D,STD,QSRI.,795872100,SAMBO'S RESTAURANTS,USD,1980Q1,1980Q1,446.075,400.707,,,5.323,,127.347,-130.105,7.228,,I,"",0.0119329709129631,0.0417991786221898,1980,58,-2.90525,-0.022813650890873,-1.02165736138268
9388,5812,CA,0,-0.095440269303785,1,CA,19810331,1981,1,INDL,C,D,STD,QSRI.,795872100,SAMBO'S RESTAURANTS,USD,1981Q1,1981Q1,423.103,378.697,,,3.032,,115.599,-0.152,7.672,,I,"",0.00716610376196813,0.0262286005934307,1981,58,-13.25275,-0.114644157821434,-0.00131489026721684
9388,5812,CA,0,-0.095440269303785,1,CA,19820331,1982,1,INDL,C,D,STD,QSRI.,795872100,SAMBO'S RESTAURANTS,USD,1982Q1,1982Q1,267.572,277.64,,,0.659,,66.155,4.084,3.222,,I,"",0.00246288849356435,0.00996145416068324,1982,58,-18.985,-0.286977552717104,0.0617338069684831
9388,5812,CA,0,-0.095440269303785,1,CA,19830331,1983,1,INDL,C,D,STD,QSRI.,795872100,SAMBO'S RESTAURANTS,USD,1983Q1,1983Q1,207.756,315.364,,,0.515,,63.617,-30.047,3.884,,I,"",0.00247886944300044,0.00809532043321754,1983,58,-23.5593333333333,-0.370330781604498,-0.472310860304636
9430,5912,CA,0,-0.095440269303785,1,CA,19750331,1975,1,INDL,C,D,STD,SVN.3,804617108,SAV-ON-DRUGS INC,USD,1975Q1,1975Q1,64.312,17.708,,,0,,64.924,27.014,,,I,"",0,0,1975,59,1.53525,0.0236468794282546,0.416086501139794
9430,5912,CA,0,-0.095440269303785,1,CA,19760331,1976,1,INDL,C,D,STD,SVN.3,804617108,SAV-ON-DRUGS INC,USD,1976Q1,1976Q1,79.938,28.259,,,0,,74.363,30.597,0.098,,I,"",0,0,1976,59,1.544,0.0207630138644218,0.411454621249815
9430,5912,CA,0,-0.095440269303785,1,CA,19770331,1977,1,INDL,C,D,STD,SVN.3,804617108,SAV-ON-DRUGS INC,USD,1977Q1,1977Q1,84.401,27.955,,,0,,82.105,35.304,0.177,,I,"",0,0,1977,59,1.984,0.0241641800133975,0.429985993544851
9430,5912,CA,0,-0.095440269303785,1,CA,19780331,1978,1,INDL,C,D,STD,SVN.3,804617108,SAV-ON-DRUGS INC,USD,1978Q1,1978Q1,110.529,47.518,,,0,,98.725,34.404,0.239,,I,"",0,0,1978,59,2.4225,0.02453785768549,0.348483160293745
9430,5912,CA,0,-0.095440269303785,1,CA,19790331,1979,1,INDL,C,D,STD,SVN.3,804617108,SAV-ON-DRUGS INC,USD,1979Q1,1979Q1,124.291,53.795,,,0,,116.446,37.301,0.412,,I,"",0,0,1979,59,2.18925,0.0188005599161843,0.320328736066503
9430,5912,CA,0,-0.095440269303785,1,CA,19800331,1980,1,INDL,C,D,STD,SVN.3,804617108,SAV-ON-DRUGS INC,USD,1980Q1,1980Q1,148.926,72.69,,,0,,129.847,31.845,0.751,,I,"",0,0,1980,59,1.0865,0.00836754025892011,0.24525017905689
9502,5331,OH,0,-2.12354599200921,0,OH,19750430,1975,1,INDL,C,D,STD,SOA.1,809123102,SCOA INDUSTRIES INC,USD,1975Q1,1975Q1,128.552,89.69,,,8.387,,91.177,51.259,0.816,,I,Franklin,0.0652420810255772,0.0919859175011242,1975,53,2.2365,0.0245292124110247,0.562192219529048
9502,5331,OH,0,-2.12354599200921,0,OH,19760430,1976,1,INDL,C,D,STD,SOA.1,809123102,SCOA INDUSTRIES INC,USD,1976Q1,1976Q1,145.211,98.378,,,9.839,,125.837,54.586,0.8,,I,Franklin,0.0677565749151235,0.0781884501378768,1976,53,2.57975,0.02050072713113,0.433783386444368
9502,5331,OH,0,-2.12354599200921,0,OH,19770430,1977,1,INDL,C,D,STD,SOA.1,809123102,SCOA INDUSTRIES INC,USD,1977Q1,1977Q1,159.756,105.529,,,11.394,,132.354,63.517,0.777,,I,Franklin,0.0713212649290168,0.0860873113015096,1977,53,3.44575,0.0260343472807773,0.479902383003158
9502,5331,OH,0,-2.12354599200921,0,OH,19780430,1978,1,INDL,C,D,STD,SOA.1,809123102,SCOA INDUSTRIES INC,USD,1978Q1,1978Q1,212.559,150.437,,,12.154,,141.234,69.931,1.593,,I,Franklin,0.0571794184202974,0.0860557656088477,1978,53,5.07275,0.0359173428494555,0.495142812637184
9502,5331,OH,0,-2.12354599200921,0,OH,19790430,1979,1,INDL,C,D,STD,SOA.1,809123102,SCOA INDUSTRIES INC,USD,1979Q1,1979Q1,250.793,172.336,,,13.78,,165.554,80.263,1.893,,I,Franklin,0.0549457122008987,0.0832356814090871,1979,53,7.59525,0.0458777800596784,0.484814622419271
9502,5331,OH,0,-2.12354599200921,0,OH,19810430,1981,1,INDL,C,D,STD,SOA.1,809123102,SCOA INDUSTRIES INC,USD,1981Q1,1981Q1,351.997,230.305,,,17.119,,207.182,118.691,3.52,,I,Franklin,0.0486339372210559,0.082627834464384,1981,53,8.02725,0.0387449199254762,0.572882779392032
9502,5331,OH,0,-2.12354599200921,0,OH,19820430,1982,1,INDL,C,D,STD,SOA.1,809123102,SCOA INDUSTRIES INC,USD,1982Q1,1982Q1,402.113,256.258,,,17.613,,223.69,141.176,3.846,,I,Franklin,0.0438011205805333,0.0787384326523314,1982,53,9.021,0.0403281326836247,0.631123429746524
9502,5331,OH,0,-2.12354599200921,0,OH,19830430,1983,1,INDL,C,D,STD,SOA.1,809123102,SCOA INDUSTRIES INC,USD,1983Q1,1983Q1,472.123,301.495,,,17.955,,245.41,182.547,4.456,,I,Franklin,0.0380303437875299,0.0731632777800416,1983,53,10.453,0.0425940263232957,0.74384499409152
